Run,nFeaturesBefore,nFeaturesAfter,nFeaturesTypeBefore,nFeaturesTypeAfter,percentageOfFeaturesType,nConstraints,nOptionals,nMandatories,nAlternativeGroups,nSelectionGroups,nRefactors,Time(s) 
20,3500,3850,350,0,0.1,0,3001,499,175,175,350,0.09236930000042776
21,3500,3850,350,0,0.1,0,3001,499,175,175,350,0.09064429999853019
22,3500,3850,350,0,0.1,0,3001,499,175,175,350,0.09035710000171093
23,3500,3850,350,0,0.1,0,3001,499,175,175,350,0.0919824000011431
24,3500,3850,350,0,0.1,0,3001,499,175,175,350,0.0914621999982046
25,3500,3850,350,0,0.1,0,3001,499,175,175,350,0.09187460000248393
26,3500,3850,350,0,0.1,0,3001,499,175,175,350,0.0946436000012909
27,3500,3850,350,0,0.1,0,3001,499,175,175,350,0.09354200000234414
28,3500,3850,350,0,0.1,0,3001,499,175,175,350,0.09384699999645818
29,3500,3850,350,0,0.1,0,3001,499,175,175,350,0.09711990000505466
0,3500,4025,525,0,0.15,0,2976,524,88,88,525,0.12200279999524355
1,3500,4025,525,0,0.15,0,2976,524,88,88,525,0.11911430000327528
2,3500,4025,525,0,0.15,0,2976,524,88,88,525,0.11774060000607278
3,3500,4025,525,0,0.15,0,2976,524,88,88,525,0.11871409999730531
4,3500,4025,525,0,0.15,0,2976,524,88,88,525,0.11778090000007069
5,3500,4025,525,0,0.15,0,2976,524,88,88,525,0.12058110000361921
6,3500,4025,525,0,0.15,0,2976,524,88,88,525,0.11930299999949057
7,3500,4025,525,0,0.15,0,2976,524,88,88,525,0.11987500000395812
8,3500,4025,525,0,0.15,0,2976,524,88,88,525,0.12351679999846965
9,3500,4025,525,0,0.15,0,2976,524,88,88,525,0.12572730000101728
10,3500,4025,525,0,0.15,0,2976,524,88,88,525,0.12997779999568593
11,3500,4025,525,0,0.15,0,2976,524,88,88,525,0.1300035000022035
12,3500,4025,525,0,0.15,0,2976,524,88,88,525,0.11897119999775896
13,3500,4025,525,0,0.15,0,2976,524,88,88,525,0.11876950000441866
14,3500,4025,525,0,0.15,0,2976,524,88,88,525,0.11995919999753824
15,3500,4025,525,0,0.15,0,2976,524,88,88,525,0.11913900000217836
16,3500,4025,525,0,0.15,0,2976,524,88,88,525,0.11765559999912512
17,3500,4025,525,0,0.15,0,2976,524,88,88,525,0.12335539999912726
18,3500,4025,525,0,0.15,0,2976,524,88,88,525,0.13904330000514165
19,3500,4025,525,0,0.15,0,2976,524,88,88,525,0.12320490000274731
20,3500,4025,525,0,0.15,0,2976,524,88,88,525,0.13251149999996414
21,3500,4025,525,0,0.15,0,2976,524,88,88,525,0.13855649999459274
22,3500,4025,525,0,0.15,0,2976,524,88,88,525,0.12264890000369633
23,3500,4025,525,0,0.15,0,2976,524,88,88,525,0.12366950000432553
24,3500,4025,525,0,0.15,0,2976,524,88,88,525,0.12727309999900172
25,3500,4025,525,0,0.15,0,2976,524,88,88,525,0.12132299999939278
26,3500,4025,525,0,0.15,0,2976,524,88,88,525,0.12094919999799458
27,3500,4025,525,0,0.15,0,2976,524,88,88,525,0.1373743000003742
28,3500,4025,525,0,0.15,0,2976,524,88,88,525,0.1219928999998956
29,3500,4025,525,0,0.15,0,2976,524,88,88,525,0.12359689999721013
0,3500,4200,700,0,0.2,0,2975,525,0,0,700,0.1175740999970003
1,3500,4200,700,0,0.2,0,2975,525,0,0,700,0.1174518000043463
2,3500,4200,700,0,0.2,0,2975,525,0,0,700,0.11739090000628494
3,3500,4200,700,0,0.2,0,2975,525,0,0,700,0.11848170000303071
4,3500,4200,700,0,0.2,0,2975,525,0,0,700,0.11846320000040578
5,3500,4200,700,0,0.2,0,2975,525,0,0,700,0.1187830999988364
6,3500,4200,700,0,0.2,0,2975,525,0,0,700,0.11731539999891538
7,3500,4200,700,0,0.2,0,2975,525,0,0,700,0.14172810000309255
8,3500,4200,700,0,0.2,0,2975,525,0,0,700,0.121705400000792
9,3500,4200,700,0,0.2,0,2975,525,0,0,700,0.12282719999348046
10,3500,4200,700,0,0.2,0,2975,525,0,0,700,0.12015160000009928
11,3500,4200,700,0,0.2,0,2975,525,0,0,700,0.1188800000018091
12,3500,4200,700,0,0.2,0,2975,525,0,0,700,0.11793339999712771
13,3500,4200,700,0,0.2,0,2975,525,0,0,700,0.117590999994718
14,3500,4200,700,0,0.2,0,2975,525,0,0,700,0.11788459999661427
15,3500,4200,700,0,0.2,0,2975,525,0,0,700,0.11785609999787994
16,3500,4200,700,0,0.2,0,2975,525,0,0,700,0.11754289999953471
17,3500,4200,700,0,0.2,0,2975,525,0,0,700,0.11908820000098785
18,3500,4200,700,0,0.2,0,2975,525,0,0,700,0.11876730000221869
19,3500,4200,700,0,0.2,0,2975,525,0,0,700,0.11782040000252891
20,3500,4200,700,0,0.2,0,2975,525,0,0,700,0.11871509999764385
21,3500,4200,700,0,0.2,0,2975,525,0,0,700,0.11858419999771286
22,3500,4200,700,0,0.2,0,2975,525,0,0,700,0.11761339999793563
23,3500,4200,700,0,0.2,0,2975,525,0,0,700,0.11724079999839887
24,3500,4200,700,0,0.2,0,2975,525,0,0,700,0.11763680000149179
25,3500,4200,700,0,0.2,0,2975,525,0,0,700,0.11727629999950295
26,3500,4200,700,0,0.2,0,2975,525,0,0,700,0.11208659999829251
27,3500,4200,700,0,0.2,0,2975,525,0,0,700,0.11795900000288384
28,3500,4200,700,0,0.2,0,2975,525,0,0,700,0.11824530000012601
29,3500,4200,700,0,0.2,0,2975,525,0,0,700,0.11796640000102343
0,3750,3938,188,0,0.05,0,3241,509,282,282,188,0.04951040000014473
1,3750,3938,188,0,0.05,0,3241,509,282,282,188,0.04201599999942118
2,3750,3938,188,0,0.05,0,3241,509,282,282,188,0.042044200003147125
3,3750,3938,188,0,0.05,0,3241,509,282,282,188,0.04157819999818457
4,3750,3938,188,0,0.05,0,3241,509,282,282,188,0.04183200000261422
5,3750,3938,188,0,0.05,0,3241,509,282,282,188,0.04195189999882132
6,3750,3938,188,0,0.05,0,3241,509,282,282,188,0.04141399999934947
7,3750,3938,188,0,0.05,0,3241,509,282,282,188,0.041623600001912564
8,3750,3938,188,0,0.05,0,3241,509,282,282,188,0.041352899999765214
9,3750,3938,188,0,0.05,0,3241,509,282,282,188,0.04251180000574095
10,3750,3938,188,0,0.05,0,3241,509,282,282,188,0.04209969999647001
11,3750,3938,188,0,0.05,0,3241,509,282,282,188,0.04161690000182716
12,3750,3938,188,0,0.05,0,3241,509,282,282,188,0.041664699994726107
13,3750,3938,188,0,0.05,0,3241,509,282,282,188,0.04154710000148043
14,3750,3938,188,0,0.05,0,3241,509,282,282,188,0.04171100000530714
15,3750,3938,188,0,0.05,0,3241,509,282,282,188,0.0422030999980052
16,3750,3938,188,0,0.05,0,3241,509,282,282,188,0.04204450000543147
17,3750,3938,188,0,0.05,0,3241,509,282,282,188,0.0431858999945689
18,3750,3938,188,0,0.05,0,3241,509,282,282,188,0.04187219999585068
19,3750,3938,188,0,0.05,0,3241,509,282,282,188,0.0423921000037808
20,3750,3938,188,0,0.05,0,3241,509,282,282,188,0.04137289999925997
21,3750,3938,188,0,0.05,0,3241,509,282,282,188,0.043208899995079264
22,3750,3938,188,0,0.05,0,3241,509,282,282,188,0.04258020000270335
23,3750,3938,188,0,0.05,0,3241,509,282,282,188,0.04361339999741176
24,3750,3938,188,0,0.05,0,3241,509,282,282,188,0.04202350000559818
25,3750,3938,188,0,0.05,0,3241,509,282,282,188,0.04281489999993937
26,3750,3938,188,0,0.05,0,3241,509,282,282,188,0.043808899994473904
27,3750,3938,188,0,0.05,0,3241,509,282,282,188,0.044914300000527874
28,3750,3938,188,0,0.05,0,3241,509,282,282,188,0.04282200000307057
29,3750,3938,188,0,0.05,0,3241,509,282,282,188,0.041451500001130626
0,3750,4125,375,0,0.1,0,3216,534,188,188,375,0.10277389999828301
1,3750,4125,375,0,0.1,0,3216,534,188,188,375,0.10253789999842411
2,3750,4125,375,0,0.1,0,3216,534,188,188,375,0.1024669000034919
3,3750,4125,375,0,0.1,0,3216,534,188,188,375,0.10302680000313558
4,3750,4125,375,0,0.1,0,3216,534,188,188,375,0.10406809999403777
5,3750,4125,375,0,0.1,0,3216,534,188,188,375,0.10216650000074878
6,3750,4125,375,0,0.1,0,3216,534,188,188,375,0.10261569999420317
7,3750,4125,375,0,0.1,0,3216,534,188,188,375,0.10347790000378154
8,3750,4125,375,0,0.1,0,3216,534,188,188,375,0.1030250000039814
9,3750,4125,375,0,0.1,0,3216,534,188,188,375,0.1027204999991227
10,3750,4125,375,0,0.1,0,3216,534,188,188,375,0.10331330000190064
11,3750,4125,375,0,0.1,0,3216,534,188,188,375,0.10304159999941476
12,3750,4125,375,0,0.1,0,3216,534,188,188,375,0.10191109999868786
13,3750,4125,375,0,0.1,0,3216,534,188,188,375,0.10330249999969965
14,3750,4125,375,0,0.1,0,3216,534,188,188,375,0.10333920000266517
15,3750,4125,375,0,0.1,0,3216,534,188,188,375,0.10238789999857545
16,3750,4125,375,0,0.1,0,3216,534,188,188,375,0.10231490000296617
17,3750,4125,375,0,0.1,0,3216,534,188,188,375,0.10218389999499777
18,3750,4125,375,0,0.1,0,3216,534,188,188,375,0.10317850000137696
19,3750,4125,375,0,0.1,0,3216,534,188,188,375,0.10455479999654926
20,3750,4125,375,0,0.1,0,3216,534,188,188,375,0.1041689999983646
21,3750,4125,375,0,0.1,0,3216,534,188,188,375,0.10206040000048233
22,3750,4125,375,0,0.1,0,3216,534,188,188,375,0.1030666000006022
23,3750,4125,375,0,0.1,0,3216,534,188,188,375,0.10343450000073062
24,3750,4125,375,0,0.1,0,3216,534,188,188,375,0.10235690000263276
25,3750,4125,375,0,0.1,0,3216,534,188,188,375,0.10426879999431549
26,3750,4125,375,0,0.1,0,3216,534,188,188,375,0.10666630000196164
27,3750,4125,375,0,0.1,0,3216,534,188,188,375,0.10674330000620103
28,3750,4125,375,0,0.1,0,3216,534,188,188,375,0.11360530000092695
29,3750,4125,375,0,0.1,0,3216,534,188,188,375,0.1139471999995294
0,3750,4313,563,0,0.15,0,3203,547,94,94,563,0.13968690000183415
1,3750,4313,563,0,0.15,0,3203,547,94,94,563,0.14796269999351352
2,3750,4313,563,0,0.15,0,3203,547,94,94,563,0.14098919999378268
3,3750,4313,563,0,0.15,0,3203,547,94,94,563,0.13982109999778913
4,3750,4313,563,0,0.15,0,3203,547,94,94,563,0.13702520000515506
5,3750,4313,563,0,0.15,0,3203,547,94,94,563,0.13527009999961592
6,3750,4313,563,0,0.15,0,3203,547,94,94,563,0.13758490000327583
7,3750,4313,563,0,0.15,0,3203,547,94,94,563,0.13890689999971073
8,3750,4313,563,0,0.15,0,3203,547,94,94,563,0.13729359999706503
9,3750,4313,563,0,0.15,0,3203,547,94,94,563,0.13812500000494765
10,3750,4313,563,0,0.15,0,3203,547,94,94,563,0.13721970000187866
11,3750,4313,563,0,0.15,0,3203,547,94,94,563,0.13722550000238698
12,3750,4313,563,0,0.15,0,3203,547,94,94,563,0.1357623000003514
13,3750,4313,563,0,0.15,0,3203,547,94,94,563,0.14044450000073994
14,3750,4313,563,0,0.15,0,3203,547,94,94,563,0.13843410000117728
15,3750,4313,563,0,0.15,0,3203,547,94,94,563,0.13853959999687504
16,3750,4313,563,0,0.15,0,3203,547,94,94,563,0.13699679999990622
17,3750,4313,563,0,0.15,0,3203,547,94,94,563,0.13485220000438858
18,3750,4313,563,0,0.15,0,3203,547,94,94,563,0.1369537999999011
19,3750,4313,563,0,0.15,0,3203,547,94,94,563,0.13715850000153296
20,3750,4313,563,0,0.15,0,3203,547,94,94,563,0.13509359999443404
21,3750,4313,563,0,0.15,0,3203,547,94,94,563,0.1376650000020163
22,3750,4313,563,0,0.15,0,3203,547,94,94,563,0.13617689999955473
23,3750,4313,563,0,0.15,0,3203,547,94,94,563,0.13464289999683388
24,3750,4313,563,0,0.15,0,3203,547,94,94,563,0.13764390000142157
25,3750,4313,563,0,0.15,0,3203,547,94,94,563,0.14000469999882625
26,3750,4313,563,0,0.15,0,3203,547,94,94,563,0.13704359999974258
27,3750,4313,563,0,0.15,0,3203,547,94,94,563,0.14921850000246195
28,3750,4313,563,0,0.15,0,3203,547,94,94,563,0.13741570000274805
29,3750,4313,563,0,0.15,0,3203,547,94,94,563,0.13693700000294484
0,3750,4500,750,0,0.2,0,3241,509,0,0,750,0.14009919999807607
1,3750,4500,750,0,0.2,0,3241,509,0,0,750,0.1410360999943805
2,3750,4500,750,0,0.2,0,3241,509,0,0,750,0.1384293000010075
3,3750,4500,750,0,0.2,0,3241,509,0,0,750,0.1381376999997883
4,3750,4500,750,0,0.2,0,3241,509,0,0,750,0.13971139999921434
5,3750,4500,750,0,0.2,0,3241,509,0,0,750,0.13867519999621436
6,3750,4500,750,0,0.2,0,3241,509,0,0,750,0.1435499999934109
7,3750,4500,750,0,0.2,0,3241,509,0,0,750,0.13936240000475664
8,3750,4500,750,0,0.2,0,3241,509,0,0,750,0.1632363999960944
9,3750,4500,750,0,0.2,0,3241,509,0,0,750,0.13755769999988843
10,3750,4500,750,0,0.2,0,3241,509,0,0,750,0.14449679999961518
11,3750,4500,750,0,0.2,0,3241,509,0,0,750,0.15107939999870723
12,3750,4500,750,0,0.2,0,3241,509,0,0,750,0.1669527999983984
13,3750,4500,750,0,0.2,0,3241,509,0,0,750,0.13888980000047013
14,3750,4500,750,0,0.2,0,3241,509,0,0,750,0.13940520000323886
15,3750,4500,750,0,0.2,0,3241,509,0,0,750,0.1375426999948104
16,3750,4500,750,0,0.2,0,3241,509,0,0,750,0.13799290000315523
17,3750,4500,750,0,0.2,0,3241,509,0,0,750,0.13815810000232887
18,3750,4500,750,0,0.2,0,3241,509,0,0,750,0.1395016000024043
19,3750,4500,750,0,0.2,0,3241,509,0,0,750,0.14310739999928046
20,3750,4500,750,0,0.2,0,3241,509,0,0,750,0.15749720000167144
21,3750,4500,750,0,0.2,0,3241,509,0,0,750,0.14061249999940628
22,3750,4500,750,0,0.2,0,3241,509,0,0,750,0.13789009999891277
23,3750,4500,750,0,0.2,0,3241,509,0,0,750,0.137131399998907
24,3750,4500,750,0,0.2,0,3241,509,0,0,750,0.13798400000086986
25,3750,4500,750,0,0.2,0,3241,509,0,0,750,0.14847390000068117
26,3750,4500,750,0,0.2,0,3241,509,0,0,750,0.14354529999400256
27,3750,4500,750,0,0.2,0,3241,509,0,0,750,0.14182169999548933
28,3750,4500,750,0,0.2,0,3241,509,0,0,750,0.13613990000158083
29,3750,4500,750,0,0.2,0,3241,509,0,0,750,0.1387012000050163
0,4000,4200,200,0,0.05,0,3466,534,300,300,200,0.04660429999785265
1,4000,4200,200,0,0.05,0,3466,534,300,300,200,0.04739430000336142
2,4000,4200,200,0,0.05,0,3466,534,300,300,200,0.04668590000073891
3,4000,4200,200,0,0.05,0,3466,534,300,300,200,0.053587800000968855
4,4000,4200,200,0,0.05,0,3466,534,300,300,200,0.04906309999933001
5,4000,4200,200,0,0.05,0,3466,534,300,300,200,0.047009399997477885
6,4000,4200,200,0,0.05,0,3466,534,300,300,200,0.04637659999571042
7,4000,4200,200,0,0.05,0,3466,534,300,300,200,0.046682400003192015
8,4000,4200,200,0,0.05,0,3466,534,300,300,200,0.0484096000000136
9,4000,4200,200,0,0.05,0,3466,534,300,300,200,0.04678169999533566
10,4000,4200,200,0,0.05,0,3466,534,300,300,200,0.04677039999660337
11,4000,4200,200,0,0.05,0,3466,534,300,300,200,0.04659410000022035
12,4000,4200,200,0,0.05,0,3466,534,300,300,200,0.047470800003793556
13,4000,4200,200,0,0.05,0,3466,534,300,300,200,0.048468300003150944
14,4000,4200,200,0,0.05,0,3466,534,300,300,200,0.04825150000397116
15,4000,4200,200,0,0.05,0,3466,534,300,300,200,0.0484331999978167
16,4000,4200,200,0,0.05,0,3466,534,300,300,200,0.0487247000055504
17,4000,4200,200,0,0.05,0,3466,534,300,300,200,0.050728399997751694
18,4000,4200,200,0,0.05,0,3466,534,300,300,200,0.05208959999436047
19,4000,4200,200,0,0.05,0,3466,534,300,300,200,0.05000049999944167
20,4000,4200,200,0,0.05,0,3466,534,300,300,200,0.04796880000503734
21,4000,4200,200,0,0.05,0,3466,534,300,300,200,0.0464027000052738
22,4000,4200,200,0,0.05,0,3466,534,300,300,200,0.046382900000025984
23,4000,4200,200,0,0.05,0,3466,534,300,300,200,0.04707179999968503
24,4000,4200,200,0,0.05,0,3466,534,300,300,200,0.047289300004194956
25,4000,4200,200,0,0.05,0,3466,534,300,300,200,0.04790000000502914
26,4000,4200,200,0,0.05,0,3466,534,300,300,200,0.04756890000135172
27,4000,4200,200,0,0.05,0,3466,534,300,300,200,0.04752649999863934
28,4000,4200,200,0,0.05,0,3466,534,300,300,200,0.04729080000106478
29,4000,4200,200,0,0.05,0,3466,534,300,300,200,0.04703729999891948
0,4000,4400,400,0,0.1,0,3400,600,200,200,400,0.11702549999608891
1,4000,4400,400,0,0.1,0,3400,600,200,200,400,0.11536480000359006
2,4000,4400,400,0,0.1,0,3400,600,200,200,400,0.1170806999944034
3,4000,4400,400,0,0.1,0,3400,600,200,200,400,0.11710440000024391
4,4000,4400,400,0,0.1,0,3400,600,200,200,400,0.1181806000022334
5,4000,4400,400,0,0.1,0,3400,600,200,200,400,0.11795290000009118
6,4000,4400,400,0,0.1,0,3400,600,200,200,400,0.11739719999604858
7,4000,4400,400,0,0.1,0,3400,600,200,200,400,0.11621619999641553
8,4000,4400,400,0,0.1,0,3400,600,200,200,400,0.11543289999826811
9,4000,4400,400,0,0.1,0,3400,600,200,200,400,0.11542090000148164
10,4000,4400,400,0,0.1,0,3400,600,200,200,400,0.11631019999913406
11,4000,4400,400,0,0.1,0,3400,600,200,200,400,0.11565059999702498
12,4000,4400,400,0,0.1,0,3400,600,200,200,400,0.11562509999930626
13,4000,4400,400,0,0.1,0,3400,600,200,200,400,0.11575119999906747
14,4000,4400,400,0,0.1,0,3400,600,200,200,400,0.11596260000078473
15,4000,4400,400,0,0.1,0,3400,600,200,200,400,0.11658300000271993
16,4000,4400,400,0,0.1,0,3400,600,200,200,400,0.1153236999962246
17,4000,4400,400,0,0.1,0,3400,600,200,200,400,0.11626569999498315
18,4000,4400,400,0,0.1,0,3400,600,200,200,400,0.11513530000229366
19,4000,4400,400,0,0.1,0,3400,600,200,200,400,0.1154882999981055
20,4000,4400,400,0,0.1,0,3400,600,200,200,400,0.11575489999813726
21,4000,4400,400,0,0.1,0,3400,600,200,200,400,0.11609030000545317
22,4000,4400,400,0,0.1,0,3400,600,200,200,400,0.1167864999952144
23,4000,4400,400,0,0.1,0,3400,600,200,200,400,0.11694120000174735
24,4000,4400,400,0,0.1,0,3400,600,200,200,400,0.11712709999846993
25,4000,4400,400,0,0.1,0,3400,600,200,200,400,0.11609409999800846
26,4000,4400,400,0,0.1,0,3400,600,200,200,400,0.12002399999619229
27,4000,4400,400,0,0.1,0,3400,600,200,200,400,0.11926710000261664
28,4000,4400,400,0,0.1,0,3400,600,200,200,400,0.11592540000128793
29,4000,4400,400,0,0.1,0,3400,600,200,200,400,0.12198340000031749
0,4000,4600,600,0,0.15,0,3399,601,100,100,600,0.15450740000233054
1,4000,4600,600,0,0.15,0,3399,601,100,100,600,0.14305130000138888
2,4000,4600,600,0,0.15,0,3399,601,100,100,600,0.15498500000103377
3,4000,4600,600,0,0.15,0,3399,601,100,100,600,0.16430850000324426
4,4000,4600,600,0,0.15,0,3399,601,100,100,600,0.15352199999324512
5,4000,4600,600,0,0.15,0,3399,601,100,100,600,0.15341919999627862
6,4000,4600,600,0,0.15,0,3399,601,100,100,600,0.15295090000290656
7,4000,4600,600,0,0.15,0,3399,601,100,100,600,0.1458790000033332
8,4000,4600,600,0,0.15,0,3399,601,100,100,600,0.11643890000414103
9,4000,4600,600,0,0.15,0,3399,601,100,100,600,0.1403710000013234
10,4000,4600,600,0,0.15,0,3399,601,100,100,600,0.15453279999928782
11,4000,4600,600,0,0.15,0,3399,601,100,100,600,0.12152539999806322
12,4000,4600,600,0,0.15,0,3399,601,100,100,600,0.15579270000307588
13,4000,4600,600,0,0.15,0,3399,601,100,100,600,0.12207960000523599
14,4000,4600,600,0,0.15,0,3399,601,100,100,600,0.15776419999747304
15,4000,4600,600,0,0.15,0,3399,601,100,100,600,0.15335380000033183
16,4000,4600,600,0,0.15,0,3399,601,100,100,600,0.15322179999930086
17,4000,4600,600,0,0.15,0,3399,601,100,100,600,0.15456280000216793
18,4000,4600,600,0,0.15,0,3399,601,100,100,600,0.15824740000243764
19,4000,4600,600,0,0.15,0,3399,601,100,100,600,0.16319749999820488
20,4000,4600,600,0,0.15,0,3399,601,100,100,600,0.1542150000022957
21,4000,4600,600,0,0.15,0,3399,601,100,100,600,0.16006349999952363
22,4000,4600,600,0,0.15,0,3399,601,100,100,600,0.15509429999656277
23,4000,4600,600,0,0.15,0,3399,601,100,100,600,0.15662120000342838
24,4000,4600,600,0,0.15,0,3399,601,100,100,600,0.15630899999814574
25,4000,4600,600,0,0.15,0,3399,601,100,100,600,0.1541021000011824
26,4000,4600,600,0,0.15,0,3399,601,100,100,600,0.153013800001645
27,4000,4600,600,0,0.15,0,3399,601,100,100,600,0.1544549000027473
28,4000,4600,600,0,0.15,0,3399,601,100,100,600,0.15310840000165626
29,4000,4600,600,0,0.15,0,3399,601,100,100,600,0.155815199999779
0,4000,4800,800,0,0.2,0,3425,575,0,0,800,0.15657520000240766
1,4000,4800,800,0,0.2,0,3425,575,0,0,800,0.15600350000022445
2,4000,4800,800,0,0.2,0,3425,575,0,0,800,0.15978549999999814
3,4000,4800,800,0,0.2,0,3425,575,0,0,800,0.15954619999683928
4,4000,4800,800,0,0.2,0,3425,575,0,0,800,0.156243599994923
5,4000,4800,800,0,0.2,0,3425,575,0,0,800,0.1594139000007999
6,4000,4800,800,0,0.2,0,3425,575,0,0,800,0.1627745000005234
7,4000,4800,800,0,0.2,0,3425,575,0,0,800,0.15789460000087274
8,4000,4800,800,0,0.2,0,3425,575,0,0,800,0.15899940000235802
9,4000,4800,800,0,0.2,0,3425,575,0,0,800,0.15627610000228742
10,4000,4800,800,0,0.2,0,3425,575,0,0,800,0.15949060000275495
11,4000,4800,800,0,0.2,0,3425,575,0,0,800,0.16022859999793582
12,4000,4800,800,0,0.2,0,3425,575,0,0,800,0.16049110000312794
13,4000,4800,800,0,0.2,0,3425,575,0,0,800,0.15934069999639178
14,4000,4800,800,0,0.2,0,3425,575,0,0,800,0.16002680000383407
15,4000,4800,800,0,0.2,0,3425,575,0,0,800,0.1593734999987646
16,4000,4800,800,0,0.2,0,3425,575,0,0,800,0.15713680000044405
17,4000,4800,800,0,0.2,0,3425,575,0,0,800,0.1586955999955535
18,4000,4800,800,0,0.2,0,3425,575,0,0,800,0.15578159999859054
19,4000,4800,800,0,0.2,0,3425,575,0,0,800,0.12318580000282964
20,4000,4800,800,0,0.2,0,3425,575,0,0,800,0.1566744999945513
21,4000,4800,800,0,0.2,0,3425,575,0,0,800,0.15604600000369828
22,4000,4800,800,0,0.2,0,3425,575,0,0,800,0.1581787999966764
23,4000,4800,800,0,0.2,0,3425,575,0,0,800,0.15767390000110026
24,4000,4800,800,0,0.2,0,3425,575,0,0,800,0.14741590000630822
25,4000,4800,800,0,0.2,0,3425,575,0,0,800,0.13835560000006808
26,4000,4800,800,0,0.2,0,3425,575,0,0,800,0.15841989999898942
27,4000,4800,800,0,0.2,0,3425,575,0,0,800,0.15760849999787752
28,4000,4800,800,0,0.2,0,3425,575,0,0,800,0.1565626000010525
29,4000,4800,800,0,0.2,0,3425,575,0,0,800,0.13838460000260966
0,4250,4463,213,0,0.05,0,3672,578,319,319,213,0.05162519999430515
1,4250,4463,213,0,0.05,0,3672,578,319,319,213,0.052547899998899084
2,4250,4463,213,0,0.05,0,3672,578,319,319,213,0.05256760000338545
3,4250,4463,213,0,0.05,0,3672,578,319,319,213,0.053772299994307104
4,4250,4463,213,0,0.05,0,3672,578,319,319,213,0.05359380000300007
5,4250,4463,213,0,0.05,0,3672,578,319,319,213,0.0526354999965406
6,4250,4463,213,0,0.05,0,3672,578,319,319,213,0.05239469999651192
7,4250,4463,213,0,0.05,0,3672,578,319,319,213,0.05264060000627069
8,4250,4463,213,0,0.05,0,3672,578,319,319,213,0.05257809999602614
9,4250,4463,213,0,0.05,0,3672,578,319,319,213,0.0525638999970397
10,4250,4463,213,0,0.05,0,3672,578,319,319,213,0.05317039999499684
11,4250,4463,213,0,0.05,0,3672,578,319,319,213,0.052179999998770654
12,4250,4463,213,0,0.05,0,3672,578,319,319,213,0.052825899998424575
13,4250,4463,213,0,0.05,0,3672,578,319,319,213,0.05332970000017667
14,4250,4463,213,0,0.05,0,3672,578,319,319,213,0.052423799999814946
15,4250,4463,213,0,0.05,0,3672,578,319,319,213,0.05403789999400033
16,4250,4463,213,0,0.05,0,3672,578,319,319,213,0.05266240000491962
17,4250,4463,213,0,0.05,0,3672,578,319,319,213,0.051979299998492934
18,4250,4463,213,0,0.05,0,3672,578,319,319,213,0.05193460000009509
19,4250,4463,213,0,0.05,0,3672,578,319,319,213,0.051489700003003236
20,4250,4463,213,0,0.05,0,3672,578,319,319,213,0.052177099998516496
21,4250,4463,213,0,0.05,0,3672,578,319,319,213,0.05262040000525303
22,4250,4463,213,0,0.05,0,3672,578,319,319,213,0.051935399998910725
23,4250,4463,213,0,0.05,0,3672,578,319,319,213,0.05231700000149431
24,4250,4463,213,0,0.05,0,3672,578,319,319,213,0.052784599996812176
25,4250,4463,213,0,0.05,0,3672,578,319,319,213,0.051737299996602815
26,4250,4463,213,0,0.05,0,3672,578,319,319,213,0.05153060000156984
27,4250,4463,213,0,0.05,0,3672,578,319,319,213,0.05204289999528555
28,4250,4463,213,0,0.05,0,3672,578,319,319,213,0.05457330000353977
29,4250,4463,213,0,0.05,0,3672,578,319,319,213,0.056012499997450504
0,4250,4675,425,0,0.1,0,3674,576,213,213,425,0.12973519999650307
1,4250,4675,425,0,0.1,0,3674,576,213,213,425,0.13136870000016643
2,4250,4675,425,0,0.1,0,3674,576,213,213,425,0.133387900001253
3,4250,4675,425,0,0.1,0,3674,576,213,213,425,0.13176329999987502
4,4250,4675,425,0,0.1,0,3674,576,213,213,425,0.13110600000072736
5,4250,4675,425,0,0.1,0,3674,576,213,213,425,0.13275530000100844
6,4250,4675,425,0,0.1,0,3674,576,213,213,425,0.13025809999817284
7,4250,4675,425,0,0.1,0,3674,576,213,213,425,0.13181069999700412
8,4250,4675,425,0,0.1,0,3674,576,213,213,425,0.13230570000450825
9,4250,4675,425,0,0.1,0,3674,576,213,213,425,0.1289942000003066
10,4250,4675,425,0,0.1,0,3674,576,213,213,425,0.1321648000011919
11,4250,4675,425,0,0.1,0,3674,576,213,213,425,0.13923679999425076
12,4250,4675,425,0,0.1,0,3674,576,213,213,425,0.13268759999482427
13,4250,4675,425,0,0.1,0,3674,576,213,213,425,0.13026289999834262
14,4250,4675,425,0,0.1,0,3674,576,213,213,425,0.13121490000048652
15,4250,4675,425,0,0.1,0,3674,576,213,213,425,0.13651579999714158
16,4250,4675,425,0,0.1,0,3674,576,213,213,425,0.1473143999974127
17,4250,4675,425,0,0.1,0,3674,576,213,213,425,0.1405912999980501
18,4250,4675,425,0,0.1,0,3674,576,213,213,425,0.13525970000046073
19,4250,4675,425,0,0.1,0,3674,576,213,213,425,0.13611590000073193
20,4250,4675,425,0,0.1,0,3674,576,213,213,425,0.1421637000021292
21,4250,4675,425,0,0.1,0,3674,576,213,213,425,0.13211470000533154
22,4250,4675,425,0,0.1,0,3674,576,213,213,425,0.1310994999948889
23,4250,4675,425,0,0.1,0,3674,576,213,213,425,0.1307946000015363
24,4250,4675,425,0,0.1,0,3674,576,213,213,425,0.13104690000182018
