Run,nFeaturesBefore,nFeaturesAfter,nFeaturesTypeBefore,nFeaturesTypeAfter,percentageOfFeaturesType,nConstraints,nOptionals,nMandatories,nAlternativeGroups,nSelectionGroups,nRefactors,nRulesSucessfullyExecuted,Time(s) 
11,2000,2003,400,0,0.2,0,1730,270,0,0,400,45,8.583452499999112
12,2000,2003,400,0,0.2,0,1730,270,0,0,400,45,8.423333799997636
13,2000,2003,400,0,0.2,0,1730,270,0,0,400,45,8.595695399999386
14,2000,2003,400,0,0.2,0,1730,270,0,0,400,45,8.56484360000104
15,2000,2003,400,0,0.2,0,1730,270,0,0,400,45,8.621062099999108
16,2000,2003,400,0,0.2,0,1730,270,0,0,400,45,8.5762493000002
17,2000,2003,400,0,0.2,0,1730,270,0,0,400,45,8.597267099998135
18,2000,2003,400,0,0.2,0,1730,270,0,0,400,45,8.583598499997606
19,2000,2003,400,0,0.2,0,1730,270,0,0,400,45,8.53492180000103
20,2000,2003,400,0,0.2,0,1730,270,0,0,400,45,8.507870400000684
21,2000,2003,400,0,0.2,0,1730,270,0,0,400,45,8.55263289999857
22,2000,2003,400,0,0.2,0,1730,270,0,0,400,45,8.6860142000005
23,2000,2003,400,0,0.2,0,1730,270,0,0,400,45,9.129246399999829
24,2000,2003,400,0,0.2,0,1730,270,0,0,400,45,8.622177699999156
25,2000,2003,400,0,0.2,0,1730,270,0,0,400,45,8.575324699999328
26,2000,2003,400,0,0.2,0,1730,270,0,0,400,45,8.641238399999565
27,2000,2003,400,0,0.2,0,1730,270,0,0,400,45,8.613163400001213
28,2000,2003,400,0,0.2,0,1730,270,0,0,400,45,8.330715500000224
29,2000,2003,400,0,0.2,0,1730,270,0,0,400,45,8.584341999998287
0,2250,2250,225,0,0.1,0,1901,349,113,113,225,45,3.0971712999999
1,2250,2250,225,0,0.1,0,1901,349,113,113,225,45,3.161307599999418
2,2250,2250,225,0,0.1,0,1901,349,113,113,225,45,2.9260346999981266
3,2250,2250,225,0,0.1,0,1901,349,113,113,225,45,3.011818700000731
4,2250,2250,225,0,0.1,0,1901,349,113,113,225,45,3.1979251000011573
5,2250,2250,225,0,0.1,0,1901,349,113,113,225,45,3.137760999998136
6,2250,2250,225,0,0.1,0,1901,349,113,113,225,45,3.07561910000004
7,2250,2250,225,0,0.1,0,1901,349,113,113,225,45,3.095030799999222
8,2250,2250,225,0,0.1,0,1901,349,113,113,225,45,2.8485147999999754
9,2250,2250,225,0,0.1,0,1901,349,113,113,225,45,2.976009399997565
10,2250,2250,225,0,0.1,0,1901,349,113,113,225,45,2.991294100000232
11,2250,2250,225,0,0.1,0,1901,349,113,113,225,45,3.032647399999405
12,2250,2250,225,0,0.1,0,1901,349,113,113,225,45,2.9980667000018
13,2250,2250,225,0,0.1,0,1901,349,113,113,225,45,2.9561329999996815
14,2250,2250,225,0,0.1,0,1901,349,113,113,225,45,2.989575200001127
15,2250,2250,225,0,0.1,0,1901,349,113,113,225,45,3.070427499998914
16,2250,2250,225,0,0.1,0,1901,349,113,113,225,45,2.956633800000418
17,2250,2250,225,0,0.1,0,1901,349,113,113,225,45,3.0191945000005944
18,2250,2250,225,0,0.1,0,1901,349,113,113,225,45,3.0367447000026004
19,2250,2250,225,0,0.1,0,1901,349,113,113,225,45,2.874407399998745
20,2250,2250,225,0,0.1,0,1901,349,113,113,225,45,2.9445512000020244
21,2250,2250,225,0,0.1,0,1901,349,113,113,225,45,3.0024415999978373
22,2250,2250,225,0,0.1,0,1901,349,113,113,225,45,2.9425481999969634
23,2250,2250,225,0,0.1,0,1901,349,113,113,225,45,2.926745299999311
24,2250,2250,225,0,0.1,0,1901,349,113,113,225,45,2.9874688999989303
25,2250,2250,225,0,0.1,0,1901,349,113,113,225,45,2.952729900000122
26,2250,2250,225,0,0.1,0,1901,349,113,113,225,45,2.9933392999992066
27,2250,2250,225,0,0.1,0,1901,349,113,113,225,45,2.961000999999669
28,2250,2250,225,0,0.1,0,1901,349,113,113,225,45,2.995454999996582
29,2250,2250,225,0,0.1,0,1901,349,113,113,225,45,2.946815700001025
0,2250,2250,338,0,0.15,0,1908,342,57,57,338,45,6.478938699998253
1,2250,2250,338,0,0.15,0,1908,342,57,57,338,45,6.457174200000736
2,2250,2250,338,0,0.15,0,1908,342,57,57,338,45,6.302529000000504
3,2250,2250,338,0,0.15,0,1908,342,57,57,338,45,6.267375300001731
4,2250,2250,338,0,0.15,0,1908,342,57,57,338,45,6.4081903000005696
5,2250,2250,338,0,0.15,0,1908,342,57,57,338,45,6.297118999998929
6,2250,2250,338,0,0.15,0,1908,342,57,57,338,45,6.426242199999251
7,2250,2250,338,0,0.15,0,1908,342,57,57,338,45,6.315861399998539
8,2250,2250,338,0,0.15,0,1908,342,57,57,338,45,6.279820300002029
9,2250,2250,338,0,0.15,0,1908,342,57,57,338,45,6.345586900002672
10,2250,2250,338,0,0.15,0,1908,342,57,57,338,45,6.279303400002391
11,2250,2250,338,0,0.15,0,1908,342,57,57,338,45,6.3074553000005835
12,2250,2250,338,0,0.15,0,1908,342,57,57,338,45,6.379487199999858
13,2250,2250,338,0,0.15,0,1908,342,57,57,338,45,6.348773800000345
14,2250,2250,338,0,0.15,0,1908,342,57,57,338,45,6.231609799997386
15,2250,2250,338,0,0.15,0,1908,342,57,57,338,45,6.375896899997315
16,2250,2250,338,0,0.15,0,1908,342,57,57,338,45,6.278922699999384
17,2250,2250,338,0,0.15,0,1908,342,57,57,338,45,6.275985899999796
18,2250,2250,338,0,0.15,0,1908,342,57,57,338,45,6.263128999999026
19,2250,2250,338,0,0.15,0,1908,342,57,57,338,45,6.249379200002295
20,2250,2250,338,0,0.15,0,1908,342,57,57,338,45,6.335740999998961
21,2250,2250,338,0,0.15,0,1908,342,57,57,338,45,6.200826500000403
22,2250,2250,338,0,0.15,0,1908,342,57,57,338,45,6.185963600000832
23,2250,2250,338,0,0.15,0,1908,342,57,57,338,45,6.799517699997523
24,2250,2250,338,0,0.15,0,1908,342,57,57,338,45,6.380832200000441
25,2250,2250,338,0,0.15,0,1908,342,57,57,338,45,6.471322000001237
26,2250,2250,338,0,0.15,0,1908,342,57,57,338,45,6.180230500001926
27,2250,2250,338,0,0.15,0,1908,342,57,57,338,45,6.277349899999535
28,2250,2250,338,0,0.15,0,1908,342,57,57,338,45,6.282430600000225
29,2250,2250,338,0,0.15,0,1908,342,57,57,338,45,6.1887707999994745
0,2250,2250,450,0,0.2,0,1928,322,0,0,450,45,12.28216479999901
1,2250,2250,450,0,0.2,0,1928,322,0,0,450,45,12.103469900001073
2,2250,2250,450,0,0.2,0,1928,322,0,0,450,45,12.24954560000333
3,2250,2250,450,0,0.2,0,1928,322,0,0,450,45,12.076199899998755
4,2250,2250,450,0,0.2,0,1928,322,0,0,450,45,12.356974899998022
5,2250,2250,450,0,0.2,0,1928,322,0,0,450,45,11.992145399999572
6,2250,2250,450,0,0.2,0,1928,322,0,0,450,45,11.830780600001162
7,2250,2250,450,0,0.2,0,1928,322,0,0,450,45,11.776433000002726
8,2250,2250,450,0,0.2,0,1928,322,0,0,450,45,12.261278800000582
9,2250,2250,450,0,0.2,0,1928,322,0,0,450,45,11.79163079999853
10,2250,2250,450,0,0.2,0,1928,322,0,0,450,45,12.108357500001148
11,2250,2250,450,0,0.2,0,1928,322,0,0,450,45,12.124332800001866
12,2250,2250,450,0,0.2,0,1928,322,0,0,450,45,11.881378800000675
13,2250,2250,450,0,0.2,0,1928,322,0,0,450,45,12.106235699997342
14,2250,2250,450,0,0.2,0,1928,322,0,0,450,45,12.04588479999802
15,2250,2250,450,0,0.2,0,1928,322,0,0,450,45,11.907025900000008
16,2250,2250,450,0,0.2,0,1928,322,0,0,450,45,12.098036600000341
17,2250,2250,450,0,0.2,0,1928,322,0,0,450,45,11.893968100001075
18,2250,2250,450,0,0.2,0,1928,322,0,0,450,45,11.862896099999489
19,2250,2250,450,0,0.2,0,1928,322,0,0,450,45,11.963886900000944
20,2250,2250,450,0,0.2,0,1928,322,0,0,450,45,11.997106399998302
21,2250,2250,450,0,0.2,0,1928,322,0,0,450,45,11.763011400002142
22,2250,2250,450,0,0.2,0,1928,322,0,0,450,45,12.139960099997552
23,2250,2250,450,0,0.2,0,1928,322,0,0,450,45,12.017006900001434
24,2250,2250,450,0,0.2,0,1928,322,0,0,450,45,12.024923400000262
25,2250,2250,450,0,0.2,0,1928,322,0,0,450,45,11.958227499999339
26,2250,2250,450,0,0.2,0,1928,322,0,0,450,45,11.96516419999898
27,2250,2250,450,0,0.2,0,1928,322,0,0,450,45,11.978603700001258
28,2250,2250,450,0,0.2,0,1928,322,0,0,450,45,11.848944400000619
29,2250,2250,450,0,0.2,0,1928,322,0,0,450,45,11.959316399999807
0,2500,2501,250,0,0.1,0,2107,393,125,125,250,45,4.255582999998296
1,2500,2501,250,0,0.1,0,2107,393,125,125,250,45,4.487586700000975
2,2500,2501,250,0,0.1,0,2107,393,125,125,250,45,4.416140900000755
3,2500,2501,250,0,0.1,0,2107,393,125,125,250,45,4.193935400002374
4,2500,2501,250,0,0.1,0,2107,393,125,125,250,45,4.22984969999743
5,2500,2501,250,0,0.1,0,2107,393,125,125,250,45,4.067410100000416
6,2500,2501,250,0,0.1,0,2107,393,125,125,250,45,4.242459200002486
7,2500,2501,250,0,0.1,0,2107,393,125,125,250,45,4.2093215999993845
8,2500,2501,250,0,0.1,0,2107,393,125,125,250,45,4.3363766000002215
9,2500,2501,250,0,0.1,0,2107,393,125,125,250,45,4.314212400000542
10,2500,2501,250,0,0.1,0,2107,393,125,125,250,45,4.352855299999646
11,2500,2501,250,0,0.1,0,2107,393,125,125,250,45,4.277753799997299
12,2500,2501,250,0,0.1,0,2107,393,125,125,250,45,4.172042800000781
13,2500,2501,250,0,0.1,0,2107,393,125,125,250,45,4.207451800000854
14,2500,2501,250,0,0.1,0,2107,393,125,125,250,45,4.116112799998518
15,2500,2501,250,0,0.1,0,2107,393,125,125,250,45,4.233087300002808
16,2500,2501,250,0,0.1,0,2107,393,125,125,250,45,4.251446599999326
17,2500,2501,250,0,0.1,0,2107,393,125,125,250,45,4.1473635000002105
18,2500,2501,250,0,0.1,0,2107,393,125,125,250,45,4.352195600000414
19,2500,2501,250,0,0.1,0,2107,393,125,125,250,45,4.21052889999919
20,2500,2501,250,0,0.1,0,2107,393,125,125,250,45,4.137918499996886
21,2500,2501,250,0,0.1,0,2107,393,125,125,250,45,4.225756799998635
22,2500,2501,250,0,0.1,0,2107,393,125,125,250,45,4.181588399998873
23,2500,2501,250,0,0.1,0,2107,393,125,125,250,45,4.166733100002602
24,2500,2501,250,0,0.1,0,2107,393,125,125,250,45,4.3031559999981255
25,2500,2501,250,0,0.1,0,2107,393,125,125,250,45,4.238321100001485
26,2500,2501,250,0,0.1,0,2107,393,125,125,250,45,4.12639019999915
27,2500,2501,250,0,0.1,0,2107,393,125,125,250,45,4.142137200000434
28,2500,2501,250,0,0.1,0,2107,393,125,125,250,45,4.248293300002842
29,2500,2501,250,0,0.1,0,2107,393,125,125,250,45,4.226490900000499
0,2500,2501,375,0,0.15,0,2133,367,63,63,375,45,8.944279799998185
1,2500,2501,375,0,0.15,0,2133,367,63,63,375,45,9.445079199998872
2,2500,2501,375,0,0.15,0,2133,367,63,63,375,45,8.608065299998998
3,2500,2501,375,0,0.15,0,2133,367,63,63,375,45,8.797667600003479
4,2500,2501,375,0,0.15,0,2133,367,63,63,375,45,8.730861500000174
5,2500,2501,375,0,0.15,0,2133,367,63,63,375,45,8.659344200001215
6,2500,2501,375,0,0.15,0,2133,367,63,63,375,45,8.683551699999953
7,2500,2501,375,0,0.15,0,2133,367,63,63,375,45,8.627932800001872
8,2500,2501,375,0,0.15,0,2133,367,63,63,375,45,8.5983367000008
9,2500,2501,375,0,0.15,0,2133,367,63,63,375,45,8.634790899999643
10,2500,2501,375,0,0.15,0,2133,367,63,63,375,45,8.693685400001414
11,2500,2501,375,0,0.15,0,2133,367,63,63,375,45,8.448882000000594
12,2500,2501,375,0,0.15,0,2133,367,63,63,375,45,8.609830900000816
13,2500,2501,375,0,0.15,0,2133,367,63,63,375,45,8.806646699998964
14,2500,2501,375,0,0.15,0,2133,367,63,63,375,45,8.607518900000287
15,2500,2501,375,0,0.15,0,2133,367,63,63,375,45,8.70031210000161
16,2500,2501,375,0,0.15,0,2133,367,63,63,375,45,8.688317399999505
17,2500,2501,375,0,0.15,0,2133,367,63,63,375,45,8.783859400002257
18,2500,2501,375,0,0.15,0,2133,367,63,63,375,45,8.672326700001577
19,2500,2501,375,0,0.15,0,2133,367,63,63,375,45,8.452758000003087
20,2500,2501,375,0,0.15,0,2133,367,63,63,375,45,8.622384199999942
21,2500,2501,375,0,0.15,0,2133,367,63,63,375,45,8.584547599999496
22,2500,2501,375,0,0.15,0,2133,367,63,63,375,45,8.563670999999886
23,2500,2501,375,0,0.15,0,2133,367,63,63,375,45,8.625657600001432
24,2500,2501,375,0,0.15,0,2133,367,63,63,375,45,8.678478699999687
25,2500,2501,375,0,0.15,0,2133,367,63,63,375,45,8.70946449999974
26,2500,2501,375,0,0.15,0,2133,367,63,63,375,45,9.21709429999828
27,2500,2501,375,0,0.15,0,2133,367,63,63,375,45,8.929138200001034
28,2500,2501,375,0,0.15,0,2133,367,63,63,375,45,8.62573219999831
29,2500,2501,375,0,0.15,0,2133,367,63,63,375,45,8.700994300001184
0,2500,2500,500,0,0.2,0,2113,387,0,0,500,45,15.095270799996797
1,2500,2500,500,0,0.2,0,2113,387,0,0,500,45,14.565579900001467
2,2500,2500,500,0,0.2,0,2113,387,0,0,500,45,14.572791000002326
3,2500,2500,500,0,0.2,0,2113,387,0,0,500,45,14.59656520000135
4,2500,2500,500,0,0.2,0,2113,387,0,0,500,45,14.706012099999498
5,2500,2500,500,0,0.2,0,2113,387,0,0,500,45,14.765928599998006
6,2500,2500,500,0,0.2,0,2113,387,0,0,500,45,14.761718899997504
7,2500,2500,500,0,0.2,0,2113,387,0,0,500,45,14.682499799997458
8,2500,2500,500,0,0.2,0,2113,387,0,0,500,45,14.588325199998508
9,2500,2500,500,0,0.2,0,2113,387,0,0,500,45,14.979385300001013
10,2500,2500,500,0,0.2,0,2113,387,0,0,500,45,14.673170300000493
11,2500,2500,500,0,0.2,0,2113,387,0,0,500,45,14.815171199999895
12,2500,2500,500,0,0.2,0,2113,387,0,0,500,45,14.740261999999348
13,2500,2500,500,0,0.2,0,2113,387,0,0,500,45,14.691853000000265
14,2500,2500,500,0,0.2,0,2113,387,0,0,500,45,14.7236613999994
15,2500,2500,500,0,0.2,0,2113,387,0,0,500,45,14.828938700000435
16,2500,2500,500,0,0.2,0,2113,387,0,0,500,45,14.624391299999843
17,2500,2500,500,0,0.2,0,2113,387,0,0,500,45,14.622102799999993
18,2500,2500,500,0,0.2,0,2113,387,0,0,500,45,14.823866900002031
19,2500,2500,500,0,0.2,0,2113,387,0,0,500,45,14.729973899997276
20,2500,2500,500,0,0.2,0,2113,387,0,0,500,45,14.585176700002194
21,2500,2500,500,0,0.2,0,2113,387,0,0,500,45,14.638785800001642
22,2500,2500,500,0,0.2,0,2113,387,0,0,500,45,14.922352699999465
23,2500,2500,500,0,0.2,0,2113,387,0,0,500,45,14.736986500000057
24,2500,2500,500,0,0.2,0,2113,387,0,0,500,45,14.682732700002816
25,2500,2500,500,0,0.2,0,2113,387,0,0,500,45,14.818774200000917
26,2500,2500,500,0,0.2,0,2113,387,0,0,500,45,14.604407800001354
27,2500,2500,500,0,0.2,0,2113,387,0,0,500,45,14.769325799999933
28,2500,2500,500,0,0.2,0,2113,387,0,0,500,45,14.869351299999835
29,2500,2500,500,0,0.2,0,2113,387,0,0,500,45,14.992589299999963
0,2750,2750,275,0,0.1,0,2332,418,138,138,275,45,4.904465599996911
1,2750,2750,275,0,0.1,0,2332,418,138,138,275,45,4.873184500000207
2,2750,2750,275,0,0.1,0,2332,418,138,138,275,45,4.93541009999899
3,2750,2750,275,0,0.1,0,2332,418,138,138,275,45,4.815718300000299
4,2750,2750,275,0,0.1,0,2332,418,138,138,275,45,4.788784799999121
5,2750,2750,275,0,0.1,0,2332,418,138,138,275,45,4.858998899999278
6,2750,2750,275,0,0.1,0,2332,418,138,138,275,45,4.7230039999994915
7,2750,2750,275,0,0.1,0,2332,418,138,138,275,45,4.706362900000386
8,2750,2750,275,0,0.1,0,2332,418,138,138,275,45,4.7806015999995
9,2750,2750,275,0,0.1,0,2332,418,138,138,275,45,4.846227299996826
10,2750,2750,275,0,0.1,0,2332,418,138,138,275,45,4.840270900000178
11,2750,2750,275,0,0.1,0,2332,418,138,138,275,45,4.898156799998105
12,2750,2750,275,0,0.1,0,2332,418,138,138,275,45,4.597218200000498
13,2750,2750,275,0,0.1,0,2332,418,138,138,275,45,5.101976800000557
14,2750,2750,275,0,0.1,0,2332,418,138,138,275,45,4.957310800000414
15,2750,2750,275,0,0.1,0,2332,418,138,138,275,45,4.8458385999983875
16,2750,2750,275,0,0.1,0,2332,418,138,138,275,45,4.627661400001671
17,2750,2750,275,0,0.1,0,2332,418,138,138,275,45,4.734906999998202
18,2750,2750,275,0,0.1,0,2332,418,138,138,275,45,4.732261899996956
19,2750,2750,275,0,0.1,0,2332,418,138,138,275,45,4.770157400002063
20,2750,2750,275,0,0.1,0,2332,418,138,138,275,45,4.5951098000005
21,2750,2750,275,0,0.1,0,2332,418,138,138,275,45,4.763570499999332
22,2750,2750,275,0,0.1,0,2332,418,138,138,275,45,4.754146700001002
23,2750,2750,275,0,0.1,0,2332,418,138,138,275,45,4.626865300000645
24,2750,2750,275,0,0.1,0,2332,418,138,138,275,45,4.760793100002047
25,2750,2750,275,0,0.1,0,2332,418,138,138,275,45,4.687380300001678
26,2750,2750,275,0,0.1,0,2332,418,138,138,275,45,4.779026500003965
27,2750,2750,275,0,0.1,0,2332,418,138,138,275,45,4.8567017009991105
28,2750,2750,275,0,0.1,0,2332,418,138,138,275,45,4.9112739999982296
29,2750,2750,275,0,0.1,0,2332,418,138,138,275,45,4.780192199999874
0,2750,2751,413,0,0.15,0,2323,427,69,69,413,45,11.129069000002346
1,2750,2751,413,0,0.15,0,2323,427,69,69,413,45,10.746249899999384
2,2750,2751,413,0,0.15,0,2323,427,69,69,413,45,10.621934000002511
3,2750,2751,413,0,0.15,0,2323,427,69,69,413,45,10.61033099999986
4,2750,2751,413,0,0.15,0,2323,427,69,69,413,45,10.96979779999674
5,2750,2751,413,0,0.15,0,2323,427,69,69,413,45,11.081160899997485
6,2750,2751,413,0,0.15,0,2323,427,69,69,413,45,10.643302599997696
7,2750,2751,413,0,0.15,0,2323,427,69,69,413,45,10.44688110000061
8,2750,2751,413,0,0.15,0,2323,427,69,69,413,45,10.537960500001645
9,2750,2751,413,0,0.15,0,2323,427,69,69,413,45,10.442085099999531
10,2750,2751,413,0,0.15,0,2323,427,69,69,413,45,10.49028460000045
11,2750,2751,413,0,0.15,0,2323,427,69,69,413,45,10.469839299999876
12,2750,2751,413,0,0.15,0,2323,427,69,69,413,45,10.36470460000055
13,2750,2751,413,0,0.15,0,2323,427,69,69,413,45,10.494220700002188
14,2750,2751,413,0,0.15,0,2323,427,69,69,413,45,10.620548800001416
15,2750,2751,413,0,0.15,0,2323,427,69,69,413,45,10.54302699999971
16,2750,2751,413,0,0.15,0,2323,427,69,69,413,45,10.315021999998862
17,2750,2751,413,0,0.15,0,2323,427,69,69,413,45,10.640693299999839
18,2750,2751,413,0,0.15,0,2323,427,69,69,413,45,10.299583600000915
19,2750,2751,413,0,0.15,0,2323,427,69,69,413,45,10.52082949999749
20,2750,2751,413,0,0.15,0,2323,427,69,69,413,45,10.498690499996883
21,2750,2751,413,0,0.15,0,2323,427,69,69,413,45,10.374292099997547
22,2750,2751,413,0,0.15,0,2323,427,69,69,413,45,10.360582900000736
23,2750,2751,413,0,0.15,0,2323,427,69,69,413,45,10.419328100000712
24,2750,2751,413,0,0.15,0,2323,427,69,69,413,45,10.580423699997482
25,2750,2751,413,0,0.15,0,2323,427,69,69,413,45,10.647386199998436
26,2750,2751,413,0,0.15,0,2323,427,69,69,413,45,10.494529799998418
27,2750,2751,413,0,0.15,0,2323,427,69,69,413,45,10.277282499999274
28,2750,2751,413,0,0.15,0,2323,427,69,69,413,45,10.590768899997784
29,2750,2751,413,0,0.15,0,2323,427,69,69,413,45,10.587108899999293
0,2750,2750,550,0,0.2,0,2357,393,0,0,550,45,19.32046679999985
1,2750,2750,550,0,0.2,0,2357,393,0,0,550,45,18.70335300000079
2,2750,2750,550,0,0.2,0,2357,393,0,0,550,45,19.192407400001684
3,2750,2750,550,0,0.2,0,2357,393,0,0,550,45,18.94262600000002
4,2750,2750,550,0,0.2,0,2357,393,0,0,550,45,18.842775100001745
5,2750,2750,550,0,0.2,0,2357,393,0,0,550,45,18.75124340000184
6,2750,2750,550,0,0.2,0,2357,393,0,0,550,45,18.92294530000072
7,2750,2750,550,0,0.2,0,2357,393,0,0,550,45,19.11197820000234
8,2750,2750,550,0,0.2,0,2357,393,0,0,550,45,19.09997039999871
9,2750,2750,550,0,0.2,0,2357,393,0,0,550,45,18.892353100000037
10,2750,2750,550,0,0.2,0,2357,393,0,0,550,45,18.730894699998316
11,2750,2750,550,0,0.2,0,2357,393,0,0,550,45,18.787761700001283
12,2750,2750,550,0,0.2,0,2357,393,0,0,550,45,18.89304279999851
13,2750,2750,550,0,0.2,0,2357,393,0,0,550,45,19.006966500001
14,2750,2750,550,0,0.2,0,2357,393,0,0,550,45,19.067933899998025
15,2750,2750,550,0,0.2,0,2357,393,0,0,550,45,18.714993099998537
16,2750,2750,550,0,0.2,0,2357,393,0,0,550,45,18.671215200000006
17,2750,2750,550,0,0.2,0,2357,393,0,0,550,45,18.971793299999263
18,2750,2750,550,0,0.2,0,2357,393,0,0,550,45,18.941840700001194
19,2750,2750,550,0,0.2,0,2357,393,0,0,550,45,18.760416900000564
20,2750,2750,550,0,0.2,0,2357,393,0,0,550,45,18.886994100001175
21,2750,2750,550,0,0.2,0,2357,393,0,0,550,45,18.862811000002694
22,2750,2750,550,0,0.2,0,2357,393,0,0,550,45,18.401457500000106
23,2750,2750,550,0,0.2,0,2357,393,0,0,550,45,18.792003000002296
24,2750,2750,550,0,0.2,0,2357,393,0,0,550,45,18.83341510000173
25,2750,2750,550,0,0.2,0,2357,393,0,0,550,45,18.67771889999858
26,2750,2750,550,0,0.2,0,2357,393,0,0,550,45,18.61854360000143
27,2750,2750,550,0,0.2,0,2357,393,0,0,550,45,18.644060999999056
28,2750,2750,550,0,0.2,0,2357,393,0,0,550,45,18.678302500000427
29,2750,2750,550,0,0.2,0,2357,393,0,0,550,45,18.498022600000695
0,3000,3001,300,0,0.1,0,2541,459,150,150,300,45,5.838059100999089
1,3000,3001,300,0,0.1,0,2541,459,150,150,300,45,5.7721352000007755
2,3000,3001,300,0,0.1,0,2541,459,150,150,300,45,5.769440998999926
3,3000,3001,300,0,0.1,0,2541,459,150,150,300,45,5.586792000998685
4,3000,3001,300,0,0.1,0,2541,459,150,150,300,45,5.6462624999985565
5,3000,3001,300,0,0.1,0,2541,459,150,150,300,45,5.560232898998947
6,3000,3001,300,0,0.1,0,2541,459,150,150,300,45,5.521112200003699
7,3000,3001,300,0,0.1,0,2541,459,150,150,300,45,5.66004769999563
8,3000,3001,300,0,0.1,0,2541,459,150,150,300,45,5.546505698999681
9,3000,3001,300,0,0.1,0,2541,459,150,150,300,45,5.580006399999547
10,3000,3001,300,0,0.1,0,2541,459,150,150,300,45,5.633715199001017
11,3000,3001,300,0,0.1,0,2541,459,150,150,300,45,5.513661898999999
12,3000,3001,300,0,0.1,0,2541,459,150,150,300,45,5.534907898996607
13,3000,3001,300,0,0.1,0,2541,459,150,150,300,45,5.574856899998849
14,3000,3001,300,0,0.1,0,2541,459,150,150,300,45,5.741882200003602
15,3000,3001,300,0,0.1,0,2541,459,150,150,300,45,5.5251009999992675
16,3000,3001,300,0,0.1,0,2541,459,150,150,300,45,5.5173274999979185
17,3000,3001,300,0,0.1,0,2541,459,150,150,300,45,5.423914799001068
18,3000,3001,300,0,0.1,0,2541,459,150,150,300,45,5.6179943999959505
19,3000,3001,300,0,0.1,0,2541,459,150,150,300,45,5.473616700997809
20,3000,3001,300,0,0.1,0,2541,459,150,150,300,45,5.822750400999212
21,3000,3001,300,0,0.1,0,2541,459,150,150,300,45,5.5919209999992745
22,3000,3001,300,0,0.1,0,2541,459,150,150,300,45,5.645267901003535
23,3000,3001,300,0,0.1,0,2541,459,150,150,300,45,5.593323198998405
24,3000,3001,300,0,0.1,0,2541,459,150,150,300,45,5.773760199001117
25,3000,3001,300,0,0.1,0,2541,459,150,150,300,45,5.6998909000030835
26,3000,3001,300,0,0.1,0,2541,459,150,150,300,45,5.612216599998646
27,3000,3001,300,0,0.1,0,2541,459,150,150,300,45,5.563251200001105
28,3000,3001,300,0,0.1,0,2541,459,150,150,300,45,5.717092300001241
29,3000,3001,300,0,0.1,0,2541,459,150,150,300,45,5.514041599999473
0,3000,3000,450,0,0.15,0,2533,467,75,75,450,45,12.311546600998554
1,3000,3000,450,0,0.15,0,2533,467,75,75,450,45,12.351165399995807
2,3000,3000,450,0,0.15,0,2533,467,75,75,450,45,12.115275700001803
3,3000,3000,450,0,0.15,0,2533,467,75,75,450,45,12.197875699996075
4,3000,3000,450,0,0.15,0,2533,467,75,75,450,45,12.263795200000459
5,3000,3000,450,0,0.15,0,2533,467,75,75,450,45,12.360038700004225
6,3000,3000,450,0,0.15,0,2533,467,75,75,450,45,11.942835099995136
7,3000,3000,450,0,0.15,0,2533,467,75,75,450,45,12.147246100001212
8,3000,3000,450,0,0.15,0,2533,467,75,75,450,45,12.17518809899775
9,3000,3000,450,0,0.15,0,2533,467,75,75,450,45,12.284524898997915
10,3000,3000,450,0,0.15,0,2533,467,75,75,450,45,12.362004499998875
11,3000,3000,450,0,0.15,0,2533,467,75,75,450,45,12.442347500000324
12,3000,3000,450,0,0.15,0,2533,467,75,75,450,45,12.505483701002959
13,3000,3000,450,0,0.15,0,2533,467,75,75,450,45,12.3622153000033
14,3000,3000,450,0,0.15,0,2533,467,75,75,450,45,12.627185800003645
15,3000,3000,450,0,0.15,0,2533,467,75,75,450,45,12.190299399997457
16,3000,3000,450,0,0.15,0,2533,467,75,75,450,45,12.217714398997487
17,3000,3000,450,0,0.15,0,2533,467,75,75,450,45,12.052644499999587
18,3000,3000,450,0,0.15,0,2533,467,75,75,450,45,12.157996499998262
19,3000,3000,450,0,0.15,0,2533,467,75,75,450,45,12.133907499999623
20,3000,3000,450,0,0.15,0,2533,467,75,75,450,45,12.28931330100022
21,3000,3000,450,0,0.15,0,2533,467,75,75,450,45,12.483233801001916
22,3000,3000,450,0,0.15,0,2533,467,75,75,450,45,12.523561100999359
23,3000,3000,450,0,0.15,0,2533,467,75,75,450,45,12.218004700000165
24,3000,3000,450,0,0.15,0,2533,467,75,75,450,45,12.056561099001556
25,3000,3000,450,0,0.15,0,2533,467,75,75,450,45,12.41444760000013
26,3000,3000,450,0,0.15,0,2533,467,75,75,450,45,12.12335780000285
27,3000,3000,450,0,0.15,0,2533,467,75,75,450,45,12.056426700000884
28,3000,3000,450,0,0.15,0,2533,467,75,75,450,45,12.315814499997941
29,3000,3000,450,0,0.15,0,2533,467,75,75,450,45,12.274068799000815
0,3000,3000,600,0,0.2,0,2556,444,0,0,600,45,23.081394799999543
1,3000,3000,600,0,0.2,0,2556,444,0,0,600,45,22.82563419899816
2,3000,3000,600,0,0.2,0,2556,444,0,0,600,45,22.843486700003268
3,3000,3000,600,0,0.2,0,2556,444,0,0,600,45,23.087887699999555
4,3000,3000,600,0,0.2,0,2556,444,0,0,600,45,23.4295007000037
5,3000,3000,600,0,0.2,0,2556,444,0,0,600,45,23.703119500001776
