Run,nFeaturesBefore,nFeaturesAfter,nFeaturesTypeBefore,nFeaturesTypeAfter,percentageOfFeaturesType,nConstraints,nOptionals,nMandatories,nAlternativeGroups,nSelectionGroups,nRefactors,Time(s) 
8,2500,5494,125,0,0.05,223,1673,827,188,188,125,0.1432051999727264
9,2500,5494,125,0,0.05,223,1673,827,188,188,125,0.14361329999519512
10,2500,5494,125,0,0.05,223,1673,827,188,188,125,0.14283850003266707
11,2500,5494,125,0,0.05,223,1673,827,188,188,125,0.14468279998982325
12,2500,5494,125,0,0.05,223,1673,827,188,188,125,0.14592149999225512
13,2500,5494,125,0,0.05,223,1673,827,188,188,125,0.1445411000167951
14,2500,5494,125,0,0.05,223,1673,827,188,188,125,0.1467172999982722
15,2500,5494,125,0,0.05,223,1673,827,188,188,125,0.14391909999540076
16,2500,5494,125,0,0.05,223,1673,827,188,188,125,0.1435722000314854
17,2500,5494,125,0,0.05,223,1673,827,188,188,125,0.14640699996380135
18,2500,5494,125,0,0.05,223,1673,827,188,188,125,0.14492649998283014
19,2500,5494,125,0,0.05,223,1673,827,188,188,125,0.1429706000490114
20,2500,5494,125,0,0.05,223,1673,827,188,188,125,0.14325689995894209
21,2500,5494,125,0,0.05,223,1673,827,188,188,125,0.14696869999170303
22,2500,5494,125,0,0.05,223,1673,827,188,188,125,0.1474432999966666
23,2500,5494,125,0,0.05,223,1673,827,188,188,125,0.14505779999308288
24,2500,5494,125,0,0.05,223,1673,827,188,188,125,0.14620319998357445
25,2500,5494,125,0,0.05,223,1673,827,188,188,125,0.14734610001323745
26,2500,5494,125,0,0.05,223,1673,827,188,188,125,0.14755709999008104
27,2500,5494,125,0,0.05,223,1673,827,188,188,125,0.14300250000087544
28,2500,5494,125,0,0.05,223,1673,827,188,188,125,0.14294290001271293
29,2500,5494,125,0,0.05,223,1673,827,188,188,125,0.14686030003940687
0,2500,8719,250,0,0.1,458,1878,622,125,125,250,0.4051039000041783
1,2500,8719,250,0,0.1,458,1878,622,125,125,250,0.4031135000404902
2,2500,8719,250,0,0.1,458,1878,622,125,125,250,0.40349549998063594
3,2500,8719,250,0,0.1,458,1878,622,125,125,250,0.4091749000363052
4,2500,8719,250,0,0.1,458,1878,622,125,125,250,0.4055750999832526
5,2500,8719,250,0,0.1,458,1878,622,125,125,250,0.4032685999991372
6,2500,8719,250,0,0.1,458,1878,622,125,125,250,0.4053218999761157
7,2500,8719,250,0,0.1,458,1878,622,125,125,250,0.403805400012061
8,2500,8719,250,0,0.1,458,1878,622,125,125,250,0.40408090001437813
9,2500,8719,250,0,0.1,458,1878,622,125,125,250,0.40799939999124035
10,2500,8719,250,0,0.1,458,1878,622,125,125,250,0.4040390999871306
11,2500,8719,250,0,0.1,458,1878,622,125,125,250,0.40503279998665676
12,2500,8719,250,0,0.1,458,1878,622,125,125,250,0.4038268000003882
13,2500,8719,250,0,0.1,458,1878,622,125,125,250,0.4060932999709621
14,2500,8719,250,0,0.1,458,1878,622,125,125,250,0.41301439999369904
15,2500,8719,250,0,0.1,458,1878,622,125,125,250,0.41171730001224205
16,2500,8719,250,0,0.1,458,1878,622,125,125,250,0.40539789997274056
17,2500,8719,250,0,0.1,458,1878,622,125,125,250,0.4055445000412874
18,2500,8719,250,0,0.1,458,1878,622,125,125,250,0.40469579998170957
19,2500,8719,250,0,0.1,458,1878,622,125,125,250,0.4028359000221826
20,2500,8719,250,0,0.1,458,1878,622,125,125,250,0.4045132999890484
21,2500,8719,250,0,0.1,458,1878,622,125,125,250,0.4109824000042863
22,2500,8719,250,0,0.1,458,1878,622,125,125,250,0.40239020000444725
23,2500,8719,250,0,0.1,458,1878,622,125,125,250,0.40300550003303215
24,2500,8719,250,0,0.1,458,1878,622,125,125,250,0.4048752000089735
25,2500,8719,250,0,0.1,458,1878,622,125,125,250,0.40831209998577833
26,2500,8719,250,0,0.1,458,1878,622,125,125,250,0.4062141999602318
27,2500,8719,250,0,0.1,458,1878,622,125,125,250,0.4075499000027776
28,2500,8719,250,0,0.1,458,1878,622,125,125,250,0.40330429997993633
29,2500,8719,250,0,0.1,458,1878,622,125,125,250,0.4062870999914594
0,2500,11959,375,0,0.15,692,2057,443,63,63,375,0.7676286000059918
1,2500,11959,375,0,0.15,692,2057,443,63,63,375,0.7647965000360273
2,2500,11959,375,0,0.15,692,2057,443,63,63,375,0.7723585999920033
3,2500,11959,375,0,0.15,692,2057,443,63,63,375,0.7697334000258707
4,2500,11959,375,0,0.15,692,2057,443,63,63,375,0.7688380999607034
5,2500,11959,375,0,0.15,692,2057,443,63,63,375,0.7766142000327818
6,2500,11959,375,0,0.15,692,2057,443,63,63,375,0.7675614000181668
7,2500,11959,375,0,0.15,692,2057,443,63,63,375,0.7744680000469089
8,2500,11959,375,0,0.15,692,2057,443,63,63,375,0.7826570000033826
9,2500,11959,375,0,0.15,692,2057,443,63,63,375,0.7883784000296146
10,2500,11959,375,0,0.15,692,2057,443,63,63,375,0.7891292999847792
11,2500,11959,375,0,0.15,692,2057,443,63,63,375,0.7820827000541613
12,2500,11959,375,0,0.15,692,2057,443,63,63,375,0.7838559999945574
13,2500,11959,375,0,0.15,692,2057,443,63,63,375,0.7780929000000469
14,2500,11959,375,0,0.15,692,2057,443,63,63,375,0.7771685000043362
15,2500,11959,375,0,0.15,692,2057,443,63,63,375,0.7782759999972768
16,2500,11959,375,0,0.15,692,2057,443,63,63,375,0.7712718000402674
17,2500,11959,375,0,0.15,692,2057,443,63,63,375,0.7610539999441244
18,2500,11959,375,0,0.15,692,2057,443,63,63,375,0.7627144999569282
19,2500,11959,375,0,0.15,692,2057,443,63,63,375,0.7613095000269823
20,2500,11959,375,0,0.15,692,2057,443,63,63,375,0.763465800031554
21,2500,11959,375,0,0.15,692,2057,443,63,63,375,0.7647475000121631
22,2500,11959,375,0,0.15,692,2057,443,63,63,375,0.766620000009425
23,2500,11959,375,0,0.15,692,2057,443,63,63,375,0.77433490002295
24,2500,11959,375,0,0.15,692,2057,443,63,63,375,0.761915199982468
25,2500,11959,375,0,0.15,692,2057,443,63,63,375,0.7648787999642082
26,2500,11959,375,0,0.15,692,2057,443,63,63,375,0.7590668999473564
27,2500,11959,375,0,0.15,692,2057,443,63,63,375,0.775804299977608
28,2500,11959,375,0,0.15,692,2057,443,63,63,375,0.7723957999842241
29,2500,11959,375,0,0.15,692,2057,443,63,63,375,0.7703729000058956
0,2500,15439,500,0,0.2,934,2246,254,0,0,500,1.304724499990698
1,2500,15439,500,0,0.2,934,2246,254,0,0,500,1.2249682000256144
2,2500,15439,500,0,0.2,934,2246,254,0,0,500,1.216690099972766
3,2500,15439,500,0,0.2,934,2246,254,0,0,500,1.2210703999735415
4,2500,15439,500,0,0.2,934,2246,254,0,0,500,1.226972200034652
5,2500,15439,500,0,0.2,934,2246,254,0,0,500,1.2182066000532359
6,2500,15439,500,0,0.2,934,2246,254,0,0,500,1.2184445000020787
7,2500,15439,500,0,0.2,934,2246,254,0,0,500,1.2282456000102684
8,2500,15439,500,0,0.2,934,2246,254,0,0,500,1.2266582999727689
9,2500,15439,500,0,0.2,934,2246,254,0,0,500,1.244229700008873
10,2500,15439,500,0,0.2,934,2246,254,0,0,500,1.2280495999730192
11,2500,15439,500,0,0.2,934,2246,254,0,0,500,1.2305027000256814
12,2500,15439,500,0,0.2,934,2246,254,0,0,500,1.2286208999576047
13,2500,15439,500,0,0.2,934,2246,254,0,0,500,1.2205508999759331
14,2500,15439,500,0,0.2,934,2246,254,0,0,500,1.2408524999627843
15,2500,15439,500,0,0.2,934,2246,254,0,0,500,1.2308340999879874
16,2500,15439,500,0,0.2,934,2246,254,0,0,500,1.2274359000148252
17,2500,15439,500,0,0.2,934,2246,254,0,0,500,1.2357873000437394
18,2500,15439,500,0,0.2,934,2246,254,0,0,500,1.2291761999949813
19,2500,15439,500,0,0.2,934,2246,254,0,0,500,1.22828889999073
20,2500,15439,500,0,0.2,934,2246,254,0,0,500,1.2345789999817498
21,2500,15439,500,0,0.2,934,2246,254,0,0,500,1.2275551000493579
22,2500,15439,500,0,0.2,934,2246,254,0,0,500,1.2405332999769598
23,2500,15439,500,0,0.2,934,2246,254,0,0,500,1.1793450000113808
24,2500,15439,500,0,0.2,934,2246,254,0,0,500,1.2360462000360712
25,2500,15439,500,0,0.2,934,2246,254,0,0,500,1.2246031999820843
26,2500,15439,500,0,0.2,934,2246,254,0,0,500,1.2427555000176653
27,2500,15439,500,0,0.2,934,2246,254,0,0,500,1.223933200002648
28,2500,15439,500,0,0.2,934,2246,254,0,0,500,1.2538080000085756
29,2500,15439,500,0,0.2,934,2246,254,0,0,500,1.2202505000168458
0,2750,6316,138,0,0.05,260,1838,912,207,207,138,0.1920992000377737
1,2750,6316,138,0,0.05,260,1838,912,207,207,138,0.19010390003677458
2,2750,6316,138,0,0.05,260,1838,912,207,207,138,0.18852729996433482
3,2750,6316,138,0,0.05,260,1838,912,207,207,138,0.189132800034713
4,2750,6316,138,0,0.05,260,1838,912,207,207,138,0.19114149996312335
5,2750,6316,138,0,0.05,260,1838,912,207,207,138,0.19088589999591932
6,2750,6316,138,0,0.05,260,1838,912,207,207,138,0.19361369998659939
7,2750,6316,138,0,0.05,260,1838,912,207,207,138,0.19090719998348504
8,2750,6316,138,0,0.05,260,1838,912,207,207,138,0.18806450004922226
9,2750,6316,138,0,0.05,260,1838,912,207,207,138,0.18932010000571609
10,2750,6316,138,0,0.05,260,1838,912,207,207,138,0.19018219999270514
11,2750,6316,138,0,0.05,260,1838,912,207,207,138,0.18844019999960437
12,2750,6316,138,0,0.05,260,1838,912,207,207,138,0.19128929998259991
13,2750,6316,138,0,0.05,260,1838,912,207,207,138,0.18766370002413169
14,2750,6316,138,0,0.05,260,1838,912,207,207,138,0.19067929999437183
15,2750,6316,138,0,0.05,260,1838,912,207,207,138,0.18940769997425377
16,2750,6316,138,0,0.05,260,1838,912,207,207,138,0.19166229997063056
17,2750,6316,138,0,0.05,260,1838,912,207,207,138,0.19136330002220348
18,2750,6316,138,0,0.05,260,1838,912,207,207,138,0.1927259000367485
19,2750,6316,138,0,0.05,260,1838,912,207,207,138,0.19150700001046062
20,2750,6316,138,0,0.05,260,1838,912,207,207,138,0.1906703999848105
21,2750,6316,138,0,0.05,260,1838,912,207,207,138,0.18843839998589829
22,2750,6316,138,0,0.05,260,1838,912,207,207,138,0.19058100000256673
23,2750,6316,138,0,0.05,260,1838,912,207,207,138,0.19305120001081377
24,2750,6316,138,0,0.05,260,1838,912,207,207,138,0.18885700003011152
25,2750,6316,138,0,0.05,260,1838,912,207,207,138,0.19036869995761663
26,2750,6316,138,0,0.05,260,1838,912,207,207,138,0.18878899997798726
27,2750,6316,138,0,0.05,260,1838,912,207,207,138,0.19091279996791855
28,2750,6316,138,0,0.05,260,1838,912,207,207,138,0.18998239998472854
29,2750,6316,138,0,0.05,260,1838,912,207,207,138,0.19144209998194128
0,2750,9712,275,0,0.1,510,2048,702,138,138,275,0.5088580000447109
1,2750,9712,275,0,0.1,510,2048,702,138,138,275,0.5065233999630436
2,2750,9712,275,0,0.1,510,2048,702,138,138,275,0.5070830999757163
3,2750,9712,275,0,0.1,510,2048,702,138,138,275,0.5099979999940842
4,2750,9712,275,0,0.1,510,2048,702,138,138,275,0.5064516999991611
5,2750,9712,275,0,0.1,510,2048,702,138,138,275,0.5015518000000156
6,2750,9712,275,0,0.1,510,2048,702,138,138,275,0.5048966000322253
7,2750,9712,275,0,0.1,510,2048,702,138,138,275,0.5087052999879234
8,2750,9712,275,0,0.1,510,2048,702,138,138,275,0.4992403000360355
9,2750,9712,275,0,0.1,510,2048,702,138,138,275,0.506642299995292
10,2750,9712,275,0,0.1,510,2048,702,138,138,275,0.5011353000300005
11,2750,9712,275,0,0.1,510,2048,702,138,138,275,0.5042845000280067
12,2750,9712,275,0,0.1,510,2048,702,138,138,275,0.5139170000329614
13,2750,9712,275,0,0.1,510,2048,702,138,138,275,0.504525399999693
14,2750,9712,275,0,0.1,510,2048,702,138,138,275,0.5047581999679096
15,2750,9712,275,0,0.1,510,2048,702,138,138,275,0.5056915999739431
16,2750,9712,275,0,0.1,510,2048,702,138,138,275,0.511905699968338
17,2750,9712,275,0,0.1,510,2048,702,138,138,275,0.5035308999940753
18,2750,9712,275,0,0.1,510,2048,702,138,138,275,0.5097257999586873
19,2750,9712,275,0,0.1,510,2048,702,138,138,275,0.4998913999879733
20,2750,9712,275,0,0.1,510,2048,702,138,138,275,0.5101110000396147
21,2750,9712,275,0,0.1,510,2048,702,138,138,275,0.5033826999715529
22,2750,9712,275,0,0.1,510,2048,702,138,138,275,0.506699200021103
23,2750,9712,275,0,0.1,510,2048,702,138,138,275,0.5080363000161014
24,2750,9712,275,0,0.1,510,2048,702,138,138,275,0.5102989999577403
25,2750,9712,275,0,0.1,510,2048,702,138,138,275,0.5037826999905519
26,2750,9712,275,0,0.1,510,2048,702,138,138,275,0.5011057999799959
27,2750,9712,275,0,0.1,510,2048,702,138,138,275,0.5065823000040837
28,2750,9712,275,0,0.1,510,2048,702,138,138,275,0.5108706000028178
29,2750,9712,275,0,0.1,510,2048,702,138,138,275,0.5073095000116155
0,2750,12987,413,0,0.15,758,2261,489,69,69,413,0.9037224999628961
1,2750,12987,413,0,0.15,758,2261,489,69,69,413,0.8987491999869235
2,2750,12987,413,0,0.15,758,2261,489,69,69,413,0.9066259000101127
3,2750,12987,413,0,0.15,758,2261,489,69,69,413,0.9042531999875791
4,2750,12987,413,0,0.15,758,2261,489,69,69,413,0.9046508999890648
5,2750,12987,413,0,0.15,758,2261,489,69,69,413,0.9027688000351191
6,2750,12987,413,0,0.15,758,2261,489,69,69,413,0.9124992999713868
7,2750,12987,413,0,0.15,758,2261,489,69,69,413,0.9099444000166841
8,2750,12987,413,0,0.15,758,2261,489,69,69,413,0.9082848000107333
9,2750,12987,413,0,0.15,758,2261,489,69,69,413,0.8981464999960735
10,2750,12987,413,0,0.15,758,2261,489,69,69,413,0.9031237000017427
11,2750,12987,413,0,0.15,758,2261,489,69,69,413,0.898406199994497
12,2750,12987,413,0,0.15,758,2261,489,69,69,413,0.8962583999964409
13,2750,12987,413,0,0.15,758,2261,489,69,69,413,0.9054281000280753
14,2750,12987,413,0,0.15,758,2261,489,69,69,413,0.9014969999552704
15,2750,12987,413,0,0.15,758,2261,489,69,69,413,0.8981549000018276
16,2750,12987,413,0,0.15,758,2261,489,69,69,413,0.9014778999844566
17,2750,12987,413,0,0.15,758,2261,489,69,69,413,0.896431700035464
18,2750,12987,413,0,0.15,758,2261,489,69,69,413,0.898046999995131
19,2750,12987,413,0,0.15,758,2261,489,69,69,413,0.8948691000114195
20,2750,12987,413,0,0.15,758,2261,489,69,69,413,0.9007929000072181
21,2750,12987,413,0,0.15,758,2261,489,69,69,413,0.9097994000185281
22,2750,12987,413,0,0.15,758,2261,489,69,69,413,0.909203700022772
23,2750,12987,413,0,0.15,758,2261,489,69,69,413,0.9094836000003852
24,2750,12987,413,0,0.15,758,2261,489,69,69,413,0.9090497000142932
25,2750,12987,413,0,0.15,758,2261,489,69,69,413,0.911252100020647
26,2750,12987,413,0,0.15,758,2261,489,69,69,413,0.902831099985633
27,2750,12987,413,0,0.15,758,2261,489,69,69,413,0.9179419999709353
28,2750,12987,413,0,0.15,758,2261,489,69,69,413,0.9075136000174098
29,2750,12987,413,0,0.15,758,2261,489,69,69,413,0.8993535999907181
0,2750,16252,550,0,0.2,998,2465,285,0,0,550,1.3555293999961577
1,2750,16252,550,0,0.2,998,2465,285,0,0,550,1.3629508999874815
2,2750,16252,550,0,0.2,998,2465,285,0,0,550,1.3514264000114053
3,2750,16252,550,0,0.2,998,2465,285,0,0,550,1.3582305000163615
4,2750,16252,550,0,0.2,998,2465,285,0,0,550,1.3629250000230968
5,2750,16252,550,0,0.2,998,2465,285,0,0,550,1.3744804000016302
6,2750,16252,550,0,0.2,998,2465,285,0,0,550,1.3562191000091843
7,2750,16252,550,0,0.2,998,2465,285,0,0,550,1.354005999979563
8,2750,16252,550,0,0.2,998,2465,285,0,0,550,1.3611960000125691
9,2750,16252,550,0,0.2,998,2465,285,0,0,550,1.3530877000303008
10,2750,16252,550,0,0.2,998,2465,285,0,0,550,1.360660000005737
11,2750,16252,550,0,0.2,998,2465,285,0,0,550,1.3562520999694243
12,2750,16252,550,0,0.2,998,2465,285,0,0,550,1.3520539000164717
13,2750,16252,550,0,0.2,998,2465,285,0,0,550,1.3679993000114337
14,2750,16252,550,0,0.2,998,2465,285,0,0,550,1.3597154000308365
15,2750,16252,550,0,0.2,998,2465,285,0,0,550,1.3706056999508291
16,2750,16252,550,0,0.2,998,2465,285,0,0,550,1.3602547000045888
17,2750,16252,550,0,0.2,998,2465,285,0,0,550,1.3558077000197954
18,2750,16252,550,0,0.2,998,2465,285,0,0,550,1.3496866999776103
19,2750,16252,550,0,0.2,998,2465,285,0,0,550,1.3888327999738976
20,2750,16252,550,0,0.2,998,2465,285,0,0,550,1.3609881000011228
21,2750,16252,550,0,0.2,998,2465,285,0,0,550,1.3889455000171438
22,2750,16252,550,0,0.2,998,2465,285,0,0,550,1.3627831999910995
23,2750,16252,550,0,0.2,998,2465,285,0,0,550,1.3606406999751925
24,2750,16252,550,0,0.2,998,2465,285,0,0,550,1.2647617000038736
25,2750,16252,550,0,0.2,998,2465,285,0,0,550,1.363036499998998
26,2750,16252,550,0,0.2,998,2465,285,0,0,550,1.3481241000117734
27,2750,16252,550,0,0.2,998,2465,285,0,0,550,1.356614599993918
28,2750,16252,550,0,0.2,998,2465,285,0,0,550,1.3614212000393309
29,2750,16252,550,0,0.2,998,2465,285,0,0,550,1.3719678000197746
0,3000,6830,150,0,0.05,279,2011,989,225,225,150,0.2393451000098139
1,3000,6830,150,0,0.05,279,2011,989,225,225,150,0.2378815000411123
2,3000,6830,150,0,0.05,279,2011,989,225,225,150,0.23313140001846477
3,3000,6830,150,0,0.05,279,2011,989,225,225,150,0.23286170000210404
4,3000,6830,150,0,0.05,279,2011,989,225,225,150,0.23333090002415702
5,3000,6830,150,0,0.05,279,2011,989,225,225,150,0.23074410000117496
6,3000,6830,150,0,0.05,279,2011,989,225,225,150,0.22850989998551086
7,3000,6830,150,0,0.05,279,2011,989,225,225,150,0.2266053999774158
8,3000,6830,150,0,0.05,279,2011,989,225,225,150,0.22669340000720695
9,3000,6830,150,0,0.05,279,2011,989,225,225,150,0.22851939999964088
10,3000,6830,150,0,0.05,279,2011,989,225,225,150,0.22959269996499643
11,3000,6830,150,0,0.05,279,2011,989,225,225,150,0.22965860000113025
12,3000,6830,150,0,0.05,279,2011,989,225,225,150,0.2308875000453554
13,3000,6830,150,0,0.05,279,2011,989,225,225,150,0.2323100999929011
14,3000,6830,150,0,0.05,279,2011,989,225,225,150,0.2294158000149764
15,3000,6830,150,0,0.05,279,2011,989,225,225,150,0.22800300002563745
16,3000,6830,150,0,0.05,279,2011,989,225,225,150,0.22826589999021962
17,3000,6830,150,0,0.05,279,2011,989,225,225,150,0.22743540001101792
18,3000,6830,150,0,0.05,279,2011,989,225,225,150,0.23105200001737103
19,3000,6830,150,0,0.05,279,2011,989,225,225,150,0.23136279999744147
20,3000,6830,150,0,0.05,279,2011,989,225,225,150,0.22839619999285787
21,3000,6830,150,0,0.05,279,2011,989,225,225,150,0.23310469998978078
22,3000,6830,150,0,0.05,279,2011,989,225,225,150,0.2316654000314884
23,3000,6830,150,0,0.05,279,2011,989,225,225,150,0.22851250000530854
24,3000,6830,150,0,0.05,279,2011,989,225,225,150,0.23403890000190586
25,3000,6830,150,0,0.05,279,2011,989,225,225,150,0.2350936000002548
26,3000,6830,150,0,0.05,279,2011,989,225,225,150,0.23579960002098233
27,3000,6830,150,0,0.05,279,2011,989,225,225,150,0.23531439999351278
28,3000,6830,150,0,0.05,279,2011,989,225,225,150,0.23421399999642745
29,3000,6830,150,0,0.05,279,2011,989,225,225,150,0.2363545999978669
0,3000,10895,300,0,0.1,562,2238,762,150,150,300,0.6273217999842018
1,3000,10895,300,0,0.1,562,2238,762,150,150,300,0.6259507999639027
2,3000,10895,300,0,0.1,562,2238,762,150,150,300,0.6317551000392996
3,3000,10895,300,0,0.1,562,2238,762,150,150,300,0.6274254000163637
4,3000,10895,300,0,0.1,562,2238,762,150,150,300,0.6245465999818407
5,3000,10895,300,0,0.1,562,2238,762,150,150,300,0.6234625999932177
6,3000,10895,300,0,0.1,562,2238,762,150,150,300,0.6237506000325084
7,3000,10895,300,0,0.1,562,2238,762,150,150,300,0.6281043000053614
8,3000,10895,300,0,0.1,562,2238,762,150,150,300,0.6356383000384085
9,3000,10895,300,0,0.1,562,2238,762,150,150,300,0.6293773999786936
10,3000,10895,300,0,0.1,562,2238,762,150,150,300,0.6222060000291094
11,3000,10895,300,0,0.1,562,2238,762,150,150,300,0.6326234000152908
12,3000,10895,300,0,0.1,562,2238,762,150,150,300,0.6267179999849759
13,3000,10895,300,0,0.1,562,2238,762,150,150,300,0.6302275000489317
14,3000,10895,300,0,0.1,562,2238,762,150,150,300,0.6228039999841712
15,3000,10895,300,0,0.1,562,2238,762,150,150,300,0.6310694999992847
16,3000,10895,300,0,0.1,562,2238,762,150,150,300,0.624004400044214
17,3000,10895,300,0,0.1,562,2238,762,150,150,300,0.6469058999791741
18,3000,10895,300,0,0.1,562,2238,762,150,150,300,0.6549964000005275
19,3000,10895,300,0,0.1,562,2238,762,150,150,300,0.702400200010743
20,3000,10895,300,0,0.1,562,2238,762,150,150,300,0.6830614999635145
21,3000,10895,300,0,0.1,562,2238,762,150,150,300,0.6694546000217088
22,3000,10895,300,0,0.1,562,2238,762,150,150,300,0.7005336000001989
23,3000,10895,300,0,0.1,562,2238,762,150,150,300,0.6873033000156283
24,3000,10895,300,0,0.1,562,2238,762,150,150,300,0.6641233999980614
25,3000,10895,300,0,0.1,562,2238,762,150,150,300,0.6785044000134803
26,3000,10895,300,0,0.1,562,2238,762,150,150,300,0.7026882999925874
27,3000,10895,300,0,0.1,562,2238,762,150,150,300,0.7035598999937065
28,3000,10895,300,0,0.1,562,2238,762,150,150,300,0.6870785999926738
29,3000,10895,300,0,0.1,562,2238,762,150,150,300,0.6900139999925159
0,3000,14435,450,0,0.15,828,2459,541,75,75,450,1.107471199997235
1,3000,14435,450,0,0.15,828,2459,541,75,75,450,1.119509999989532
2,3000,14435,450,0,0.15,828,2459,541,75,75,450,1.1224431000300683
3,3000,14435,450,0,0.15,828,2459,541,75,75,450,1.1189076000009663
4,3000,14435,450,0,0.15,828,2459,541,75,75,450,1.1183703999849968
5,3000,14435,450,0,0.15,828,2459,541,75,75,450,1.1270879000076093
6,3000,14435,450,0,0.15,828,2459,541,75,75,450,1.1167950999806635
7,3000,14435,450,0,0.15,828,2459,541,75,75,450,1.1106061000027694
8,3000,14435,450,0,0.15,828,2459,541,75,75,450,1.1219105999916792
9,3000,14435,450,0,0.15,828,2459,541,75,75,450,1.1106365000014193
10,3000,14435,450,0,0.15,828,2459,541,75,75,450,1.1184923999826424
11,3000,14435,450,0,0.15,828,2459,541,75,75,450,1.1156436000019312
12,3000,14435,450,0,0.15,828,2459,541,75,75,450,1.1055315000121482
13,3000,14435,450,0,0.15,828,2459,541,75,75,450,1.1075029000057839
14,3000,14435,450,0,0.15,828,2459,541,75,75,450,1.1011974000139162
15,3000,14435,450,0,0.15,828,2459,541,75,75,450,1.1008387000183575
16,3000,14435,450,0,0.15,828,2459,541,75,75,450,1.1186620999942534
17,3000,14435,450,0,0.15,828,2459,541,75,75,450,1.1187716000131331
18,3000,14435,450,0,0.15,828,2459,541,75,75,450,1.1050363999675028
19,3000,14435,450,0,0.15,828,2459,541,75,75,450,1.1020919000147842
20,3000,14435,450,0,0.15,828,2459,541,75,75,450,1.1037670000223443
21,3000,14435,450,0,0.15,828,2459,541,75,75,450,1.1156098999781534
22,3000,14435,450,0,0.15,828,2459,541,75,75,450,1.1060852999798954
23,3000,14435,450,0,0.15,828,2459,541,75,75,450,1.1015252000070177
24,3000,14435,450,0,0.15,828,2459,541,75,75,450,1.1066079000011086
25,3000,14435,450,0,0.15,828,2459,541,75,75,450,1.1026894000242464
26,3000,14435,450,0,0.15,828,2459,541,75,75,450,1.119881400023587
27,3000,14435,450,0,0.15,828,2459,541,75,75,450,1.1042550000129268
28,3000,14435,450,0,0.15,828,2459,541,75,75,450,1.1052663999726065
29,3000,14435,450,0,0.15,828,2459,541,75,75,450,1.1206472999765538
0,3000,18053,600,0,0.2,1106,2708,292,0,0,600,1.6748064999701455
1,3000,18053,600,0,0.2,1106,2708,292,0,0,600,1.6711288000224158
2,3000,18053,600,0,0.2,1106,2708,292,0,0,600,1.6797195000108331
3,3000,18053,600,0,0.2,1106,2708,292,0,0,600,1.6652857000008225
4,3000,18053,600,0,0.2,1106,2708,292,0,0,600,1.6885695999953896
5,3000,18053,600,0,0.2,1106,2708,292,0,0,600,1.6834366000257432
6,3000,18053,600,0,0.2,1106,2708,292,0,0,600,1.6846886000130326
7,3000,18053,600,0,0.2,1106,2708,292,0,0,600,1.6805446000071242
8,3000,18053,600,0,0.2,1106,2708,292,0,0,600,1.6690795000176877
9,3000,18053,600,0,0.2,1106,2708,292,0,0,600,1.6880174999823794
10,3000,18053,600,0,0.2,1106,2708,292,0,0,600,1.673502699995879
11,3000,18053,600,0,0.2,1106,2708,292,0,0,600,1.6771666000131518
12,3000,18053,600,0,0.2,1106,2708,292,0,0,600,1.6653046000283211
13,3000,18053,600,0,0.2,1106,2708,292,0,0,600,1.6788900999817997
14,3000,18053,600,0,0.2,1106,2708,292,0,0,600,1.6876049999846146
15,3000,18053,600,0,0.2,1106,2708,292,0,0,600,1.676824799971655
16,3000,18053,600,0,0.2,1106,2708,292,0,0,600,1.6937696000095457
17,3000,18053,600,0,0.2,1106,2708,292,0,0,600,1.6844437000108883
18,3000,18053,600,0,0.2,1106,2708,292,0,0,600,1.6780939000309445
19,3000,18053,600,0,0.2,1106,2708,292,0,0,600,1.6708276999997906
20,3000,18053,600,0,0.2,1106,2708,292,0,0,600,1.6842161000240594
21,3000,18053,600,0,0.2,1106,2708,292,0,0,600,1.6923287999816239
22,3000,18053,600,0,0.2,1106,2708,292,0,0,600,1.6887438000412658
23,3000,18053,600,0,0.2,1106,2708,292,0,0,600,1.6051426999620162
24,3000,18053,600,0,0.2,1106,2708,292,0,0,600,1.6871876999503002
25,3000,18053,600,0,0.2,1106,2708,292,0,0,600,1.69395300000906
26,3000,18053,600,0,0.2,1106,2708,292,0,0,600,1.6886372999870218
27,3000,18053,600,0,0.2,1106,2708,292,0,0,600,1.6842372000101022
28,3000,18053,600,0,0.2,1106,2708,292,0,0,600,1.6953355000005104
29,3000,18053,600,0,0.2,1106,2708,292,0,0,600,1.6855711999814957
0,3250,7317,163,0,0.05,296,2205,1045,244,244,163,0.2584162999992259
1,3250,7317,163,0,0.05,296,2205,1045,244,244,163,0.2527760000084527
2,3250,7317,163,0,0.05,296,2205,1045,244,244,163,0.253209299989976
3,3250,7317,163,0,0.05,296,2205,1045,244,244,163,0.25930289999814704
4,3250,7317,163,0,0.05,296,2205,1045,244,244,163,0.2626937000313774
5,3250,7317,163,0,0.05,296,2205,1045,244,244,163,0.25775900000007823
6,3250,7317,163,0,0.05,296,2205,1045,244,244,163,0.25468329997966066
7,3250,7317,163,0,0.05,296,2205,1045,244,244,163,0.2551098999683745
8,3250,7317,163,0,0.05,296,2205,1045,244,244,163,0.25075499998638406
9,3250,7317,163,0,0.05,296,2205,1045,244,244,163,0.2548042999696918
10,3250,7317,163,0,0.05,296,2205,1045,244,244,163,0.2525397000135854
11,3250,7317,163,0,0.05,296,2205,1045,244,244,163,0.25228099996456876
12,3250,7317,163,0,0.05,296,2205,1045,244,244,163,0.2524728999705985
