Run,nFeaturesBefore,nFeaturesAfter,nFeaturesTypeBefore,nFeaturesTypeAfter,nContraints,nOptionals,nMandatories,nAlternativeGroups,nSelectionGroups,nRefactors,Time(s) 
8,5000,5000,250,0,0,2999,2001,0,0,250,0.028086400008760393
9,5000,5000,250,0,0,2999,2001,0,0,250,0.02770430000964552
10,5000,5000,250,0,0,2999,2001,0,0,250,0.027687499998137355
11,5000,5000,250,0,0,2999,2001,0,0,250,0.027733900002203882
12,5000,5000,250,0,0,2999,2001,0,0,250,0.02740060002543032
13,5000,5000,250,0,0,2999,2001,0,0,250,0.027206400001887232
14,5000,5000,250,0,0,2999,2001,0,0,250,0.03239370003575459
15,5000,5000,250,0,0,2999,2001,0,0,250,0.02772519999416545
16,5000,5000,250,0,0,2999,2001,0,0,250,0.027591000020038337
17,5000,5000,250,0,0,2999,2001,0,0,250,0.027939599996898323
18,5000,5000,250,0,0,2999,2001,0,0,250,0.027671599993482232
19,5000,5000,250,0,0,2999,2001,0,0,250,0.02773259999230504
20,5000,5000,250,0,0,2999,2001,0,0,250,0.027776600036304444
21,5000,5000,250,0,0,2999,2001,0,0,250,0.02769560000160709
22,5000,5000,250,0,0,2999,2001,0,0,250,0.027487500046845526
23,5000,5000,250,0,0,2999,2001,0,0,250,0.027625099988654256
24,5000,5000,250,0,0,2999,2001,0,0,250,0.027637000021059066
25,5000,5000,250,0,0,2999,2001,0,0,250,0.02715789998183027
26,5000,5000,250,0,0,2999,2001,0,0,250,0.027592700032982975
27,5000,5000,250,0,0,2999,2001,0,0,250,0.028007400047499686
28,5000,5000,250,0,0,2999,2001,0,0,250,0.02768369996920228
29,5000,5000,250,0,0,2999,2001,0,0,250,0.02773430000524968
0,5000,5000,500,0,0,3513,1487,0,0,500,0.06505319999996573
1,5000,5000,500,0,0,3513,1487,0,0,500,0.06609740003477782
2,5000,5000,500,0,0,3513,1487,0,0,500,0.06582859996706247
3,5000,5000,500,0,0,3513,1487,0,0,500,0.06609879998723045
4,5000,5000,500,0,0,3513,1487,0,0,500,0.06570300000021234
5,5000,5000,500,0,0,3513,1487,0,0,500,0.06605109997326508
6,5000,5000,500,0,0,3513,1487,0,0,500,0.06461820000549778
7,5000,5000,500,0,0,3513,1487,0,0,500,0.06494409998413175
8,5000,5000,500,0,0,3513,1487,0,0,500,0.06486929999664426
9,5000,5000,500,0,0,3513,1487,0,0,500,0.06659200001740828
10,5000,5000,500,0,0,3513,1487,0,0,500,0.0653170999721624
11,5000,5000,500,0,0,3513,1487,0,0,500,0.06470640003681183
12,5000,5000,500,0,0,3513,1487,0,0,500,0.06475769996177405
13,5000,5000,500,0,0,3513,1487,0,0,500,0.06529410002985969
14,5000,5000,500,0,0,3513,1487,0,0,500,0.06537890003528446
15,5000,5000,500,0,0,3513,1487,0,0,500,0.06534109998028725
16,5000,5000,500,0,0,3513,1487,0,0,500,0.06642049999209121
17,5000,5000,500,0,0,3513,1487,0,0,500,0.06524659995920956
18,5000,5000,500,0,0,3513,1487,0,0,500,0.06517600000370294
19,5000,5000,500,0,0,3513,1487,0,0,500,0.06613939994713292
20,5000,5000,500,0,0,3513,1487,0,0,500,0.06574749998981133
21,5000,5000,500,0,0,3513,1487,0,0,500,0.06541839998681098
22,5000,5000,500,0,0,3513,1487,0,0,500,0.06575900001917034
23,5000,5000,500,0,0,3513,1487,0,0,500,0.06599869998171926
24,5000,5000,500,0,0,3513,1487,0,0,500,0.0649392000050284
25,5000,5000,500,0,0,3513,1487,0,0,500,0.06596039998112246
26,5000,5000,500,0,0,3513,1487,0,0,500,0.06513480003923178
27,5000,5000,500,0,0,3513,1487,0,0,500,0.0659808000200428
28,5000,5000,500,0,0,3513,1487,0,0,500,0.06606350000947714
29,5000,5000,500,0,0,3513,1487,0,0,500,0.06522409996250644
0,5000,5000,750,0,0,3938,1062,0,0,750,0.1247264999547042
1,5000,5000,750,0,0,3938,1062,0,0,750,0.1225492000230588
2,5000,5000,750,0,0,3938,1062,0,0,750,0.12404820002848282
3,5000,5000,750,0,0,3938,1062,0,0,750,0.12517990003107116
4,5000,5000,750,0,0,3938,1062,0,0,750,0.12452190002659336
5,5000,5000,750,0,0,3938,1062,0,0,750,0.12459930003387854
6,5000,5000,750,0,0,3938,1062,0,0,750,0.12278059998061508
7,5000,5000,750,0,0,3938,1062,0,0,750,0.12414789997274056
8,5000,5000,750,0,0,3938,1062,0,0,750,0.1260055999737233
9,5000,5000,750,0,0,3938,1062,0,0,750,0.12285440001869574
10,5000,5000,750,0,0,3938,1062,0,0,750,0.12388540001120418
11,5000,5000,750,0,0,3938,1062,0,0,750,0.11192270001629367
12,5000,5000,750,0,0,3938,1062,0,0,750,0.1254281000001356
13,5000,5000,750,0,0,3938,1062,0,0,750,0.12334809999447316
14,5000,5000,750,0,0,3938,1062,0,0,750,0.12299319996964186
15,5000,5000,750,0,0,3938,1062,0,0,750,0.12120049999793991
16,5000,5000,750,0,0,3938,1062,0,0,750,0.12228740000864491
17,5000,5000,750,0,0,3938,1062,0,0,750,0.12417209998238832
18,5000,5000,750,0,0,3938,1062,0,0,750,0.12273939995793626
19,5000,5000,750,0,0,3938,1062,0,0,750,0.12414560001343489
20,5000,5000,750,0,0,3938,1062,0,0,750,0.12280850001843646
21,5000,5000,750,0,0,3938,1062,0,0,750,0.122351800033357
22,5000,5000,750,0,0,3938,1062,0,0,750,0.12419130001217127
23,5000,5000,750,0,0,3938,1062,0,0,750,0.12235790002159774
24,5000,5000,750,0,0,3938,1062,0,0,750,0.12712620000820607
25,5000,5000,750,0,0,3938,1062,0,0,750,0.12354389997199178
26,5000,5000,750,0,0,3938,1062,0,0,750,0.12259029998676851
27,5000,5000,750,0,0,3938,1062,0,0,750,0.1239202999859117
28,5000,5000,750,0,0,3938,1062,0,0,750,0.12508669996168464
29,5000,5000,750,0,0,3938,1062,0,0,750,0.1227980000548996
0,5000,5000,1000,0,0,4246,754,0,0,1000,0.20126790000358596
1,5000,5000,1000,0,0,4246,754,0,0,1000,0.20076999999582767
2,5000,5000,1000,0,0,4246,754,0,0,1000,0.19993970001814887
3,5000,5000,1000,0,0,4246,754,0,0,1000,0.20136060001095757
4,5000,5000,1000,0,0,4246,754,0,0,1000,0.20345289999386296
5,5000,5000,1000,0,0,4246,754,0,0,1000,0.2031208000262268
6,5000,5000,1000,0,0,4246,754,0,0,1000,0.1994878000114113
7,5000,5000,1000,0,0,4246,754,0,0,1000,0.20117479999316856
8,5000,5000,1000,0,0,4246,754,0,0,1000,0.201803200005088
9,5000,5000,1000,0,0,4246,754,0,0,1000,0.2022201000363566
10,5000,5000,1000,0,0,4246,754,0,0,1000,0.2007719000102952
11,5000,5000,1000,0,0,4246,754,0,0,1000,0.20161869999719784
12,5000,5000,1000,0,0,4246,754,0,0,1000,0.20247120002750307
13,5000,5000,1000,0,0,4246,754,0,0,1000,0.201722800033167
14,5000,5000,1000,0,0,4246,754,0,0,1000,0.20408750005299225
15,5000,5000,1000,0,0,4246,754,0,0,1000,0.20297119999304414
16,5000,5000,1000,0,0,4246,754,0,0,1000,0.20066420000512153
17,5000,5000,1000,0,0,4246,754,0,0,1000,0.20081090001622215
18,5000,5000,1000,0,0,4246,754,0,0,1000,0.20068869995884597
19,5000,5000,1000,0,0,4246,754,0,0,1000,0.20250130002386868
20,5000,5000,1000,0,0,4246,754,0,0,1000,0.20072600001003593
21,5000,5000,1000,0,0,4246,754,0,0,1000,0.20420829998329282
22,5000,5000,1000,0,0,4246,754,0,0,1000,0.200519300007727
23,5000,5000,1000,0,0,4246,754,0,0,1000,0.20064569998066872
24,5000,5000,1000,0,0,4246,754,0,0,1000,0.20100179995642975
25,5000,5000,1000,0,0,4246,754,0,0,1000,0.2034099999582395
26,5000,5000,1000,0,0,4246,754,0,0,1000,0.20324010000331327
27,5000,5000,1000,0,0,4246,754,0,0,1000,0.201445100014098
28,5000,5000,1000,0,0,4246,754,0,0,1000,0.20266850001644343
29,5000,5000,1000,0,0,4246,754,0,0,1000,0.20112699997844175
