Run,nFeaturesBefore,nFeaturesAfter,nFeaturesTypeBefore,nFeaturesTypeAfter,percentageOfFeaturesType,nConstraints,nOptionals,nMandatories,nAlternativeGroups,nSelectionGroups,nRefactors,nRulesSucessfullyExecuted,Time(s) 
0,2000,2300,300,0,0.15,0,1703,297,50,50,300,40,0.29348339999705786
1,2000,2300,300,0,0.15,0,1703,297,50,50,300,40,0.27644990000408143
2,2000,2300,300,0,0.15,0,1703,297,50,50,300,40,0.3136731000049622
3,2000,2300,300,0,0.15,0,1703,297,50,50,300,40,0.30105669999466045
4,2000,2300,300,0,0.15,0,1703,297,50,50,300,40,0.29608989999542246
5,2000,2300,300,0,0.15,0,1703,297,50,50,300,40,0.2943310999980895
6,2000,2300,300,0,0.15,0,1703,297,50,50,300,40,0.27991159999510273
7,2000,2300,300,0,0.15,0,1703,297,50,50,300,40,0.2730420000007143
8,2000,2300,300,0,0.15,0,1703,297,50,50,300,40,0.34291539999685483
9,2000,2300,300,0,0.15,0,1703,297,50,50,300,40,0.2733767000027001
10,2000,2300,300,0,0.15,0,1703,297,50,50,300,40,0.349200299999211
11,2000,2300,300,0,0.15,0,1703,297,50,50,300,40,0.2883150999987265
12,2000,2300,300,0,0.15,0,1703,297,50,50,300,40,0.2967140000037034
13,2000,2300,300,0,0.15,0,1703,297,50,50,300,40,0.31658969999989495
14,2000,2300,300,0,0.15,0,1703,297,50,50,300,40,0.3187556999982917
15,2000,2300,300,0,0.15,0,1703,297,50,50,300,40,0.3318273999975645
16,2000,2300,300,0,0.15,0,1703,297,50,50,300,40,0.3610915999961435
17,2000,2300,300,0,0.15,0,1703,297,50,50,300,40,0.37975269999878947
18,2000,2300,300,0,0.15,0,1703,297,50,50,300,40,0.29591240000445396
19,2000,2300,300,0,0.15,0,1703,297,50,50,300,40,0.3232228999986546
20,2000,2300,300,0,0.15,0,1703,297,50,50,300,40,0.32677569999941625
21,2000,2300,300,0,0.15,0,1703,297,50,50,300,40,0.31061179999960586
22,2000,2300,300,0,0.15,0,1703,297,50,50,300,40,0.30712369999673683
23,2000,2300,300,0,0.15,0,1703,297,50,50,300,40,0.27446230000350624
24,2000,2300,300,0,0.15,0,1703,297,50,50,300,40,0.31831590000365395
25,2000,2300,300,0,0.15,0,1703,297,50,50,300,40,0.31171809999796096
26,2000,2300,300,0,0.15,0,1703,297,50,50,300,40,0.25904450000234647
27,2000,2300,300,0,0.15,0,1703,297,50,50,300,40,0.349194800000987
28,2000,2300,300,0,0.15,0,1703,297,50,50,300,40,0.32195650000358
29,2000,2300,300,0,0.15,0,1703,297,50,50,300,40,0.27900570000201697
0,2000,2400,400,0,0.2,0,1721,279,0,0,400,40,0.4183828999957768
1,2000,2400,400,0,0.2,0,1721,279,0,0,400,40,0.41667710000183433
2,2000,2400,400,0,0.2,0,1721,279,0,0,400,40,0.39339710000058403
3,2000,2400,400,0,0.2,0,1721,279,0,0,400,40,0.4786552000005031
4,2000,2400,400,0,0.2,0,1721,279,0,0,400,40,0.4531848999977228
5,2000,2400,400,0,0.2,0,1721,279,0,0,400,40,0.4388948999985587
6,2000,2400,400,0,0.2,0,1721,279,0,0,400,40,0.3849792000037269
7,2000,2400,400,0,0.2,0,1721,279,0,0,400,40,0.44772220000595553
8,2000,2400,400,0,0.2,0,1721,279,0,0,400,40,0.38440510000509676
9,2000,2400,400,0,0.2,0,1721,279,0,0,400,40,0.4415143000005628
10,2000,2400,400,0,0.2,0,1721,279,0,0,400,40,0.4131987000000663
11,2000,2400,400,0,0.2,0,1721,279,0,0,400,40,0.41404619999957504
12,2000,2400,400,0,0.2,0,1721,279,0,0,400,40,0.48812529999850085
13,2000,2400,400,0,0.2,0,1721,279,0,0,400,40,0.4365657000016654
14,2000,2400,400,0,0.2,0,1721,279,0,0,400,40,0.4326939999955357
15,2000,2400,400,0,0.2,0,1721,279,0,0,400,40,0.4818338000040967
16,2000,2400,400,0,0.2,0,1721,279,0,0,400,40,0.37139619999652496
17,2000,2400,400,0,0.2,0,1721,279,0,0,400,40,0.38935140000103274
18,2000,2400,400,0,0.2,0,1721,279,0,0,400,40,0.46240590000525117
19,2000,2400,400,0,0.2,0,1721,279,0,0,400,40,0.38663290000113193
20,2000,2400,400,0,0.2,0,1721,279,0,0,400,40,0.4353114999976242
21,2000,2400,400,0,0.2,0,1721,279,0,0,400,40,0.3907233999998425
22,2000,2400,400,0,0.2,0,1721,279,0,0,400,40,0.3851225999969756
23,2000,2400,400,0,0.2,0,1721,279,0,0,400,40,0.4062259999991511
24,2000,2400,400,0,0.2,0,1721,279,0,0,400,40,0.43250849999458296
25,2000,2400,400,0,0.2,0,1721,279,0,0,400,40,0.40836700000363635
26,2000,2400,400,0,0.2,0,1721,279,0,0,400,40,0.38389350000215927
27,2000,2400,400,0,0.2,0,1721,279,0,0,400,40,0.45478880000155186
28,2000,2400,400,0,0.2,0,1721,279,0,0,400,40,0.43795029999455437
29,2000,2400,400,0,0.2,0,1721,279,0,0,400,40,0.3688929999989341
0,2250,2363,113,0,0.05,0,1958,292,169,169,113,40,0.15259349999541882
1,2250,2363,113,0,0.05,0,1958,292,169,169,113,40,0.1386413000000175
2,2250,2363,113,0,0.05,0,1958,292,169,169,113,40,0.14229469999554567
3,2250,2363,113,0,0.05,0,1958,292,169,169,113,40,0.14754900000116322
4,2250,2363,113,0,0.05,0,1958,292,169,169,113,40,0.1716043999986141
5,2250,2363,113,0,0.05,0,1958,292,169,169,113,40,0.14131970000016736
6,2250,2363,113,0,0.05,0,1958,292,169,169,113,40,0.13974710000184132
7,2250,2363,113,0,0.05,0,1958,292,169,169,113,40,0.14944629999808967
8,2250,2363,113,0,0.05,0,1958,292,169,169,113,40,0.142495100000815
9,2250,2363,113,0,0.05,0,1958,292,169,169,113,40,0.16068950000044424
10,2250,2363,113,0,0.05,0,1958,292,169,169,113,40,0.14640260000305716
11,2250,2363,113,0,0.05,0,1958,292,169,169,113,40,0.15625469999940833
12,2250,2363,113,0,0.05,0,1958,292,169,169,113,40,0.15092339999682736
13,2250,2363,113,0,0.05,0,1958,292,169,169,113,40,0.14047779999964405
14,2250,2363,113,0,0.05,0,1958,292,169,169,113,40,0.1625454000022728
15,2250,2363,113,0,0.05,0,1958,292,169,169,113,40,0.14294779999909224
16,2250,2363,113,0,0.05,0,1958,292,169,169,113,40,0.1403398999973433
17,2250,2363,113,0,0.05,0,1958,292,169,169,113,40,0.14172510000207694
18,2250,2363,113,0,0.05,0,1958,292,169,169,113,40,0.13766889999533305
19,2250,2363,113,0,0.05,0,1958,292,169,169,113,40,0.1389024000018253
20,2250,2363,113,0,0.05,0,1958,292,169,169,113,40,0.1495368000032613
21,2250,2363,113,0,0.05,0,1958,292,169,169,113,40,0.1667751999993925
22,2250,2363,113,0,0.05,0,1958,292,169,169,113,40,0.14164830000663642
23,2250,2363,113,0,0.05,0,1958,292,169,169,113,40,0.17847349999647122
24,2250,2363,113,0,0.05,0,1958,292,169,169,113,40,0.14793149999604793
25,2250,2363,113,0,0.05,0,1958,292,169,169,113,40,0.14581249999901047
26,2250,2363,113,0,0.05,0,1958,292,169,169,113,40,0.1612535000022035
27,2250,2363,113,0,0.05,0,1958,292,169,169,113,40,0.13973919999989448
28,2250,2363,113,0,0.05,0,1958,292,169,169,113,40,0.15951849999692058
29,2250,2363,113,0,0.05,0,1958,292,169,169,113,40,0.1536536999992677
0,2250,2475,225,0,0.1,0,1906,344,113,113,225,40,0.2100164000003133
1,2250,2475,225,0,0.1,0,1906,344,113,113,225,40,0.22722069999872474
2,2250,2475,225,0,0.1,0,1906,344,113,113,225,40,0.2524399999965681
3,2250,2475,225,0,0.1,0,1906,344,113,113,225,40,0.2208223000052385
4,2250,2475,225,0,0.1,0,1906,344,113,113,225,40,0.27855380000255536
5,2250,2475,225,0,0.1,0,1906,344,113,113,225,40,0.21418350000021746
6,2250,2475,225,0,0.1,0,1906,344,113,113,225,40,0.22112270000070566
7,2250,2475,225,0,0.1,0,1906,344,113,113,225,40,0.24078790000203298
8,2250,2475,225,0,0.1,0,1906,344,113,113,225,40,0.2334606000003987
9,2250,2475,225,0,0.1,0,1906,344,113,113,225,40,0.22396769999613753
10,2250,2475,225,0,0.1,0,1906,344,113,113,225,40,0.24298380000254838
11,2250,2475,225,0,0.1,0,1906,344,113,113,225,40,0.20504640000581276
12,2250,2475,225,0,0.1,0,1906,344,113,113,225,40,0.20234469999559224
13,2250,2475,225,0,0.1,0,1906,344,113,113,225,40,0.20282399999996414
14,2250,2475,225,0,0.1,0,1906,344,113,113,225,40,0.22781530000065686
15,2250,2475,225,0,0.1,0,1906,344,113,113,225,40,0.284850700001698
16,2250,2475,225,0,0.1,0,1906,344,113,113,225,40,0.27013129999977536
17,2250,2475,225,0,0.1,0,1906,344,113,113,225,40,0.29118670000025304
18,2250,2475,225,0,0.1,0,1906,344,113,113,225,40,0.2802430000010645
19,2250,2475,225,0,0.1,0,1906,344,113,113,225,40,0.20749670000077458
20,2250,2475,225,0,0.1,0,1906,344,113,113,225,40,0.22796519999974407
21,2250,2475,225,0,0.1,0,1906,344,113,113,225,40,0.2724113999938709
22,2250,2475,225,0,0.1,0,1906,344,113,113,225,40,0.22646700000041164
23,2250,2475,225,0,0.1,0,1906,344,113,113,225,40,0.22641350000048988
24,2250,2475,225,0,0.1,0,1906,344,113,113,225,40,0.2141046999968239
25,2250,2475,225,0,0.1,0,1906,344,113,113,225,40,0.208983000004082
26,2250,2475,225,0,0.1,0,1906,344,113,113,225,40,0.29563580000103684
27,2250,2475,225,0,0.1,0,1906,344,113,113,225,40,0.2301045999993221
28,2250,2475,225,0,0.1,0,1906,344,113,113,225,40,0.22106450000137556
29,2250,2475,225,0,0.1,0,1906,344,113,113,225,40,0.2138552000033087
0,2250,2588,338,0,0.15,0,1914,336,57,57,338,40,0.3879127000036533
1,2250,2588,338,0,0.15,0,1914,336,57,57,338,40,0.3326960000049439
2,2250,2588,338,0,0.15,0,1914,336,57,57,338,40,0.3523591999983182
3,2250,2588,338,0,0.15,0,1914,336,57,57,338,40,0.3347868999990169
4,2250,2588,338,0,0.15,0,1914,336,57,57,338,40,0.3867275000011432
5,2250,2588,338,0,0.15,0,1914,336,57,57,338,40,0.3820611999981338
6,2250,2588,338,0,0.15,0,1914,336,57,57,338,40,0.3262650000033318
7,2250,2588,338,0,0.15,0,1914,336,57,57,338,40,0.35010630000033416
8,2250,2588,338,0,0.15,0,1914,336,57,57,338,40,0.3420116999986931
9,2250,2588,338,0,0.15,0,1914,336,57,57,338,40,0.3556987000047229
10,2250,2588,338,0,0.15,0,1914,336,57,57,338,40,0.32494990000122925
11,2250,2588,338,0,0.15,0,1914,336,57,57,338,40,0.36796460000186926
12,2250,2588,338,0,0.15,0,1914,336,57,57,338,40,0.3453905000060331
13,2250,2588,338,0,0.15,0,1914,336,57,57,338,40,0.3211128000039025
14,2250,2588,338,0,0.15,0,1914,336,57,57,338,40,0.3710934000046109
15,2250,2588,338,0,0.15,0,1914,336,57,57,338,40,0.3585920999976224
16,2250,2588,338,0,0.15,0,1914,336,57,57,338,40,0.3933623999982956
17,2250,2588,338,0,0.15,0,1914,336,57,57,338,40,0.3686219000010169
18,2250,2588,338,0,0.15,0,1914,336,57,57,338,40,0.3471579000033671
19,2250,2588,338,0,0.15,0,1914,336,57,57,338,40,0.38375350000569597
20,2250,2588,338,0,0.15,0,1914,336,57,57,338,40,0.3404969000039273
21,2250,2588,338,0,0.15,0,1914,336,57,57,338,40,0.33537190000060946
22,2250,2588,338,0,0.15,0,1914,336,57,57,338,40,0.36116649999894435
23,2250,2588,338,0,0.15,0,1914,336,57,57,338,40,0.3741976999954204
24,2250,2588,338,0,0.15,0,1914,336,57,57,338,40,0.3780151000028127
25,2250,2588,338,0,0.15,0,1914,336,57,57,338,40,0.42367620000004536
26,2250,2588,338,0,0.15,0,1914,336,57,57,338,40,0.3672002000021166
27,2250,2588,338,0,0.15,0,1914,336,57,57,338,40,0.38715130000491627
28,2250,2588,338,0,0.15,0,1914,336,57,57,338,40,0.34713579999515787
29,2250,2588,338,0,0.15,0,1914,336,57,57,338,40,0.35667020000255434
0,2250,2700,450,0,0.2,0,1905,345,0,0,450,40,0.5492371000000276
1,2250,2700,450,0,0.2,0,1905,345,0,0,450,40,0.5511572999967029
2,2250,2700,450,0,0.2,0,1905,345,0,0,450,40,0.5703792999993311
3,2250,2700,450,0,0.2,0,1905,345,0,0,450,40,0.5377065000066068
4,2250,2700,450,0,0.2,0,1905,345,0,0,450,40,0.5588631999999052
5,2250,2700,450,0,0.2,0,1905,345,0,0,450,40,0.6031398999984958
6,2250,2700,450,0,0.2,0,1905,345,0,0,450,40,0.489774399997259
7,2250,2700,450,0,0.2,0,1905,345,0,0,450,40,0.5836458000048879
8,2250,2700,450,0,0.2,0,1905,345,0,0,450,40,0.4956824000037159
9,2250,2700,450,0,0.2,0,1905,345,0,0,450,40,0.5166649000020698
10,2250,2700,450,0,0.2,0,1905,345,0,0,450,40,0.542034700003569
11,2250,2700,450,0,0.2,0,1905,345,0,0,450,40,0.49907359999633627
12,2250,2700,450,0,0.2,0,1905,345,0,0,450,40,0.5212504000010085
13,2250,2700,450,0,0.2,0,1905,345,0,0,450,40,0.5225133000058122
14,2250,2700,450,0,0.2,0,1905,345,0,0,450,40,0.5480250000036904
15,2250,2700,450,0,0.2,0,1905,345,0,0,450,40,0.55508330000157
16,2250,2700,450,0,0.2,0,1905,345,0,0,450,40,0.5563217000017175
17,2250,2700,450,0,0.2,0,1905,345,0,0,450,40,0.521780300005048
18,2250,2700,450,0,0.2,0,1905,345,0,0,450,40,0.48802680000517284
19,2250,2700,450,0,0.2,0,1905,345,0,0,450,40,0.5404430999988108
20,2250,2700,450,0,0.2,0,1905,345,0,0,450,40,0.5025002999973367
21,2250,2700,450,0,0.2,0,1905,345,0,0,450,40,0.5002547999974922
22,2250,2700,450,0,0.2,0,1905,345,0,0,450,40,0.49202660000446485
23,2250,2700,450,0,0.2,0,1905,345,0,0,450,40,0.5117478999964078
24,2250,2700,450,0,0.2,0,1905,345,0,0,450,40,0.5009521999963908
25,2250,2700,450,0,0.2,0,1905,345,0,0,450,40,0.5340671000012662
26,2250,2700,450,0,0.2,0,1905,345,0,0,450,40,0.48555109999870183
27,2250,2700,450,0,0.2,0,1905,345,0,0,450,40,0.47469270000146935
28,2250,2700,450,0,0.2,0,1905,345,0,0,450,40,0.520316999994975
29,2250,2700,450,0,0.2,0,1905,345,0,0,450,40,0.49420739999914076
0,2500,2625,125,0,0.05,0,2174,326,188,188,125,40,0.17041510000126436
1,2500,2625,125,0,0.05,0,2174,326,188,188,125,40,0.17484309999417746
2,2500,2625,125,0,0.05,0,2174,326,188,188,125,40,0.15903899999830173
3,2500,2625,125,0,0.05,0,2174,326,188,188,125,40,0.16975660000025528
4,2500,2625,125,0,0.05,0,2174,326,188,188,125,40,0.16556870000204071
5,2500,2625,125,0,0.05,0,2174,326,188,188,125,40,0.1651168000025791
6,2500,2625,125,0,0.05,0,2174,326,188,188,125,40,0.21275389999937033
7,2500,2625,125,0,0.05,0,2174,326,188,188,125,40,0.15675370000099065
8,2500,2625,125,0,0.05,0,2174,326,188,188,125,40,0.16361840000172378
9,2500,2625,125,0,0.05,0,2174,326,188,188,125,40,0.163955399999395
10,2500,2625,125,0,0.05,0,2174,326,188,188,125,40,0.16386950000014622
11,2500,2625,125,0,0.05,0,2174,326,188,188,125,40,0.15919209999992745
12,2500,2625,125,0,0.05,0,2174,326,188,188,125,40,0.15948999999818625
13,2500,2625,125,0,0.05,0,2174,326,188,188,125,40,0.15842159999738215
14,2500,2625,125,0,0.05,0,2174,326,188,188,125,40,0.17650090000097407
15,2500,2625,125,0,0.05,0,2174,326,188,188,125,40,0.19335470000078203
16,2500,2625,125,0,0.05,0,2174,326,188,188,125,40,0.21441629999753786
17,2500,2625,125,0,0.05,0,2174,326,188,188,125,40,0.15941310000198428
18,2500,2625,125,0,0.05,0,2174,326,188,188,125,40,0.16037529999448452
19,2500,2625,125,0,0.05,0,2174,326,188,188,125,40,0.17763719999493333
20,2500,2625,125,0,0.05,0,2174,326,188,188,125,40,0.21374289999948815
21,2500,2625,125,0,0.05,0,2174,326,188,188,125,40,0.15940689999843016
22,2500,2625,125,0,0.05,0,2174,326,188,188,125,40,0.16007679999893298
23,2500,2625,125,0,0.05,0,2174,326,188,188,125,40,0.2100371999986237
24,2500,2625,125,0,0.05,0,2174,326,188,188,125,40,0.15893719999439782
25,2500,2625,125,0,0.05,0,2174,326,188,188,125,40,0.16967110000405228
26,2500,2625,125,0,0.05,0,2174,326,188,188,125,40,0.16460260000167182
27,2500,2625,125,0,0.05,0,2174,326,188,188,125,40,0.1663050999995903
28,2500,2625,125,0,0.05,0,2174,326,188,188,125,40,0.16052530000160914
29,2500,2625,125,0,0.05,0,2174,326,188,188,125,40,0.17957559999922523
0,2500,2750,250,0,0.1,0,2141,359,125,125,250,40,0.2434796000015922
1,2500,2750,250,0,0.1,0,2141,359,125,125,250,40,0.240703499999654
2,2500,2750,250,0,0.1,0,2141,359,125,125,250,40,0.25740850000147475
3,2500,2750,250,0,0.1,0,2141,359,125,125,250,40,0.30528330000379356
4,2500,2750,250,0,0.1,0,2141,359,125,125,250,40,0.2641022999960114
5,2500,2750,250,0,0.1,0,2141,359,125,125,250,40,0.25710090000211494
6,2500,2750,250,0,0.1,0,2141,359,125,125,250,40,0.2953172999987146
7,2500,2750,250,0,0.1,0,2141,359,125,125,250,40,0.30265520000102697
8,2500,2750,250,0,0.1,0,2141,359,125,125,250,40,0.23849939999490744
9,2500,2750,250,0,0.1,0,2141,359,125,125,250,40,0.2574747999969986
10,2500,2750,250,0,0.1,0,2141,359,125,125,250,40,0.23960010000155307
11,2500,2750,250,0,0.1,0,2141,359,125,125,250,40,0.23878890000196407
12,2500,2750,250,0,0.1,0,2141,359,125,125,250,40,0.2786491000006208
13,2500,2750,250,0,0.1,0,2141,359,125,125,250,40,0.24419050000142306
14,2500,2750,250,0,0.1,0,2141,359,125,125,250,40,0.2515378000025521
15,2500,2750,250,0,0.1,0,2141,359,125,125,250,40,0.23809579999942798
16,2500,2750,250,0,0.1,0,2141,359,125,125,250,40,0.2707742999991751
17,2500,2750,250,0,0.1,0,2141,359,125,125,250,40,0.29512090000207536
18,2500,2750,250,0,0.1,0,2141,359,125,125,250,40,0.2711695000034524
19,2500,2750,250,0,0.1,0,2141,359,125,125,250,40,0.25554640000336803
20,2500,2750,250,0,0.1,0,2141,359,125,125,250,40,0.2719389999983832
21,2500,2750,250,0,0.1,0,2141,359,125,125,250,40,0.2544967999929213
22,2500,2750,250,0,0.1,0,2141,359,125,125,250,40,0.29401609999331413
23,2500,2750,250,0,0.1,0,2141,359,125,125,250,40,0.30562290000671055
24,2500,2750,250,0,0.1,0,2141,359,125,125,250,40,0.2566743999996106
25,2500,2750,250,0,0.1,0,2141,359,125,125,250,40,0.2540288000018336
26,2500,2750,250,0,0.1,0,2141,359,125,125,250,40,0.27465639999718405
27,2500,2750,250,0,0.1,0,2141,359,125,125,250,40,0.238739300002635
28,2500,2750,250,0,0.1,0,2141,359,125,125,250,40,0.23993599999812432
29,2500,2750,250,0,0.1,0,2141,359,125,125,250,40,0.2428312999982154
0,2500,2875,375,0,0.15,0,2133,367,63,63,375,40,0.38408049999998184
1,2500,2875,375,0,0.15,0,2133,367,63,63,375,40,0.3835920999990776
2,2500,2875,375,0,0.15,0,2133,367,63,63,375,40,0.392274499994528
3,2500,2875,375,0,0.15,0,2133,367,63,63,375,40,0.449158700001135
4,2500,2875,375,0,0.15,0,2133,367,63,63,375,40,0.38949549999961164
5,2500,2875,375,0,0.15,0,2133,367,63,63,375,40,0.44323219999932917
6,2500,2875,375,0,0.15,0,2133,367,63,63,375,40,0.38126180000108434
7,2500,2875,375,0,0.15,0,2133,367,63,63,375,40,0.433179999999993
8,2500,2875,375,0,0.15,0,2133,367,63,63,375,40,0.42473359999712557
9,2500,2875,375,0,0.15,0,2133,367,63,63,375,40,0.4412735000005341
10,2500,2875,375,0,0.15,0,2133,367,63,63,375,40,0.39996160000009695
11,2500,2875,375,0,0.15,0,2133,367,63,63,375,40,0.424534699996002
12,2500,2875,375,0,0.15,0,2133,367,63,63,375,40,0.3831145000003744
13,2500,2875,375,0,0.15,0,2133,367,63,63,375,40,0.4262442000035662
14,2500,2875,375,0,0.15,0,2133,367,63,63,375,40,0.441039000004821
15,2500,2875,375,0,0.15,0,2133,367,63,63,375,40,0.38187040000048
16,2500,2875,375,0,0.15,0,2133,367,63,63,375,40,0.42242719999921974
17,2500,2875,375,0,0.15,0,2133,367,63,63,375,40,0.3818981999938842
18,2500,2875,375,0,0.15,0,2133,367,63,63,375,40,0.3851061000023037
19,2500,2875,375,0,0.15,0,2133,367,63,63,375,40,0.38422800000262214
20,2500,2875,375,0,0.15,0,2133,367,63,63,375,40,0.4293331000008038
21,2500,2875,375,0,0.15,0,2133,367,63,63,375,40,0.3924786999996286
22,2500,2875,375,0,0.15,0,2133,367,63,63,375,40,0.4820867000016733
23,2500,2875,375,0,0.15,0,2133,367,63,63,375,40,0.4922993000000133
24,2500,2875,375,0,0.15,0,2133,367,63,63,375,40,0.3901523999957135
25,2500,2875,375,0,0.15,0,2133,367,63,63,375,40,0.4361291999957757
26,2500,2875,375,0,0.15,0,2133,367,63,63,375,40,0.38085249999858206
27,2500,2875,375,0,0.15,0,2133,367,63,63,375,40,0.45238640000025043
28,2500,2875,375,0,0.15,0,2133,367,63,63,375,40,0.49989369999821065
29,2500,2875,375,0,0.15,0,2133,367,63,63,375,40,0.3900426999971387
0,2500,3000,500,0,0.2,0,2137,363,0,0,500,40,0.7078758000061498
1,2500,3000,500,0,0.2,0,2137,363,0,0,500,40,0.6409993999986909
2,2500,3000,500,0,0.2,0,2137,363,0,0,500,40,0.6514903999996022
3,2500,3000,500,0,0.2,0,2137,363,0,0,500,40,0.6619299000012688
4,2500,3000,500,0,0.2,0,2137,363,0,0,500,40,0.6469701999958488
5,2500,3000,500,0,0.2,0,2137,363,0,0,500,40,0.6779483999998774
6,2500,3000,500,0,0.2,0,2137,363,0,0,500,40,0.604767200005881
7,2500,3000,500,0,0.2,0,2137,363,0,0,500,40,0.5880369000005885
8,2500,3000,500,0,0.2,0,2137,363,0,0,500,40,0.6266356999985874
9,2500,3000,500,0,0.2,0,2137,363,0,0,500,40,0.606350800000655
10,2500,3000,500,0,0.2,0,2137,363,0,0,500,40,0.7129838000037125
11,2500,3000,500,0,0.2,0,2137,363,0,0,500,40,0.6652838000009069
12,2500,3000,500,0,0.2,0,2137,363,0,0,500,40,0.6851430000024266
13,2500,3000,500,0,0.2,0,2137,363,0,0,500,40,0.7206182000008994
14,2500,3000,500,0,0.2,0,2137,363,0,0,500,40,0.7816775999963284
15,2500,3000,500,0,0.2,0,2137,363,0,0,500,40,0.7054600999981631
16,2500,3000,500,0,0.2,0,2137,363,0,0,500,40,0.7385675999976229
17,2500,3000,500,0,0.2,0,2137,363,0,0,500,40,0.717468300004839
18,2500,3000,500,0,0.2,0,2137,363,0,0,500,40,0.7270954999985406
19,2500,3000,500,0,0.2,0,2137,363,0,0,500,40,0.7106934000039473
20,2500,3000,500,0,0.2,0,2137,363,0,0,500,40,0.7166814999945927
21,2500,3000,500,0,0.2,0,2137,363,0,0,500,40,0.751718699997582
22,2500,3000,500,0,0.2,0,2137,363,0,0,500,40,0.7184852999998839
23,2500,3000,500,0,0.2,0,2137,363,0,0,500,40,0.6735361999963061
24,2500,3000,500,0,0.2,0,2137,363,0,0,500,40,0.688437700002396
25,2500,3000,500,0,0.2,0,2137,363,0,0,500,40,0.7262296999979299
26,2500,3000,500,0,0.2,0,2137,363,0,0,500,40,0.5917628000024706
27,2500,3000,500,0,0.2,0,2137,363,0,0,500,40,0.6465969999990193
28,2500,3000,500,0,0.2,0,2137,363,0,0,500,40,0.6110162000040873
29,2500,3000,500,0,0.2,0,2137,363,0,0,500,40,0.5849936000013258
0,2750,2888,138,0,0.05,0,2363,387,207,207,138,40,0.24704220000421628
1,2750,2888,138,0,0.05,0,2363,387,207,207,138,40,0.24606309999944642
2,2750,2888,138,0,0.05,0,2363,387,207,207,138,40,0.1912633999963873
3,2750,2888,138,0,0.05,0,2363,387,207,207,138,40,0.19121650000306545
4,2750,2888,138,0,0.05,0,2363,387,207,207,138,40,0.18943659999786178
5,2750,2888,138,0,0.05,0,2363,387,207,207,138,40,0.22218559999600984
6,2750,2888,138,0,0.05,0,2363,387,207,207,138,40,0.20254459999705432
7,2750,2888,138,0,0.05,0,2363,387,207,207,138,40,0.2168526000023121
8,2750,2888,138,0,0.05,0,2363,387,207,207,138,40,0.2012006000004476
9,2750,2888,138,0,0.05,0,2363,387,207,207,138,40,0.19021300000167685
10,2750,2888,138,0,0.05,0,2363,387,207,207,138,40,0.22748739999951795
11,2750,2888,138,0,0.05,0,2363,387,207,207,138,40,0.24769340000057127
12,2750,2888,138,0,0.05,0,2363,387,207,207,138,40,0.23143659999914235
13,2750,2888,138,0,0.05,0,2363,387,207,207,138,40,0.22795240000414196
14,2750,2888,138,0,0.05,0,2363,387,207,207,138,40,0.1902193999994779
15,2750,2888,138,0,0.05,0,2363,387,207,207,138,40,0.24416829999972833
16,2750,2888,138,0,0.05,0,2363,387,207,207,138,40,0.18966419999924256
17,2750,2888,138,0,0.05,0,2363,387,207,207,138,40,0.19314260000101058
18,2750,2888,138,0,0.05,0,2363,387,207,207,138,40,0.24810679999791319
19,2750,2888,138,0,0.05,0,2363,387,207,207,138,40,0.18901840000035008
20,2750,2888,138,0,0.05,0,2363,387,207,207,138,40,0.20160600000235718
21,2750,2888,138,0,0.05,0,2363,387,207,207,138,40,0.21173470000212546
22,2750,2888,138,0,0.05,0,2363,387,207,207,138,40,0.19823189999442548
23,2750,2888,138,0,0.05,0,2363,387,207,207,138,40,0.19666739999956917
24,2750,2888,138,0,0.05,0,2363,387,207,207,138,40,0.18853259999741567
25,2750,2888,138,0,0.05,0,2363,387,207,207,138,40,0.18968540000059875
26,2750,2888,138,0,0.05,0,2363,387,207,207,138,40,0.19086699999752454
27,2750,2888,138,0,0.05,0,2363,387,207,207,138,40,0.18929709999792976
28,2750,2888,138,0,0.05,0,2363,387,207,207,138,40,0.19076200000563404
29,2750,2888,138,0,0.05,0,2363,387,207,207,138,40,0.19985900000028778
0,2750,3025,275,0,0.1,0,2366,384,138,138,275,40,0.3371795000057318
1,2750,3025,275,0,0.1,0,2366,384,138,138,275,40,0.3375796999971499
2,2750,3025,275,0,0.1,0,2366,384,138,138,275,40,0.32590190000337316
3,2750,3025,275,0,0.1,0,2366,384,138,138,275,40,0.33387679999577813
4,2750,3025,275,0,0.1,0,2366,384,138,138,275,40,0.3739482000019052
5,2750,3025,275,0,0.1,0,2366,384,138,138,275,40,0.34264339999936055
6,2750,3025,275,0,0.1,0,2366,384,138,138,275,40,0.35658130000228994
7,2750,3025,275,0,0.1,0,2366,384,138,138,275,40,0.4048213999994914
8,2750,3025,275,0,0.1,0,2366,384,138,138,275,40,0.30531560000235913
9,2750,3025,275,0,0.1,0,2366,384,138,138,275,40,0.2947532999969553
10,2750,3025,275,0,0.1,0,2366,384,138,138,275,40,0.2889372999998159
11,2750,3025,275,0,0.1,0,2366,384,138,138,275,40,0.3905501999979606
12,2750,3025,275,0,0.1,0,2366,384,138,138,275,40,0.3203404999949271
13,2750,3025,275,0,0.1,0,2366,384,138,138,275,40,0.28892459999769926
14,2750,3025,275,0,0.1,0,2366,384,138,138,275,40,0.3554117000021506
15,2750,3025,275,0,0.1,0,2366,384,138,138,275,40,0.44514260000141803
16,2750,3025,275,0,0.1,0,2366,384,138,138,275,40,0.34440560000075493
