Run,nFeaturesBefore,nFeaturesAfter,nFeaturesTypeBefore,nFeaturesTypeAfter,percentageOfFeaturesType,nConstraints,nOptionals,nMandatories,nAlternativeGroups,nSelectionGroups,nRefactors,Time(s) 
27,3750,3750,563,0,0.15,0,3184,566,94,94,563,0.16812599999684608
28,3750,3750,563,0,0.15,0,3184,566,94,94,563,0.1692726999972365
29,3750,3750,563,0,0.15,0,3184,566,94,94,563,0.167662100000598
0,3750,3750,750,0,0.2,0,3173,577,0,0,750,0.13426849999814294
1,3750,3750,750,0,0.2,0,3173,577,0,0,750,0.13441230000171345
2,3750,3750,750,0,0.2,0,3173,577,0,0,750,0.13582060000044294
3,3750,3750,750,0,0.2,0,3173,577,0,0,750,0.13520380000409205
4,3750,3750,750,0,0.2,0,3173,577,0,0,750,0.13457789999665692
5,3750,3750,750,0,0.2,0,3173,577,0,0,750,0.15120999999635387
6,3750,3750,750,0,0.2,0,3173,577,0,0,750,0.13550100000429666
7,3750,3750,750,0,0.2,0,3173,577,0,0,750,0.13784489999670768
8,3750,3750,750,0,0.2,0,3173,577,0,0,750,0.1352998000002117
9,3750,3750,750,0,0.2,0,3173,577,0,0,750,0.13652600000204984
10,3750,3750,750,0,0.2,0,3173,577,0,0,750,0.13410389999626204
11,3750,3750,750,0,0.2,0,3173,577,0,0,750,0.13487269999313867
12,3750,3750,750,0,0.2,0,3173,577,0,0,750,0.1370080999986385
13,3750,3750,750,0,0.2,0,3173,577,0,0,750,0.15333499999542255
14,3750,3750,750,0,0.2,0,3173,577,0,0,750,0.13502729999891017
15,3750,3750,750,0,0.2,0,3173,577,0,0,750,0.1350174999970477
16,3750,3750,750,0,0.2,0,3173,577,0,0,750,0.13535670000419486
17,3750,3750,750,0,0.2,0,3173,577,0,0,750,0.133339200001501
18,3750,3750,750,0,0.2,0,3173,577,0,0,750,0.13571070000034524
19,3750,3750,750,0,0.2,0,3173,577,0,0,750,0.1347066000016639
20,3750,3750,750,0,0.2,0,3173,577,0,0,750,0.13335280000319472
21,3750,3750,750,0,0.2,0,3173,577,0,0,750,0.13420230000338051
22,3750,3750,750,0,0.2,0,3173,577,0,0,750,0.13485210000362713
23,3750,3750,750,0,0.2,0,3173,577,0,0,750,0.13383710000198334
24,3750,3750,750,0,0.2,0,3173,577,0,0,750,0.13550750000285916
25,3750,3750,750,0,0.2,0,3173,577,0,0,750,0.135539200004132
26,3750,3750,750,0,0.2,0,3173,577,0,0,750,0.13593810000020312
27,3750,3750,750,0,0.2,0,3173,577,0,0,750,0.1353949000040302
28,3750,3750,750,0,0.2,0,3173,577,0,0,750,0.13477229999989504
29,3750,3750,750,0,0.2,0,3173,577,0,0,750,0.13579579999350244
0,4000,4000,200,0,0.05,0,3482,518,300,300,200,0.14243890000216197
1,4000,4000,200,0,0.05,0,3482,518,300,300,200,0.1572327000030782
2,4000,4000,200,0,0.05,0,3482,518,300,300,200,0.14028430000325898
3,4000,4000,200,0,0.05,0,3482,518,300,300,200,0.14386019999801647
4,4000,4000,200,0,0.05,0,3482,518,300,300,200,0.14101669999945443
5,4000,4000,200,0,0.05,0,3482,518,300,300,200,0.14118539999617497
6,4000,4000,200,0,0.05,0,3482,518,300,300,200,0.14032549999683397
7,4000,4000,200,0,0.05,0,3482,518,300,300,200,0.14068569999653846
8,4000,4000,200,0,0.05,0,3482,518,300,300,200,0.13996380000025965
9,4000,4000,200,0,0.05,0,3482,518,300,300,200,0.140529800002696
10,4000,4000,200,0,0.05,0,3482,518,300,300,200,0.1410768000059761
11,4000,4000,200,0,0.05,0,3482,518,300,300,200,0.14044119999743998
12,4000,4000,200,0,0.05,0,3482,518,300,300,200,0.14051540000218665
13,4000,4000,200,0,0.05,0,3482,518,300,300,200,0.1408136000027298
14,4000,4000,200,0,0.05,0,3482,518,300,300,200,0.14109589999861782
15,4000,4000,200,0,0.05,0,3482,518,300,300,200,0.1473695000022417
16,4000,4000,200,0,0.05,0,3482,518,300,300,200,0.14321529999870108
17,4000,4000,200,0,0.05,0,3482,518,300,300,200,0.14145689999713795
18,4000,4000,200,0,0.05,0,3482,518,300,300,200,0.14511420000053477
19,4000,4000,200,0,0.05,0,3482,518,300,300,200,0.14023620000079973
20,4000,4000,200,0,0.05,0,3482,518,300,300,200,0.14129639999737265
21,4000,4000,200,0,0.05,0,3482,518,300,300,200,0.14004440000280738
22,4000,4000,200,0,0.05,0,3482,518,300,300,200,0.15648420000070473
23,4000,4000,200,0,0.05,0,3482,518,300,300,200,0.1400978000019677
24,4000,4000,200,0,0.05,0,3482,518,300,300,200,0.14082739999867044
25,4000,4000,200,0,0.05,0,3482,518,300,300,200,0.1400318000014522
26,4000,4000,200,0,0.05,0,3482,518,300,300,200,0.14043130000209203
27,4000,4000,200,0,0.05,0,3482,518,300,300,200,0.13994999999704305
28,4000,4000,200,0,0.05,0,3482,518,300,300,200,0.13988189999508904
29,4000,4000,200,0,0.05,0,3482,518,300,300,200,0.14057540000067092
0,4000,4000,400,0,0.1,0,3412,588,200,200,400,0.15379620000021532
1,4000,4000,400,0,0.1,0,3412,588,200,200,400,0.15475080000032904
2,4000,4000,400,0,0.1,0,3412,588,200,200,400,0.1529242000033264
3,4000,4000,400,0,0.1,0,3412,588,200,200,400,0.15372840000054566
4,4000,4000,400,0,0.1,0,3412,588,200,200,400,0.15414539999619592
5,4000,4000,400,0,0.1,0,3412,588,200,200,400,0.1537934999942081
6,4000,4000,400,0,0.1,0,3412,588,200,200,400,0.15311340000334894
7,4000,4000,400,0,0.1,0,3412,588,200,200,400,0.15435720000095898
8,4000,4000,400,0,0.1,0,3412,588,200,200,400,0.15383489999658195
9,4000,4000,400,0,0.1,0,3412,588,200,200,400,0.15428869999595918
10,4000,4000,400,0,0.1,0,3412,588,200,200,400,0.15330309999990277
11,4000,4000,400,0,0.1,0,3412,588,200,200,400,0.15389180000056513
12,4000,4000,400,0,0.1,0,3412,588,200,200,400,0.15251790000183973
13,4000,4000,400,0,0.1,0,3412,588,200,200,400,0.15462789999583038
14,4000,4000,400,0,0.1,0,3412,588,200,200,400,0.15551009999762755
15,4000,4000,400,0,0.1,0,3412,588,200,200,400,0.1544995000003837
16,4000,4000,400,0,0.1,0,3412,588,200,200,400,0.15186009999888483
17,4000,4000,400,0,0.1,0,3412,588,200,200,400,0.15423359999840613
18,4000,4000,400,0,0.1,0,3412,588,200,200,400,0.15304540000215638
19,4000,4000,400,0,0.1,0,3412,588,200,200,400,0.15348779999476392
20,4000,4000,400,0,0.1,0,3412,588,200,200,400,0.1524825000014971
21,4000,4000,400,0,0.1,0,3412,588,200,200,400,0.15393200000107754
22,4000,4000,400,0,0.1,0,3412,588,200,200,400,0.1532918000011705
23,4000,4000,400,0,0.1,0,3412,588,200,200,400,0.15437370000290684
24,4000,4000,400,0,0.1,0,3412,588,200,200,400,0.15481690000160597
25,4000,4000,400,0,0.1,0,3412,588,200,200,400,0.153377200003888
26,4000,4000,400,0,0.1,0,3412,588,200,200,400,0.1548398000013549
27,4000,4000,400,0,0.1,0,3412,588,200,200,400,0.15270259999670088
28,4000,4000,400,0,0.1,0,3412,588,200,200,400,0.15344460000051185
29,4000,4000,400,0,0.1,0,3412,588,200,200,400,0.15368899999884889
0,4000,4000,600,0,0.15,0,3404,596,100,100,600,0.1887563999989652
1,4000,4000,600,0,0.15,0,3404,596,100,100,600,0.18865359999472275
2,4000,4000,600,0,0.15,0,3404,596,100,100,600,0.1894694000002346
3,4000,4000,600,0,0.15,0,3404,596,100,100,600,0.1917814999978873
4,4000,4000,600,0,0.15,0,3404,596,100,100,600,0.191973599998164
5,4000,4000,600,0,0.15,0,3404,596,100,100,600,0.1916406000018469
6,4000,4000,600,0,0.15,0,3404,596,100,100,600,0.1911407000006875
7,4000,4000,600,0,0.15,0,3404,596,100,100,600,0.19026320000557462
8,4000,4000,600,0,0.15,0,3404,596,100,100,600,0.19074890000047162
9,4000,4000,600,0,0.15,0,3404,596,100,100,600,0.19186240000271937
10,4000,4000,600,0,0.15,0,3404,596,100,100,600,0.18903209999552928
11,4000,4000,600,0,0.15,0,3404,596,100,100,600,0.19003280000470113
12,4000,4000,600,0,0.15,0,3404,596,100,100,600,0.19203569999808678
13,4000,4000,600,0,0.15,0,3404,596,100,100,600,0.2132966999997734
14,4000,4000,600,0,0.15,0,3404,596,100,100,600,0.1901376000023447
15,4000,4000,600,0,0.15,0,3404,596,100,100,600,0.19134870000561932
16,4000,4000,600,0,0.15,0,3404,596,100,100,600,0.19532499999331776
17,4000,4000,600,0,0.15,0,3404,596,100,100,600,0.1934534000029089
18,4000,4000,600,0,0.15,0,3404,596,100,100,600,0.19067920000088634
19,4000,4000,600,0,0.15,0,3404,596,100,100,600,0.19119990000035614
20,4000,4000,600,0,0.15,0,3404,596,100,100,600,0.19055870000011055
21,4000,4000,600,0,0.15,0,3404,596,100,100,600,0.19136270000308286
22,4000,4000,600,0,0.15,0,3404,596,100,100,600,0.1896587000010186
23,4000,4000,600,0,0.15,0,3404,596,100,100,600,0.1896314000041457
24,4000,4000,600,0,0.15,0,3404,596,100,100,600,0.1907063000035123
25,4000,4000,600,0,0.15,0,3404,596,100,100,600,0.19689260000450304
26,4000,4000,600,0,0.15,0,3404,596,100,100,600,0.19024350000108825
27,4000,4000,600,0,0.15,0,3404,596,100,100,600,0.19291740000335267
28,4000,4000,600,0,0.15,0,3404,596,100,100,600,0.1936857999971835
29,4000,4000,600,0,0.15,0,3404,596,100,100,600,0.1908192999981111
0,4000,4000,800,0,0.2,0,3409,591,0,0,800,0.16358820000459673
1,4000,4000,800,0,0.2,0,3409,591,0,0,800,0.1650928999952157
2,4000,4000,800,0,0.2,0,3409,591,0,0,800,0.16497379999782424
3,4000,4000,800,0,0.2,0,3409,591,0,0,800,0.168719900000724
4,4000,4000,800,0,0.2,0,3409,591,0,0,800,0.1636268000002019
5,4000,4000,800,0,0.2,0,3409,591,0,0,800,0.164720100001432
6,4000,4000,800,0,0.2,0,3409,591,0,0,800,0.1644421000019065
7,4000,4000,800,0,0.2,0,3409,591,0,0,800,0.1648672000010265
8,4000,4000,800,0,0.2,0,3409,591,0,0,800,0.1662196000033873
9,4000,4000,800,0,0.2,0,3409,591,0,0,800,0.16437569999834523
10,4000,4000,800,0,0.2,0,3409,591,0,0,800,0.1643423999994411
11,4000,4000,800,0,0.2,0,3409,591,0,0,800,0.16456669999752194
12,4000,4000,800,0,0.2,0,3409,591,0,0,800,0.16598979999980656
13,4000,4000,800,0,0.2,0,3409,591,0,0,800,0.1664844000042649
14,4000,4000,800,0,0.2,0,3409,591,0,0,800,0.1658841999960714
15,4000,4000,800,0,0.2,0,3409,591,0,0,800,0.16505340000003343
16,4000,4000,800,0,0.2,0,3409,591,0,0,800,0.1626721000066027
17,4000,4000,800,0,0.2,0,3409,591,0,0,800,0.1642926000058651
18,4000,4000,800,0,0.2,0,3409,591,0,0,800,0.16452440000284696
19,4000,4000,800,0,0.2,0,3409,591,0,0,800,0.1636075999995228
20,4000,4000,800,0,0.2,0,3409,591,0,0,800,0.16343310000229394
21,4000,4000,800,0,0.2,0,3409,591,0,0,800,0.1631338000006508
22,4000,4000,800,0,0.2,0,3409,591,0,0,800,0.1672859000027529
23,4000,4000,800,0,0.2,0,3409,591,0,0,800,0.16299480000452604
24,4000,4000,800,0,0.2,0,3409,591,0,0,800,0.16357370000332594
25,4000,4000,800,0,0.2,0,3409,591,0,0,800,0.16522660000191536
26,4000,4000,800,0,0.2,0,3409,591,0,0,800,0.16366990000096848
27,4000,4000,800,0,0.2,0,3409,591,0,0,800,0.16451409999717725
28,4000,4000,800,0,0.2,0,3409,591,0,0,800,0.1659817000036128
29,4000,4000,800,0,0.2,0,3409,591,0,0,800,0.1635517999966396
0,4250,4250,213,0,0.05,0,3701,549,319,319,213,0.5693675000002258
1,4250,4250,213,0,0.05,0,3701,549,319,319,213,0.9123657000018284
2,4250,4250,213,0,0.05,0,3701,549,319,319,213,0.6722575000021607
3,4250,4250,213,0,0.05,0,3701,549,319,319,213,0.7252386000036495
4,4250,4250,213,0,0.05,0,3701,549,319,319,213,0.9103596999993897
5,4250,4250,213,0,0.05,0,3701,549,319,319,213,0.9615435999949113
6,4250,4250,213,0,0.05,0,3701,549,319,319,213,0.8390894999974989
7,4250,4250,213,0,0.05,0,3701,549,319,319,213,0.7204740999950445
8,4250,4250,213,0,0.05,0,3701,549,319,319,213,0.9937266999986605
9,4250,4250,213,0,0.05,0,3701,549,319,319,213,0.7733214000036241
10,4250,4250,213,0,0.05,0,3701,549,319,319,213,0.7318847999995342
11,4250,4250,213,0,0.05,0,3701,549,319,319,213,0.6791341999996803
12,4250,4250,213,0,0.05,0,3701,549,319,319,213,0.820272400000249
13,4250,4250,213,0,0.05,0,3701,549,319,319,213,0.7700550000008661
14,4250,4250,213,0,0.05,0,3701,549,319,319,213,0.7410878000009689
15,4250,4250,213,0,0.05,0,3701,549,319,319,213,0.7537533000067924
16,4250,4250,213,0,0.05,0,3701,549,319,319,213,0.8258464000027743
17,4250,4250,213,0,0.05,0,3701,549,319,319,213,0.7782625000036205
18,4250,4250,213,0,0.05,0,3701,549,319,319,213,0.7009780000007595
19,4250,4250,213,0,0.05,0,3701,549,319,319,213,0.5969179000021541
20,4250,4250,213,0,0.05,0,3701,549,319,319,213,0.699483100004727
21,4250,4250,213,0,0.05,0,3701,549,319,319,213,0.8309710000030464
22,4250,4250,213,0,0.05,0,3701,549,319,319,213,0.8135219000032521
23,4250,4250,213,0,0.05,0,3701,549,319,319,213,0.624963200003549
24,4250,4250,213,0,0.05,0,3701,549,319,319,213,0.739635999998427
25,4250,4250,213,0,0.05,0,3701,549,319,319,213,0.7967969000019366
26,4250,4250,213,0,0.05,0,3701,549,319,319,213,0.9614490999956615
27,4250,4250,213,0,0.05,0,3701,549,319,319,213,0.8725753999970038
28,4250,4250,213,0,0.05,0,3701,549,319,319,213,0.5698460999992676
29,4250,4250,213,0,0.05,0,3701,549,319,319,213,1.0228170999980648
0,4250,4250,425,0,0.1,0,3619,631,213,213,425,0.1791592000008677
1,4250,4250,425,0,0.1,0,3619,631,213,213,425,0.1778651999993599
2,4250,4250,425,0,0.1,0,3619,631,213,213,425,0.17767129999992903
3,4250,4250,425,0,0.1,0,3619,631,213,213,425,0.17713139999978011
4,4250,4250,425,0,0.1,0,3619,631,213,213,425,0.17948410000099102
5,4250,4250,425,0,0.1,0,3619,631,213,213,425,0.17740129999583587
6,4250,4250,425,0,0.1,0,3619,631,213,213,425,0.18119229999865638
7,4250,4250,425,0,0.1,0,3619,631,213,213,425,0.1800031000020681
8,4250,4250,425,0,0.1,0,3619,631,213,213,425,0.1778511000011349
9,4250,4250,425,0,0.1,0,3619,631,213,213,425,0.17991380000603385
10,4250,4250,425,0,0.1,0,3619,631,213,213,425,0.17792489999555983
11,4250,4250,425,0,0.1,0,3619,631,213,213,425,0.1782418000002508
12,4250,4250,425,0,0.1,0,3619,631,213,213,425,0.18043210000178078
13,4250,4250,425,0,0.1,0,3619,631,213,213,425,0.17826700000296114
14,4250,4250,425,0,0.1,0,3619,631,213,213,425,0.1788594000026933
15,4250,4250,425,0,0.1,0,3619,631,213,213,425,0.18213870000181487
16,4250,4250,425,0,0.1,0,3619,631,213,213,425,0.17913810000027297
17,4250,4250,425,0,0.1,0,3619,631,213,213,425,0.17766049999772804
18,4250,4250,425,0,0.1,0,3619,631,213,213,425,0.17815800000244053
19,4250,4250,425,0,0.1,0,3619,631,213,213,425,0.1780646999977762
20,4250,4250,425,0,0.1,0,3619,631,213,213,425,0.17728779999742983
21,4250,4250,425,0,0.1,0,3619,631,213,213,425,0.17825960000482155
22,4250,4250,425,0,0.1,0,3619,631,213,213,425,0.17648370000097202
23,4250,4250,425,0,0.1,0,3619,631,213,213,425,0.17873810000310186
24,4250,4250,425,0,0.1,0,3619,631,213,213,425,0.1774278000011691
25,4250,4250,425,0,0.1,0,3619,631,213,213,425,0.17933919999632053
26,4250,4250,425,0,0.1,0,3619,631,213,213,425,0.17779449999943608
27,4250,4250,425,0,0.1,0,3619,631,213,213,425,0.17872140000690706
28,4250,4250,425,0,0.1,0,3619,631,213,213,425,0.17734380000183592
29,4250,4250,425,0,0.1,0,3619,631,213,213,425,0.18026259999896865
0,4250,4250,638,0,0.15,0,3630,620,107,107,638,0.22082329999830108
1,4250,4250,638,0,0.15,0,3630,620,107,107,638,0.21977199999673758
2,4250,4250,638,0,0.15,0,3630,620,107,107,638,0.22735210000246298
3,4250,4250,638,0,0.15,0,3630,620,107,107,638,0.22522919999755686
4,4250,4250,638,0,0.15,0,3630,620,107,107,638,0.22048519999952987
5,4250,4250,638,0,0.15,0,3630,620,107,107,638,0.21957620000466704
6,4250,4250,638,0,0.15,0,3630,620,107,107,638,0.2194667000003392
7,4250,4250,638,0,0.15,0,3630,620,107,107,638,0.22194589999708114
8,4250,4250,638,0,0.15,0,3630,620,107,107,638,0.22690030000376282
9,4250,4250,638,0,0.15,0,3630,620,107,107,638,0.2226310999976704
10,4250,4250,638,0,0.15,0,3630,620,107,107,638,0.22470790000079433
11,4250,4250,638,0,0.15,0,3630,620,107,107,638,0.22345900000073016
12,4250,4250,638,0,0.15,0,3630,620,107,107,638,0.22046109999791952
13,4250,4250,638,0,0.15,0,3630,620,107,107,638,0.2203970000045956
14,4250,4250,638,0,0.15,0,3630,620,107,107,638,0.22180939999816474
15,4250,4250,638,0,0.15,0,3630,620,107,107,638,0.2233970999950543
16,4250,4250,638,0,0.15,0,3630,620,107,107,638,0.22069729999930132
17,4250,4250,638,0,0.15,0,3630,620,107,107,638,0.2211613999970723
18,4250,4250,638,0,0.15,0,3630,620,107,107,638,0.22272199999861186
19,4250,4250,638,0,0.15,0,3630,620,107,107,638,0.2217192999960389
20,4250,4250,638,0,0.15,0,3630,620,107,107,638,0.22019759999966482
21,4250,4250,638,0,0.15,0,3630,620,107,107,638,0.2227234000019962
22,4250,4250,638,0,0.15,0,3630,620,107,107,638,0.22230190000118455
23,4250,4250,638,0,0.15,0,3630,620,107,107,638,0.22182230000180425
24,4250,4250,638,0,0.15,0,3630,620,107,107,638,0.22178939999866998
25,4250,4250,638,0,0.15,0,3630,620,107,107,638,0.2221380999981193
26,4250,4250,638,0,0.15,0,3630,620,107,107,638,0.22117710000020452
27,4250,4250,638,0,0.15,0,3630,620,107,107,638,0.22307010000076843
28,4250,4250,638,0,0.15,0,3630,620,107,107,638,0.22102669999731006
29,4250,4250,638,0,0.15,0,3630,620,107,107,638,0.2221477999992203
0,4250,4250,850,0,0.2,0,3639,611,0,0,850,0.17511050000030082
1,4250,4250,850,0,0.2,0,3639,611,0,0,850,0.17492650000349386
2,4250,4250,850,0,0.2,0,3639,611,0,0,850,0.17563540000264766
3,4250,4250,850,0,0.2,0,3639,611,0,0,850,0.17433210000308463
4,4250,4250,850,0,0.2,0,3639,611,0,0,850,0.17540509999525966
5,4250,4250,850,0,0.2,0,3639,611,0,0,850,0.17538069999864092
6,4250,4250,850,0,0.2,0,3639,611,0,0,850,0.1755609999963781
7,4250,4250,850,0,0.2,0,3639,611,0,0,850,0.17633349999960046
8,4250,4250,850,0,0.2,0,3639,611,0,0,850,0.1748026999994181
9,4250,4250,850,0,0.2,0,3639,611,0,0,850,0.17549049999797717
10,4250,4250,850,0,0.2,0,3639,611,0,0,850,0.2037869000050705
11,4250,4250,850,0,0.2,0,3639,611,0,0,850,0.17409289999341127
12,4250,4250,850,0,0.2,0,3639,611,0,0,850,0.1740094999986468
13,4250,4250,850,0,0.2,0,3639,611,0,0,850,0.1767411999971955
14,4250,4250,850,0,0.2,0,3639,611,0,0,850,0.17564490000222577
15,4250,4250,850,0,0.2,0,3639,611,0,0,850,0.17571270000189543
16,4250,4250,850,0,0.2,0,3639,611,0,0,850,0.17542830000456888
17,4250,4250,850,0,0.2,0,3639,611,0,0,850,0.1736036999936914
18,4250,4250,850,0,0.2,0,3639,611,0,0,850,0.1734950999962166
19,4250,4250,850,0,0.2,0,3639,611,0,0,850,0.17686619999585673
20,4250,4250,850,0,0.2,0,3639,611,0,0,850,0.17444840000098338
21,4250,4250,850,0,0.2,0,3639,611,0,0,850,0.17526410000573378
22,4250,4250,850,0,0.2,0,3639,611,0,0,850,0.18141439999453723
23,4250,4250,850,0,0.2,0,3639,611,0,0,850,0.1748561000058544
24,4250,4250,850,0,0.2,0,3639,611,0,0,850,0.20128359999944223
25,4250,4250,850,0,0.2,0,3639,611,0,0,850,0.18551450000086334
26,4250,4250,850,0,0.2,0,3639,611,0,0,850,0.17556660000263946
27,4250,4250,850,0,0.2,0,3639,611,0,0,850,0.17802839999785647
28,4250,4250,850,0,0.2,0,3639,611,0,0,850,0.1758470999993733
29,4250,4250,850,0,0.2,0,3639,611,0,0,850,0.17596239999693353
0,4500,4500,225,0,0.05,0,3907,593,338,338,225,0.20235890000185464
1,4500,4500,225,0,0.05,0,3907,593,338,338,225,0.19871820000116713
2,4500,4500,225,0,0.05,0,3907,593,338,338,225,0.19815509999898495
3,4500,4500,225,0,0.05,0,3907,593,338,338,225,0.1976037000058568
4,4500,4500,225,0,0.05,0,3907,593,338,338,225,0.1993173000009847
5,4500,4500,225,0,0.05,0,3907,593,338,338,225,0.19672419999551494
6,4500,4500,225,0,0.05,0,3907,593,338,338,225,0.1977816999933566
7,4500,4500,225,0,0.05,0,3907,593,338,338,225,0.2109984999988228
8,4500,4500,225,0,0.05,0,3907,593,338,338,225,0.19894840000051772
9,4500,4500,225,0,0.05,0,3907,593,338,338,225,0.20006550000107381
10,4500,4500,225,0,0.05,0,3907,593,338,338,225,0.20095539999601897
11,4500,4500,225,0,0.05,0,3907,593,338,338,225,0.19841960000485415
12,4500,4500,225,0,0.05,0,3907,593,338,338,225,0.23576080000202637
13,4500,4500,225,0,0.05,0,3907,593,338,338,225,0.19960159999754978
14,4500,4500,225,0,0.05,0,3907,593,338,338,225,0.19919559999834746
15,4500,4500,225,0,0.05,0,3907,593,338,338,225,0.21651830000337213
16,4500,4500,225,0,0.05,0,3907,593,338,338,225,0.19817090000287862
17,4500,4500,225,0,0.05,0,3907,593,338,338,225,0.1997473000010359
18,4500,4500,225,0,0.05,0,3907,593,338,338,225,0.19784639999852516
19,4500,4500,225,0,0.05,0,3907,593,338,338,225,0.19851919999928214
20,4500,4500,225,0,0.05,0,3907,593,338,338,225,0.1976961999971536
21,4500,4500,225,0,0.05,0,3907,593,338,338,225,0.19729039999947418
22,4500,4500,225,0,0.05,0,3907,593,338,338,225,0.1991593999991892
23,4500,4500,225,0,0.05,0,3907,593,338,338,225,0.19959950000338722
24,4500,4500,225,0,0.05,0,3907,593,338,338,225,0.20765430000028573
25,4500,4500,225,0,0.05,0,3907,593,338,338,225,0.1999227999986033
26,4500,4500,225,0,0.05,0,3907,593,338,338,225,0.19819409999763593
27,4500,4500,225,0,0.05,0,3907,593,338,338,225,0.19997310000326252
28,4500,4500,225,0,0.05,0,3907,593,338,338,225,0.19950039999821456
29,4500,4500,225,0,0.05,0,3907,593,338,338,225,0.19951880000007804
0,4500,4500,450,0,0.1,0,3798,702,225,225,450,0.19931119999819202
1,4500,4500,450,0,0.1,0,3798,702,225,225,450,0.19931650000216905
2,4500,4500,450,0,0.1,0,3798,702,225,225,450,0.19823200000246288
3,4500,4500,450,0,0.1,0,3798,702,225,225,450,0.2004917000012938
4,4500,4500,450,0,0.1,0,3798,702,225,225,450,0.19762619999528397
5,4500,4500,450,0,0.1,0,3798,702,225,225,450,0.19888619999983348
6,4500,4500,450,0,0.1,0,3798,702,225,225,450,0.2002165999947465
7,4500,4500,450,0,0.1,0,3798,702,225,225,450,0.1987781999996514
8,4500,4500,450,0,0.1,0,3798,702,225,225,450,0.19947929999761982
9,4500,4500,450,0,0.1,0,3798,702,225,225,450,0.19738199999846984
10,4500,4500,450,0,0.1,0,3798,702,225,225,450,0.1999149999974179
11,4500,4500,450,0,0.1,0,3798,702,225,225,450,0.1985015999962343
12,4500,4500,450,0,0.1,0,3798,702,225,225,450,0.19880460000422318
13,4500,4500,450,0,0.1,0,3798,702,225,225,450,0.1982547000006889
14,4500,4500,450,0,0.1,0,3798,702,225,225,450,0.19836190000205534
15,4500,4500,450,0,0.1,0,3798,702,225,225,450,0.19922040000528796
16,4500,4500,450,0,0.1,0,3798,702,225,225,450,0.19895650000398746
17,4500,4500,450,0,0.1,0,3798,702,225,225,450,0.198334500004421
18,4500,4500,450,0,0.1,0,3798,702,225,225,450,0.19818880000093486
19,4500,4500,450,0,0.1,0,3798,702,225,225,450,0.1985620999985258
20,4500,4500,450,0,0.1,0,3798,702,225,225,450,0.19955839999602176
21,4500,4500,450,0,0.1,0,3798,702,225,225,450,0.19902410000213422
22,4500,4500,450,0,0.1,0,3798,702,225,225,450,0.20008840000082273
23,4500,4500,450,0,0.1,0,3798,702,225,225,450,0.19746880000457168
24,4500,4500,450,0,0.1,0,3798,702,225,225,450,0.19951299999956973
25,4500,4500,450,0,0.1,0,3798,702,225,225,450,0.2023300000000745
26,4500,4500,450,0,0.1,0,3798,702,225,225,450,0.19878370000515133
27,4500,4500,450,0,0.1,0,3798,702,225,225,450,0.2001293000066653
28,4500,4500,450,0,0.1,0,3798,702,225,225,450,0.19978290000290144
29,4500,4500,450,0,0.1,0,3798,702,225,225,450,0.20073540000157664
0,4500,4500,675,0,0.15,0,3811,689,113,113,675,0.24335050000081537
1,4500,4500,675,0,0.15,0,3811,689,113,113,675,0.24551900000369642
2,4500,4500,675,0,0.15,0,3811,689,113,113,675,0.24607749999995576
3,4500,4500,675,0,0.15,0,3811,689,113,113,675,0.2389824999991106
4,4500,4500,675,0,0.15,0,3811,689,113,113,675,0.2408856000038213
5,4500,4500,675,0,0.15,0,3811,689,113,113,675,0.23992290000023786
6,4500,4500,675,0,0.15,0,3811,689,113,113,675,0.24250690000189934
7,4500,4500,675,0,0.15,0,3811,689,113,113,675,0.2400186999948346
8,4500,4500,675,0,0.15,0,3811,689,113,113,675,0.24374539999553235
9,4500,4500,675,0,0.15,0,3811,689,113,113,675,0.244857999998203
10,4500,4500,675,0,0.15,0,3811,689,113,113,675,0.24412979999760864
11,4500,4500,675,0,0.15,0,3811,689,113,113,675,0.23965180000232067
12,4500,4500,675,0,0.15,0,3811,689,113,113,675,0.239049799994973
13,4500,4500,675,0,0.15,0,3811,689,113,113,675,0.2412153000041144
14,4500,4500,675,0,0.15,0,3811,689,113,113,675,0.24041399999987334
15,4500,4500,675,0,0.15,0,3811,689,113,113,675,0.24072509999678005
16,4500,4500,675,0,0.15,0,3811,689,113,113,675,0.23974579999776324
17,4500,4500,675,0,0.15,0,3811,689,113,113,675,0.24129600000014761
18,4500,4500,675,0,0.15,0,3811,689,113,113,675,0.23762609999539563
19,4500,4500,675,0,0.15,0,3811,689,113,113,675,0.24029390000214335
20,4500,4500,675,0,0.15,0,3811,689,113,113,675,0.24188239999784855
21,4500,4500,675,0,0.15,0,3811,689,113,113,675,0.24426669999957085
22,4500,4500,675,0,0.15,0,3811,689,113,113,675,0.24180530000012368
23,4500,4500,675,0,0.15,0,3811,689,113,113,675,0.24210380000295117
24,4500,4500,675,0,0.15,0,3811,689,113,113,675,0.2526460000008228
25,4500,4500,675,0,0.15,0,3811,689,113,113,675,0.24152570000296691
26,4500,4500,675,0,0.15,0,3811,689,113,113,675,0.24066980000498006
27,4500,4500,675,0,0.15,0,3811,689,113,113,675,0.24365890000626678
28,4500,4500,675,0,0.15,0,3811,689,113,113,675,0.242413599997235
29,4500,4500,675,0,0.15,0,3811,689,113,113,675,0.2405912000031094
0,4500,4500,900,0,0.2,0,3828,672,0,0,900,0.2144066000037128
1,4500,4500,900,0,0.2,0,3828,672,0,0,900,0.3301315999997314
