Run,nFeaturesBefore,nFeaturesAfter,nFeaturesTypeBefore,nFeaturesTypeAfter,nContraints,nOptionals,nMandatories,nAlternativeGroups,nSelectionGroups,nRefactors,Time(s) 
24,3750,3750,375,0,0,2624,1126,0,0,375,0.06898819998605177
25,3750,3750,375,0,0,2624,1126,0,0,375,0.06810029997723177
26,3750,3750,375,0,0,2624,1126,0,0,375,0.06879440002376214
27,3750,3750,375,0,0,2624,1126,0,0,375,0.06835189997218549
28,3750,3750,375,0,0,2624,1126,0,0,375,0.06880419998196885
29,3750,3750,375,0,0,2624,1126,0,0,375,0.07150219997856766
0,3750,3750,563,0,0,2939,811,0,0,563,0.09500159998424351
1,3750,3750,563,0,0,2939,811,0,0,563,0.09487490000901744
2,3750,3750,563,0,0,2939,811,0,0,563,0.0947122000507079
3,3750,3750,563,0,0,2939,811,0,0,563,0.09568810003111139
4,3750,3750,563,0,0,2939,811,0,0,563,0.0922489000367932
5,3750,3750,563,0,0,2939,811,0,0,563,0.09727590001421049
6,3750,3750,563,0,0,2939,811,0,0,563,0.094253099989146
7,3750,3750,563,0,0,2939,811,0,0,563,0.0946385000133887
8,3750,3750,563,0,0,2939,811,0,0,563,0.09429440001258627
9,3750,3750,563,0,0,2939,811,0,0,563,0.09542669996153563
10,3750,3750,563,0,0,2939,811,0,0,563,0.0951651000068523
11,3750,3750,563,0,0,2939,811,0,0,563,0.0947063000057824
12,3750,3750,563,0,0,2939,811,0,0,563,0.0932475000154227
13,3750,3750,563,0,0,2939,811,0,0,563,0.09656360000371933
14,3750,3750,563,0,0,2939,811,0,0,563,0.09650279994821176
15,3750,3750,563,0,0,2939,811,0,0,563,0.09401459997752681
16,3750,3750,563,0,0,2939,811,0,0,563,0.09614209999563172
17,3750,3750,563,0,0,2939,811,0,0,563,0.09670860000187531
18,3750,3750,563,0,0,2939,811,0,0,563,0.09665620001032948
19,3750,3750,563,0,0,2939,811,0,0,563,0.09565039997687563
20,3750,3750,563,0,0,2939,811,0,0,563,0.09675650001736358
21,3750,3750,563,0,0,2939,811,0,0,563,0.09545349999098107
22,3750,3750,563,0,0,2939,811,0,0,563,0.09566439996706322
23,3750,3750,563,0,0,2939,811,0,0,563,0.09722840000176802
24,3750,3750,563,0,0,2939,811,0,0,563,0.09675199998309836
25,3750,3750,563,0,0,2939,811,0,0,563,0.09675099997548386
26,3750,3750,563,0,0,2939,811,0,0,563,0.09587210003519431
27,3750,3750,563,0,0,2939,811,0,0,563,0.09846810001181439
28,3750,3750,563,0,0,2939,811,0,0,563,0.10028449998935685
29,3750,3750,563,0,0,2939,811,0,0,563,0.10142770002130419
0,3750,3750,750,0,0,3196,554,0,0,750,0.13656960002845153
1,3750,3750,750,0,0,3196,554,0,0,750,0.13679229997796938
2,3750,3750,750,0,0,3196,554,0,0,750,0.13762949994998053
3,3750,3750,750,0,0,3196,554,0,0,750,0.13763720000861213
4,3750,3750,750,0,0,3196,554,0,0,750,0.13634600001387298
5,3750,3750,750,0,0,3196,554,0,0,750,0.13537660002475604
6,3750,3750,750,0,0,3196,554,0,0,750,0.13890039996476844
7,3750,3750,750,0,0,3196,554,0,0,750,0.13756780000403523
8,3750,3750,750,0,0,3196,554,0,0,750,0.1382113000145182
9,3750,3750,750,0,0,3196,554,0,0,750,0.1367553000454791
10,3750,3750,750,0,0,3196,554,0,0,750,0.13729360001161695
11,3750,3750,750,0,0,3196,554,0,0,750,0.16482749994611368
12,3750,3750,750,0,0,3196,554,0,0,750,0.1788984999875538
13,3750,3750,750,0,0,3196,554,0,0,750,0.14066570001887158
14,3750,3750,750,0,0,3196,554,0,0,750,0.13716360001126304
15,3750,3750,750,0,0,3196,554,0,0,750,0.13679399999091402
16,3750,3750,750,0,0,3196,554,0,0,750,0.15850389999104664
17,3750,3750,750,0,0,3196,554,0,0,750,0.1356556999962777
18,3750,3750,750,0,0,3196,554,0,0,750,0.13937330001499504
19,3750,3750,750,0,0,3196,554,0,0,750,0.13508620002539828
20,3750,3750,750,0,0,3196,554,0,0,750,0.13137850002385676
21,3750,3750,750,0,0,3196,554,0,0,750,0.13177929999073967
22,3750,3750,750,0,0,3196,554,0,0,750,0.1328878999920562
23,3750,3750,750,0,0,3196,554,0,0,750,0.1316095999791287
24,3750,3750,750,0,0,3196,554,0,0,750,0.1307810999569483
25,3750,3750,750,0,0,3196,554,0,0,750,0.15885930001968518
26,3750,3750,750,0,0,3196,554,0,0,750,0.13370289996964857
27,3750,3750,750,0,0,3196,554,0,0,750,0.13204830000177026
28,3750,3750,750,0,0,3196,554,0,0,750,0.13165049999952316
29,3750,3750,750,0,0,3196,554,0,0,750,0.13375510001787916
0,4000,4000,200,0,0,2366,1634,0,0,200,0.03969260002486408
1,4000,4000,200,0,0,2366,1634,0,0,200,0.039662000024691224
2,4000,4000,200,0,0,2366,1634,0,0,200,0.04044980002800003
3,4000,4000,200,0,0,2366,1634,0,0,200,0.0403725000214763
4,4000,4000,200,0,0,2366,1634,0,0,200,0.042873699974734336
5,4000,4000,200,0,0,2366,1634,0,0,200,0.040509300015401095
6,4000,4000,200,0,0,2366,1634,0,0,200,0.04035950003890321
7,4000,4000,200,0,0,2366,1634,0,0,200,0.04014230001484975
8,4000,4000,200,0,0,2366,1634,0,0,200,0.040703300037421286
9,4000,4000,200,0,0,2366,1634,0,0,200,0.03966220002621412
10,4000,4000,200,0,0,2366,1634,0,0,200,0.03887410002062097
11,4000,4000,200,0,0,2366,1634,0,0,200,0.039146299997810274
12,4000,4000,200,0,0,2366,1634,0,0,200,0.03971280000405386
13,4000,4000,200,0,0,2366,1634,0,0,200,0.03936819999944419
14,4000,4000,200,0,0,2366,1634,0,0,200,0.04007719998480752
15,4000,4000,200,0,0,2366,1634,0,0,200,0.03924750001169741
16,4000,4000,200,0,0,2366,1634,0,0,200,0.038725299993529916
17,4000,4000,200,0,0,2366,1634,0,0,200,0.039783200016245246
18,4000,4000,200,0,0,2366,1634,0,0,200,0.03990550001617521
19,4000,4000,200,0,0,2366,1634,0,0,200,0.039964099996723235
20,4000,4000,200,0,0,2366,1634,0,0,200,0.04025860002730042
21,4000,4000,200,0,0,2366,1634,0,0,200,0.03918720001820475
22,4000,4000,200,0,0,2366,1634,0,0,200,0.039418900036253035
23,4000,4000,200,0,0,2366,1634,0,0,200,0.03937349998159334
24,4000,4000,200,0,0,2366,1634,0,0,200,0.03958709997823462
25,4000,4000,200,0,0,2366,1634,0,0,200,0.03993690002243966
26,4000,4000,200,0,0,2366,1634,0,0,200,0.03914870001608506
27,4000,4000,200,0,0,2366,1634,0,0,200,0.03849100001389161
28,4000,4000,200,0,0,2366,1634,0,0,200,0.03914100001566112
29,4000,4000,200,0,0,2366,1634,0,0,200,0.03999399999156594
0,4000,4000,400,0,0,2767,1233,0,0,400,0.07200680003734306
1,4000,4000,400,0,0,2767,1233,0,0,400,0.07342380000045523
2,4000,4000,400,0,0,2767,1233,0,0,400,0.07288399996468797
3,4000,4000,400,0,0,2767,1233,0,0,400,0.07227489998331293
4,4000,4000,400,0,0,2767,1233,0,0,400,0.07324999995762482
5,4000,4000,400,0,0,2767,1233,0,0,400,0.07424409996019676
6,4000,4000,400,0,0,2767,1233,0,0,400,0.0739486999809742
7,4000,4000,400,0,0,2767,1233,0,0,400,0.07296790002146736
8,4000,4000,400,0,0,2767,1233,0,0,400,0.0720613999874331
9,4000,4000,400,0,0,2767,1233,0,0,400,0.07412900001509115
10,4000,4000,400,0,0,2767,1233,0,0,400,0.07285499997669831
11,4000,4000,400,0,0,2767,1233,0,0,400,0.0734521999838762
12,4000,4000,400,0,0,2767,1233,0,0,400,0.07303869997849688
13,4000,4000,400,0,0,2767,1233,0,0,400,0.07285910000791773
14,4000,4000,400,0,0,2767,1233,0,0,400,0.07226389995776117
15,4000,4000,400,0,0,2767,1233,0,0,400,0.07306520000565797
16,4000,4000,400,0,0,2767,1233,0,0,400,0.07346579997101799
17,4000,4000,400,0,0,2767,1233,0,0,400,0.07405950000975281
18,4000,4000,400,0,0,2767,1233,0,0,400,0.07336820004275069
19,4000,4000,400,0,0,2767,1233,0,0,400,0.07175599999027327
20,4000,4000,400,0,0,2767,1233,0,0,400,0.07336939999368042
21,4000,4000,400,0,0,2767,1233,0,0,400,0.07372929999837652
22,4000,4000,400,0,0,2767,1233,0,0,400,0.07660680002300069
23,4000,4000,400,0,0,2767,1233,0,0,400,0.07383619999745861
24,4000,4000,400,0,0,2767,1233,0,0,400,0.07762180001009256
25,4000,4000,400,0,0,2767,1233,0,0,400,0.07644620002247393
26,4000,4000,400,0,0,2767,1233,0,0,400,0.07563239999581128
27,4000,4000,400,0,0,2767,1233,0,0,400,0.08862009999575093
28,4000,4000,400,0,0,2767,1233,0,0,400,0.07410510000772774
29,4000,4000,400,0,0,2767,1233,0,0,400,0.07214599999133497
0,4000,4000,600,0,0,3098,902,0,0,600,0.11805339995771646
1,4000,4000,600,0,0,3098,902,0,0,600,0.1183525999658741
2,4000,4000,600,0,0,3098,902,0,0,600,0.11706409999169409
3,4000,4000,600,0,0,3098,902,0,0,600,0.11727980000432581
4,4000,4000,600,0,0,3098,902,0,0,600,0.11754170001950115
5,4000,4000,600,0,0,3098,902,0,0,600,0.11826959997415543
6,4000,4000,600,0,0,3098,902,0,0,600,0.11883540003327653
7,4000,4000,600,0,0,3098,902,0,0,600,0.11829180002678186
8,4000,4000,600,0,0,3098,902,0,0,600,0.11860630003502592
9,4000,4000,600,0,0,3098,902,0,0,600,0.11707830004161224
10,4000,4000,600,0,0,3098,902,0,0,600,0.11345739994430915
11,4000,4000,600,0,0,3098,902,0,0,600,0.11639860004652292
12,4000,4000,600,0,0,3098,902,0,0,600,0.12113889999454841
13,4000,4000,600,0,0,3098,902,0,0,600,0.12293660000432283
14,4000,4000,600,0,0,3098,902,0,0,600,0.1209654999547638
15,4000,4000,600,0,0,3098,902,0,0,600,0.12253709998913109
16,4000,4000,600,0,0,3098,902,0,0,600,0.12453439994715154
17,4000,4000,600,0,0,3098,902,0,0,600,0.12403120001545176
18,4000,4000,600,0,0,3098,902,0,0,600,0.12107360002119094
19,4000,4000,600,0,0,3098,902,0,0,600,0.12151880003511906
20,4000,4000,600,0,0,3098,902,0,0,600,0.12013160000788048
21,4000,4000,600,0,0,3098,902,0,0,600,0.12166090001119301
22,4000,4000,600,0,0,3098,902,0,0,600,0.12035479996120557
23,4000,4000,600,0,0,3098,902,0,0,600,0.12047979998169467
24,4000,4000,600,0,0,3098,902,0,0,600,0.11994840000988916
25,4000,4000,600,0,0,3098,902,0,0,600,0.11934959999052808
26,4000,4000,600,0,0,3098,902,0,0,600,0.12197580002248287
27,4000,4000,600,0,0,3098,902,0,0,600,0.11870549997547641
28,4000,4000,600,0,0,3098,902,0,0,600,0.1178885999834165
29,4000,4000,600,0,0,3098,902,0,0,600,0.12423349998425692
0,4000,4000,800,0,0,3405,595,0,0,800,0.15692209999542683
1,4000,4000,800,0,0,3405,595,0,0,800,0.15552329999627545
2,4000,4000,800,0,0,3405,595,0,0,800,0.15848209999967366
3,4000,4000,800,0,0,3405,595,0,0,800,0.15843640000093728
4,4000,4000,800,0,0,3405,595,0,0,800,0.15439930005231872
5,4000,4000,800,0,0,3405,595,0,0,800,0.15948229999048635
6,4000,4000,800,0,0,3405,595,0,0,800,0.155664199963212
7,4000,4000,800,0,0,3405,595,0,0,800,0.1474187999847345
8,4000,4000,800,0,0,3405,595,0,0,800,0.1563865999924019
9,4000,4000,800,0,0,3405,595,0,0,800,0.1549850999726914
10,4000,4000,800,0,0,3405,595,0,0,800,0.15483750001294538
11,4000,4000,800,0,0,3405,595,0,0,800,0.15420869999798015
12,4000,4000,800,0,0,3405,595,0,0,800,0.15416780003579333
13,4000,4000,800,0,0,3405,595,0,0,800,0.1534461000119336
14,4000,4000,800,0,0,3405,595,0,0,800,0.15424340002937242
15,4000,4000,800,0,0,3405,595,0,0,800,0.1563136000186205
16,4000,4000,800,0,0,3405,595,0,0,800,0.1563058000174351
17,4000,4000,800,0,0,3405,595,0,0,800,0.15441150002880022
18,4000,4000,800,0,0,3405,595,0,0,800,0.15634069999214262
19,4000,4000,800,0,0,3405,595,0,0,800,0.15726720000384375
20,4000,4000,800,0,0,3405,595,0,0,800,0.15335209999466315
21,4000,4000,800,0,0,3405,595,0,0,800,0.15602899994701147
22,4000,4000,800,0,0,3405,595,0,0,800,0.15582280000671744
23,4000,4000,800,0,0,3405,595,0,0,800,0.15425590000813827
24,4000,4000,800,0,0,3405,595,0,0,800,0.15418140002293512
25,4000,4000,800,0,0,3405,595,0,0,800,0.1527324999915436
26,4000,4000,800,0,0,3405,595,0,0,800,0.1539525999687612
27,4000,4000,800,0,0,3405,595,0,0,800,0.1548799999873154
28,4000,4000,800,0,0,3405,595,0,0,800,0.15383879997534677
29,4000,4000,800,0,0,3405,595,0,0,800,0.1544452999951318
0,4250,4250,213,0,0,2534,1716,0,0,213,0.04053669999120757
1,4250,4250,213,0,0,2534,1716,0,0,213,0.04012209997745231
2,4250,4250,213,0,0,2534,1716,0,0,213,0.039544800005387515
3,4250,4250,213,0,0,2534,1716,0,0,213,0.039941700000781566
4,4250,4250,213,0,0,2534,1716,0,0,213,0.03990410000551492
5,4250,4250,213,0,0,2534,1716,0,0,213,0.03967010002816096
6,4250,4250,213,0,0,2534,1716,0,0,213,0.03964639996411279
7,4250,4250,213,0,0,2534,1716,0,0,213,0.04010099999140948
8,4250,4250,213,0,0,2534,1716,0,0,213,0.03997469996102154
9,4250,4250,213,0,0,2534,1716,0,0,213,0.03996569995069876
10,4250,4250,213,0,0,2534,1716,0,0,213,0.04031299997586757
11,4250,4250,213,0,0,2534,1716,0,0,213,0.04244330001529306
12,4250,4250,213,0,0,2534,1716,0,0,213,0.04002570000011474
13,4250,4250,213,0,0,2534,1716,0,0,213,0.04101109999464825
14,4250,4250,213,0,0,2534,1716,0,0,213,0.04161489999387413
15,4250,4250,213,0,0,2534,1716,0,0,213,0.039560900011565536
16,4250,4250,213,0,0,2534,1716,0,0,213,0.040964199986774474
17,4250,4250,213,0,0,2534,1716,0,0,213,0.04049329995177686
18,4250,4250,213,0,0,2534,1716,0,0,213,0.04049380001379177
19,4250,4250,213,0,0,2534,1716,0,0,213,0.039990799967199564
20,4250,4250,213,0,0,2534,1716,0,0,213,0.04001330002211034
21,4250,4250,213,0,0,2534,1716,0,0,213,0.04051550000440329
22,4250,4250,213,0,0,2534,1716,0,0,213,0.03964350000023842
23,4250,4250,213,0,0,2534,1716,0,0,213,0.039975899970158935
24,4250,4250,213,0,0,2534,1716,0,0,213,0.04072819999419153
25,4250,4250,213,0,0,2534,1716,0,0,213,0.040666099986992776
26,4250,4250,213,0,0,2534,1716,0,0,213,0.04015730001265183
27,4250,4250,213,0,0,2534,1716,0,0,213,0.0406331000267528
28,4250,4250,213,0,0,2534,1716,0,0,213,0.041211800009477884
29,4250,4250,213,0,0,2534,1716,0,0,213,0.04131800000322983
0,4250,4250,425,0,0,2946,1304,0,0,425,0.08274829998845235
1,4250,4250,425,0,0,2946,1304,0,0,425,0.08111420000204816
2,4250,4250,425,0,0,2946,1304,0,0,425,0.08240830001886934
3,4250,4250,425,0,0,2946,1304,0,0,425,0.08348870003828779
4,4250,4250,425,0,0,2946,1304,0,0,425,0.0825296999537386
5,4250,4250,425,0,0,2946,1304,0,0,425,0.08603299997048452
6,4250,4250,425,0,0,2946,1304,0,0,425,0.0933530000038445
7,4250,4250,425,0,0,2946,1304,0,0,425,0.07795569999143481
8,4250,4250,425,0,0,2946,1304,0,0,425,0.07498350000241771
9,4250,4250,425,0,0,2946,1304,0,0,425,0.0776207999442704
10,4250,4250,425,0,0,2946,1304,0,0,425,0.07713370001874864
11,4250,4250,425,0,0,2946,1304,0,0,425,0.07476069999393076
12,4250,4250,425,0,0,2946,1304,0,0,425,0.07662289997097105
13,4250,4250,425,0,0,2946,1304,0,0,425,0.07611109997378662
14,4250,4250,425,0,0,2946,1304,0,0,425,0.07493290002457798
15,4250,4250,425,0,0,2946,1304,0,0,425,0.07620279997354373
16,4250,4250,425,0,0,2946,1304,0,0,425,0.0762185999774374
17,4250,4250,425,0,0,2946,1304,0,0,425,0.07631580001907423
18,4250,4250,425,0,0,2946,1304,0,0,425,0.07437250000657514
19,4250,4250,425,0,0,2946,1304,0,0,425,0.07459000003291294
20,4250,4250,425,0,0,2946,1304,0,0,425,0.07549139996990561
21,4250,4250,425,0,0,2946,1304,0,0,425,0.07597929995972663
22,4250,4250,425,0,0,2946,1304,0,0,425,0.07584559998940676
23,4250,4250,425,0,0,2946,1304,0,0,425,0.0766472999821417
24,4250,4250,425,0,0,2946,1304,0,0,425,0.07580799999414012
25,4250,4250,425,0,0,2946,1304,0,0,425,0.07781709998380393
26,4250,4250,425,0,0,2946,1304,0,0,425,0.07623669999884441
27,4250,4250,425,0,0,2946,1304,0,0,425,0.07535860000643879
28,4250,4250,425,0,0,2946,1304,0,0,425,0.07615689997328445
29,4250,4250,425,0,0,2946,1304,0,0,425,0.0772935000131838
0,4250,4250,638,0,0,3294,956,0,0,638,0.14992749999510124
1,4250,4250,638,0,0,3294,956,0,0,638,0.12293910002335906
2,4250,4250,638,0,0,3294,956,0,0,638,0.1244717999943532
3,4250,4250,638,0,0,3294,956,0,0,638,0.12785160000203177
4,4250,4250,638,0,0,3294,956,0,0,638,0.12546489998931065
5,4250,4250,638,0,0,3294,956,0,0,638,0.12658049998572096
6,4250,4250,638,0,0,3294,956,0,0,638,0.12526500003878027
7,4250,4250,638,0,0,3294,956,0,0,638,0.12378520000493154
8,4250,4250,638,0,0,3294,956,0,0,638,0.12381820002337918
9,4250,4250,638,0,0,3294,956,0,0,638,0.12457290000747889
10,4250,4250,638,0,0,3294,956,0,0,638,0.12505869998130947
11,4250,4250,638,0,0,3294,956,0,0,638,0.12327390001155436
12,4250,4250,638,0,0,3294,956,0,0,638,0.11452889995416626
13,4250,4250,638,0,0,3294,956,0,0,638,0.1280589000089094
14,4250,4250,638,0,0,3294,956,0,0,638,0.12426370003959164
15,4250,4250,638,0,0,3294,956,0,0,638,0.12518749997252598
16,4250,4250,638,0,0,3294,956,0,0,638,0.12573369999881834
17,4250,4250,638,0,0,3294,956,0,0,638,0.12511899997480214
18,4250,4250,638,0,0,3294,956,0,0,638,0.12518759997328743
19,4250,4250,638,0,0,3294,956,0,0,638,0.12626029999228194
20,4250,4250,638,0,0,3294,956,0,0,638,0.1321425999631174
21,4250,4250,638,0,0,3294,956,0,0,638,0.12958029995206743
22,4250,4250,638,0,0,3294,956,0,0,638,0.12352679995819926
23,4250,4250,638,0,0,3294,956,0,0,638,0.12677199998870492
24,4250,4250,638,0,0,3294,956,0,0,638,0.12507949996506795
25,4250,4250,638,0,0,3294,956,0,0,638,0.12381199997616932
26,4250,4250,638,0,0,3294,956,0,0,638,0.1332029000041075
27,4250,4250,638,0,0,3294,956,0,0,638,0.12770650000311434
28,4250,4250,638,0,0,3294,956,0,0,638,0.1364241000264883
29,4250,4250,638,0,0,3294,956,0,0,638,0.13200139999389648
0,4250,4250,850,0,0,3619,631,0,0,850,0.1635855999775231
1,4250,4250,850,0,0,3619,631,0,0,850,0.1661354000098072
2,4250,4250,850,0,0,3619,631,0,0,850,0.16684550000354648
3,4250,4250,850,0,0,3619,631,0,0,850,0.16589040000690147
4,4250,4250,850,0,0,3619,631,0,0,850,0.1667318000108935
5,4250,4250,850,0,0,3619,631,0,0,850,0.16381630004616454
6,4250,4250,850,0,0,3619,631,0,0,850,0.15921059995889664
7,4250,4250,850,0,0,3619,631,0,0,850,0.1656776000163518
8,4250,4250,850,0,0,3619,631,0,0,850,0.16764850000618026
9,4250,4250,850,0,0,3619,631,0,0,850,0.16707829997176304
10,4250,4250,850,0,0,3619,631,0,0,850,0.16721210000105202
11,4250,4250,850,0,0,3619,631,0,0,850,0.16517759999260306
12,4250,4250,850,0,0,3619,631,0,0,850,0.16602069995133206
13,4250,4250,850,0,0,3619,631,0,0,850,0.1665752000408247
14,4250,4250,850,0,0,3619,631,0,0,850,0.16846880002412945
15,4250,4250,850,0,0,3619,631,0,0,850,0.16676100000040606
16,4250,4250,850,0,0,3619,631,0,0,850,0.16740849998313934
17,4250,4250,850,0,0,3619,631,0,0,850,0.1665942999534309
18,4250,4250,850,0,0,3619,631,0,0,850,0.16627569997217506
19,4250,4250,850,0,0,3619,631,0,0,850,0.1660977999563329
20,4250,4250,850,0,0,3619,631,0,0,850,0.1674877000041306
21,4250,4250,850,0,0,3619,631,0,0,850,0.1702563000144437
22,4250,4250,850,0,0,3619,631,0,0,850,0.16690459998790175
23,4250,4250,850,0,0,3619,631,0,0,850,0.16675989999203011
24,4250,4250,850,0,0,3619,631,0,0,850,0.1640760999871418
25,4250,4250,850,0,0,3619,631,0,0,850,0.16529969999101013
26,4250,4250,850,0,0,3619,631,0,0,850,0.16523119999328628
27,4250,4250,850,0,0,3619,631,0,0,850,0.1669957999838516
28,4250,4250,850,0,0,3619,631,0,0,850,0.16473479999694973
29,4250,4250,850,0,0,3619,631,0,0,850,0.16313459997763857
0,4500,4500,225,0,0,2755,1745,0,0,225,0.04474919999483973
1,4500,4500,225,0,0,2755,1745,0,0,225,0.045271300012245774
2,4500,4500,225,0,0,2755,1745,0,0,225,0.04514170001493767
3,4500,4500,225,0,0,2755,1745,0,0,225,0.04450289998203516
4,4500,4500,225,0,0,2755,1745,0,0,225,0.04467589996056631
5,4500,4500,225,0,0,2755,1745,0,0,225,0.04948509996756911
6,4500,4500,225,0,0,2755,1745,0,0,225,0.04495660000247881
7,4500,4500,225,0,0,2755,1745,0,0,225,0.04646740003954619
8,4500,4500,225,0,0,2755,1745,0,0,225,0.046176299976650625
9,4500,4500,225,0,0,2755,1745,0,0,225,0.04489590000594035
10,4500,4500,225,0,0,2755,1745,0,0,225,0.04465699999127537
11,4500,4500,225,0,0,2755,1745,0,0,225,0.04535229998873547
12,4500,4500,225,0,0,2755,1745,0,0,225,0.04645530000561848
13,4500,4500,225,0,0,2755,1745,0,0,225,0.046472499961964786
14,4500,4500,225,0,0,2755,1745,0,0,225,0.045947000035084784
15,4500,4500,225,0,0,2755,1745,0,0,225,0.06412679998902604
16,4500,4500,225,0,0,2755,1745,0,0,225,0.0460126000107266
17,4500,4500,225,0,0,2755,1745,0,0,225,0.04518040001858026
18,4500,4500,225,0,0,2755,1745,0,0,225,0.04508969996822998
19,4500,4500,225,0,0,2755,1745,0,0,225,0.045718799985479563
20,4500,4500,225,0,0,2755,1745,0,0,225,0.045448799966834486
21,4500,4500,225,0,0,2755,1745,0,0,225,0.04469109995989129
22,4500,4500,225,0,0,2755,1745,0,0,225,0.04545279999729246
23,4500,4500,225,0,0,2755,1745,0,0,225,0.046167600026819855
24,4500,4500,225,0,0,2755,1745,0,0,225,0.045365999976638705
25,4500,4500,225,0,0,2755,1745,0,0,225,0.045062099990900606
26,4500,4500,225,0,0,2755,1745,0,0,225,0.04583469999488443
27,4500,4500,225,0,0,2755,1745,0,0,225,0.04483069997513667
28,4500,4500,225,0,0,2755,1745,0,0,225,0.04434780002338812
29,4500,4500,225,0,0,2755,1745,0,0,225,0.04436650004936382
0,4500,4500,450,0,0,3128,1372,0,0,450,0.08653819997562096
1,4500,4500,450,0,0,3128,1372,0,0,450,0.08665030001429841
2,4500,4500,450,0,0,3128,1372,0,0,450,0.08850830001756549
3,4500,4500,450,0,0,3128,1372,0,0,450,0.08486730000004172
4,4500,4500,450,0,0,3128,1372,0,0,450,0.0867308999877423
5,4500,4500,450,0,0,3128,1372,0,0,450,0.0868435999727808
6,4500,4500,450,0,0,3128,1372,0,0,450,0.08534119999967515
7,4500,4500,450,0,0,3128,1372,0,0,450,0.08718540001427755
8,4500,4500,450,0,0,3128,1372,0,0,450,0.08576869999524206
9,4500,4500,450,0,0,3128,1372,0,0,450,0.08519850001903251
10,4500,4500,450,0,0,3128,1372,0,0,450,0.0854414000059478
11,4500,4500,450,0,0,3128,1372,0,0,450,0.08737610001116991
12,4500,4500,450,0,0,3128,1372,0,0,450,0.08717220003018156
13,4500,4500,450,0,0,3128,1372,0,0,450,0.08569589996477589
14,4500,4500,450,0,0,3128,1372,0,0,450,0.08543809998081997
15,4500,4500,450,0,0,3128,1372,0,0,450,0.08534639998106286
16,4500,4500,450,0,0,3128,1372,0,0,450,0.08559450000757352
17,4500,4500,450,0,0,3128,1372,0,0,450,0.08640900003956631
18,4500,4500,450,0,0,3128,1372,0,0,450,0.08682629995746538
19,4500,4500,450,0,0,3128,1372,0,0,450,0.08676330000162125
20,4500,4500,450,0,0,3128,1372,0,0,450,0.08483659999910742
21,4500,4500,450,0,0,3128,1372,0,0,450,0.08593679999466985
22,4500,4500,450,0,0,3128,1372,0,0,450,0.08553419995587319
23,4500,4500,450,0,0,3128,1372,0,0,450,0.08597440004814416
24,4500,4500,450,0,0,3128,1372,0,0,450,0.0868441000347957
25,4500,4500,450,0,0,3128,1372,0,0,450,0.08663090004120022
26,4500,4500,450,0,0,3128,1372,0,0,450,0.08881520002614707
27,4500,4500,450,0,0,3128,1372,0,0,450,0.08694430004106835
28,4500,4500,450,0,0,3128,1372,0,0,450,0.08503000001655892
29,4500,4500,450,0,0,3128,1372,0,0,450,0.0851179999881424
0,4500,4500,675,0,0,3503,997,0,0,675,0.14151740004308522
1,4500,4500,675,0,0,3503,997,0,0,675,0.14352310000685975
2,4500,4500,675,0,0,3503,997,0,0,675,0.13980699999956414
3,4500,4500,675,0,0,3503,997,0,0,675,0.1411787000251934
4,4500,4500,675,0,0,3503,997,0,0,675,0.14143519999925047
5,4500,4500,675,0,0,3503,997,0,0,675,0.14207030000397936
6,4500,4500,675,0,0,3503,997,0,0,675,0.14417220000177622
7,4500,4500,675,0,0,3503,997,0,0,675,0.13360219995956868
8,4500,4500,675,0,0,3503,997,0,0,675,0.13941530004376546
9,4500,4500,675,0,0,3503,997,0,0,675,0.1406252000015229
10,4500,4500,675,0,0,3503,997,0,0,675,0.14197639998747036
11,4500,4500,675,0,0,3503,997,0,0,675,0.14015479997033253
12,4500,4500,675,0,0,3503,997,0,0,675,0.13917769998079166
13,4500,4500,675,0,0,3503,997,0,0,675,0.14102730003651232
14,4500,4500,675,0,0,3503,997,0,0,675,0.14128109999001026
15,4500,4500,675,0,0,3503,997,0,0,675,0.1397861000150442
16,4500,4500,675,0,0,3503,997,0,0,675,0.1398501999792643
17,4500,4500,675,0,0,3503,997,0,0,675,0.14104469999438152
18,4500,4500,675,0,0,3503,997,0,0,675,0.1413061000057496
19,4500,4500,675,0,0,3503,997,0,0,675,0.14136579999467358
20,4500,4500,675,0,0,3503,997,0,0,675,0.14004450000356883
21,4500,4500,675,0,0,3503,997,0,0,675,0.14158359996508807
22,4500,4500,675,0,0,3503,997,0,0,675,0.13958220003405586
23,4500,4500,675,0,0,3503,997,0,0,675,0.1432885000249371
24,4500,4500,675,0,0,3503,997,0,0,675,0.1410096000181511
25,4500,4500,675,0,0,3503,997,0,0,675,0.14007670001592487
26,4500,4500,675,0,0,3503,997,0,0,675,0.14037580002332106
27,4500,4500,675,0,0,3503,997,0,0,675,0.139707800000906
28,4500,4500,675,0,0,3503,997,0,0,675,0.14144369994755834
29,4500,4500,675,0,0,3503,997,0,0,675,0.14042920002248138
0,4500,4500,900,0,0,3811,689,0,0,900,0.19285829999716952
1,4500,4500,900,0,0,3811,689,0,0,900,0.19170590001158416
2,4500,4500,900,0,0,3811,689,0,0,900,0.1930916999699548
3,4500,4500,900,0,0,3811,689,0,0,900,0.19312080001691356
4,4500,4500,900,0,0,3811,689,0,0,900,0.19657219998771325
5,4500,4500,900,0,0,3811,689,0,0,900,0.19483180000679567
6,4500,4500,900,0,0,3811,689,0,0,900,0.19691530003910884
